treatment,Y0,Y1,observed_outcome
0,-0.684629825760004,1.1064154013570506,-0.684629825760004
1,0.7906255991627686,1.7777216626070802,1.7777216626070802
1,-1.9701038177118357,-0.5055300270540551,-0.5055300270540551
0,0.8925973382993093,3.848306881869171,0.8925973382993093
1,-1.2111719292807812,0.1486002852179854,0.1486002852179854
1,0.7307641190665245,2.825504029677065,2.825504029677065
1,0.014273067836434108,2.5179950544340333,2.5179950544340333
1,-0.953939419396645,0.4185992466022087,0.4185992466022087
1,-0.4070363129267805,1.6853189244637612,1.6853189244637612
1,0.6863184569567008,3.1552762257120284,3.1552762257120284
0,0.10589445311523427,2.1121441140688595,0.10589445311523427
0,0.5844129804724844,4.018614508305869,0.5844129804724844
1,1.9764405845154855,3.142140955076388,3.142140955076388
0,-1.5642416117110514,0.9651226532308881,-1.5642416117110514
0,1.617212574968624,3.530811706270392,1.617212574968624
0,0.10435593752321293,2.49031601494155,0.10435593752321293
0,-0.8987840483231282,1.3218695275264947,-0.8987840483231282
1,-1.3303136257389898,0.3031082757060119,0.3031082757060119
1,-0.1891203907770335,1.9253778054526365,1.9253778054526365
0,0.9216501119244593,1.992699386225316,0.9216501119244593
0,-0.12754912037753421,2.1740746299081626,-0.12754912037753421
0,1.5111549302473475,3.6602341632426105,1.5111549302473475
1,-1.4511756900515589,0.8681543942699923,0.8681543942699923
1,-0.01208894784605456,2.5169702146975204,2.5169702146975204
0,-1.252393444413119,0.9314164756917364,-1.252393444413119
1,0.3636318826249679,2.437676592524106,2.437676592524106
1,0.8868873900973003,2.446353221766654,2.446353221766654
1,-0.42076179368105326,1.2231278244944213,1.2231278244944213
1,-2.6042138566271342,-0.010846546538468727,-0.010846546538468727
0,0.19894814679649453,2.917115849649484,0.19894814679649453
1,0.4367385517335093,2.3176833335774822,2.3176833335774822
0,0.4042947549616974,2.4272961285883343,0.4042947549616974
1,1.235782191822154,2.783475004325271,2.783475004325271
1,-1.0710536796490489,1.5153247429846735,1.5153247429846735
1,0.6802161054504494,3.0129245172963386,3.0129245172963386
1,1.192507512477975,4.163116230709849,4.163116230709849
0,-1.7785875840065168,-0.2177491225963863,-1.7785875840065168
1,0.31965182591897723,2.1306478764098684,2.1306478764098684
1,-0.5041798310076715,1.6115431302551146,1.6115431302551146
1,-0.08152267310164589,2.241722095761239,2.241722095761239
0,0.34767648353833636,2.23984266476452,0.34767648353833636
0,-0.4872285641135523,1.0762908906595974,-0.4872285641135523
0,-0.6757080791616118,1.7649956853001738,-0.6757080791616118
1,0.0341524174880246,2.3947200987608155,2.3947200987608155
1,-1.0872459388628024,0.4546170108553351,0.4546170108553351
0,-1.0858251288851855,1.5918962716675624,-1.0858251288851855
1,0.6793732829565033,3.2644726375548054,3.2644726375548054
1,-1.148794035158656,0.9183542134652404,0.9183542134652404
1,0.6663125009092119,2.70611143209723,2.70611143209723
1,0.4625912928539512,2.7396201784119047,2.7396201784119047
1,-1.7258067287905967,-0.15665826391872578,-0.15665826391872578
1,-0.6775646523356551,1.337451087246386,1.337451087246386
0,1.1941094030473725,2.1179176307427823,1.1941094030473725
1,-0.9811655311396816,1.4570622916117861,1.4570622916117861
1,-0.46440426230938764,0.7548491264696827,0.7548491264696827
1,0.4620608932518965,3.213770807466396,3.213770807466396
1,0.7833905092825955,2.61833046229937,2.61833046229937
1,-0.2515388860444957,1.642627622989916,1.642627622989916
0,-0.5975101946916416,1.0886228522661054,-0.5975101946916416
0,1.4223698616985077,3.2783504247374697,1.4223698616985077
0,1.7388996637975789,4.448165336371597,1.7388996637975789
0,0.9788580507817954,1.7349537225142557,0.9788580507817954
1,0.08531814256502405,2.723800835609118,2.723800835609118
1,-0.8082657216409264,1.3607460189099276,1.3607460189099276
0,-0.8304444065565653,0.566044769514827,-0.8304444065565653
0,0.5225141052657575,1.9848579087411387,0.5225141052657575
1,0.4183982208886837,3.256594734492785,3.256594734492785
0,1.4015985929464294,2.928845152975064,1.4015985929464294
1,0.6504500925361393,2.0737748372381595,2.0737748372381595
1,-1.5030803017598182,1.0655769694225468,1.0655769694225468
1,1.0519476177229186,3.2212240558658753,3.2212240558658753
0,-0.9980606273144129,0.5329765844173875,-0.9980606273144129
0,-0.3839712719523516,1.7243412157499578,-0.3839712719523516
1,0.2502002062516945,1.7373238644315556,1.7373238644315556
1,1.9956674897839644,4.546078188995267,4.546078188995267
0,3.109918556005361,5.6406040384419285,3.109918556005361
1,0.6067230591361827,2.872726158547154,2.872726158547154
0,-0.18319661872038787,1.9976339119031203,-0.18319661872038787
1,0.5345056484805503,3.4150997109142374,3.4150997109142374
0,0.8876554258738361,2.887498589567949,0.8876554258738361
1,-0.3206676255571917,1.0883953117324077,1.0883953117324077
0,1.7952113559123222,4.019948312328475,1.7952113559123222
0,0.23007075919140207,3.273094283959959,0.23007075919140207
0,0.49774308909139425,1.9903633424984681,0.49774308909139425
0,0.6659242520544614,2.4851928687074683,0.6659242520544614
1,0.4215866106144557,2.6298096296651816,2.6298096296651816
1,0.8389405004696124,2.811988075966743,2.811988075966743
0,-0.6172531865469234,0.891595023264419,-0.6172531865469234
0,-0.5583017539460305,2.0026271741692048,-0.5583017539460305
1,-1.100154232971695,2.059866128036935,2.059866128036935
1,0.4395012306202264,2.53756696013218,2.53756696013218
1,0.7789365035121141,2.326902358644114,2.326902358644114
0,0.4577728661518858,1.683292603625148,0.4577728661518858
0,1.6744924333475373,3.8034804239581277,1.6744924333475373
1,-0.005596018829046555,2.5463426528290825,2.5463426528290825
0,0.6687416555925126,2.9063255288402035,0.6687416555925126
1,-1.0917008761393143,0.9070972034012588,0.9070972034012588
0,-0.387099702474401,1.318264471630946,-0.387099702474401
1,0.6955377575657775,2.1494559412067327,2.1494559412067327
0,0.849102110743144,3.266477773905585,0.849102110743144
1,-0.29396694766418224,2.1629188630286107,2.1629188630286107
0,-0.07159925185806683,1.1555358547965666,-0.07159925185806683
1,-1.5178737466808094,1.2770457424095325,1.2770457424095325
0,-0.3570292008066094,1.9300064096403913,-0.3570292008066094
1,0.8903831635197862,3.5901804860926827,3.5901804860926827
1,0.5752050161065663,1.9041411418640086,1.9041411418640086
1,0.5006657213812097,1.8177536436734902,1.8177536436734902
1,0.04977368718096008,1.9752890322973118,1.9752890322973118
1,0.007063158628176452,2.2584553720757734,2.2584553720757734
1,-0.6603211394734471,2.2378592719900348,2.2378592719900348
0,0.6988284202025348,3.0518678771101007,0.6988284202025348
1,0.4209729443893898,2.299632305983373,2.299632305983373
0,0.49201884799279927,1.9788342441598532,0.49201884799279927
0,-0.5260348426675804,2.0889654436919947,-0.5260348426675804
0,-2.1533429198712444,-0.6356956327466019,-2.1533429198712444
0,1.0971527117536957,3.9113869891398565,1.0971527117536957
1,-0.47883745600840416,1.3789702191883413,1.3789702191883413
1,-0.8627757640431206,1.9325152722658046,1.9325152722658046
1,0.6934789119139937,3.032944556943633,3.032944556943633
1,-0.3920126399191296,1.5394896153596414,1.5394896153596414
0,1.0599363840466218,2.8002381981335582,1.0599363840466218
0,0.6170059495766975,2.4465520109036576,0.6170059495766975
0,0.6835693232004776,2.8977276693880962,0.6835693232004776
0,-1.3659557112005343,0.6726225369083241,-1.3659557112005343
0,1.2119439853864005,2.9150382813520483,1.2119439853864005
0,0.26125053123385605,2.1784348260750397,0.26125053123385605
1,-0.36927713924620315,1.6700113756133719,1.6700113756133719
1,0.14338846734225108,1.079021420134845,1.079021420134845
1,-1.77623523289832,0.45284882449602937,0.45284882449602937
1,0.40865281148067084,1.9187921991222674,1.9187921991222674
1,-1.0293715081820716,0.3939622902150559,0.3939622902150559
0,-1.3526702858435344,-0.1963424593988896,-1.3526702858435344
1,-1.5223591862178911,-0.41930543515183627,-0.41930543515183627
1,1.1126883749899252,2.4349646234337805,2.4349646234337805
0,-0.6292633936927887,1.016226127491966,-0.6292633936927887
0,1.5337277099164992,4.510357278679783,1.5337277099164992
1,-0.5358014630522978,1.2012586990001002,1.2012586990001002
0,-1.7073579575929467,0.38151709554106894,-1.7073579575929467
1,-1.1165244399486591,1.0837162533045053,1.0837162533045053
1,1.2358116200069387,3.301344213114863,3.301344213114863
0,-0.15589817793666752,1.8053800917003358,-0.15589817793666752
0,-0.5482872964906009,0.8540658217097767,-0.5482872964906009
0,0.1600182258527877,2.8854819999923933,0.1600182258527877
0,0.501782736167545,3.405381057986488,0.501782736167545
0,1.1173988159024606,2.276069468841118,1.1173988159024606
1,1.448499229892926,2.9364849344497364,2.9364849344497364
0,-0.3597686457890858,1.500326183022411,-0.3597686457890858
1,-1.3260476860820385,0.1916834164628658,0.1916834164628658
0,-0.413465161123276,1.8395176156046567,-0.413465161123276
1,0.26028050658288615,1.8961444053795797,1.8961444053795797
0,-0.9637589262106109,2.1187691076926907,-0.9637589262106109
0,-0.9571509148950429,1.6381233822767554,-0.9571509148950429
1,0.34378788154988543,2.450074896865993,2.450074896865993
1,-0.04865235157045115,2.464840780089415,2.464840780089415
0,0.03279699541158651,2.5857472075902406,0.03279699541158651
1,-0.7584953347000695,0.959530921270809,0.959530921270809
0,-0.23040071420576733,1.3614906635232502,-0.23040071420576733
0,-0.9242331442683044,1.1148383872165193,-0.9242331442683044
0,0.8901984111247868,3.321016473373759,0.8901984111247868
0,1.0352493347237526,3.1047795340504614,1.0352493347237526
1,-1.8461878622380938,-0.6346861033335924,-0.6346861033335924
0,-0.92951086019241,0.6690769178321688,-0.92951086019241
0,-1.496529255090079,0.4664843131127319,-1.496529255090079
1,-0.6500239344068982,1.3121432634301868,1.3121432634301868
1,-0.08343796979036086,2.9028331186045433,2.9028331186045433
0,-1.44964521969853,-0.14263919089802912,-1.44964521969853
1,-0.921859813125313,1.3309348077926244,1.3309348077926244
0,-1.0039573720814983,1.7405991820826465,-1.0039573720814983
1,0.20726732939894396,3.342992202110342,3.342992202110342
1,0.06934433703625043,1.86714562544427,1.86714562544427
1,-0.7217375533372533,1.5239771730228464,1.5239771730228464
0,0.17682087213939798,2.4617010507387214,0.17682087213939798
0,-0.5466800845872654,1.55106078118938,-0.5466800845872654
0,-0.2716551103260533,1.6789222890542939,-0.2716551103260533
0,1.673452090298537,3.8914397850485596,1.673452090298537
0,1.340461051790348,2.0743380091805053,1.340461051790348
1,-1.2995812369275976,1.041453508103718,1.041453508103718
0,0.8297324178791745,2.892821369710158,0.8297324178791745
0,0.8113965544915921,2.7001591061024595,0.8113965544915921
1,-1.1482632887526183,1.8751678091071606,1.8751678091071606
0,0.8187776437548606,2.4813106343595845,0.8187776437548606
1,1.5379319184125528,3.336393923880037,3.336393923880037
0,-1.1225448062444139,1.873231844857953,-1.1225448062444139
0,-0.9175028210142636,0.6664665265608082,-0.9175028210142636
0,1.0176614668435024,2.742603825375233,1.0176614668435024
0,0.271495310825648,2.1979825991102233,0.271495310825648
1,0.5514762752395233,2.9718435163042978,2.9718435163042978
0,0.3405892164004968,2.4444904700771533,0.3405892164004968
1,0.39069592092814415,1.7443832473520127,1.7443832473520127
0,-1.326472128311083,0.4074435901253223,-1.326472128311083
0,1.0473177066214483,2.743640490015342,1.0473177066214483
1,1.1695899924277735,3.1309794698162507,3.1309794698162507
0,-0.22939074406802776,1.9835310852468866,-0.22939074406802776
1,-0.04347694981386243,2.1656259281301233,2.1656259281301233
1,-1.5311075025557226,-0.4191133795799237,-0.4191133795799237
1,0.514254756017835,3.046225249798263,3.046225249798263
1,0.5720574417141441,2.6983418647124555,2.6983418647124555
0,-0.062191016999311004,2.630075006797642,-0.062191016999311004
0,1.1243533598705027,3.3464525235158384,1.1243533598705027
0,-0.3340772309799405,2.2165842478879405,-0.3340772309799405
1,0.5646059258936003,2.7978785816186638,2.7978785816186638
1,-1.0196643386921156,1.6534485394092586,1.6534485394092586
0,-0.02355215087423812,2.2375731671346513,-0.02355215087423812
1,-0.17435425790283585,1.776688118875712,1.776688118875712
0,0.2253079220409414,3.361525282264382,0.2253079220409414
1,-0.3695269288333583,2.074991632306588,2.074991632306588
0,-0.1314725956716678,2.1553996148305385,-0.1314725956716678
1,0.8260471714415063,2.1878949631723383,2.1878949631723383
1,-0.43676423723821745,0.9190819540300137,0.9190819540300137
0,-1.6065771007386793,0.5397806403322474,-1.6065771007386793
0,1.7495839042054206,3.822344503089541,1.7495839042054206
0,1.3814540786904865,3.074392796186329,1.3814540786904865
0,-1.2922626951056186,0.7782286547004114,-1.2922626951056186
0,0.6897078052451944,3.484021269266992,0.6897078052451944
1,-0.5029747705513431,1.8447264667238061,1.8447264667238061
1,0.26348721533105957,1.6929829604546907,1.6929829604546907
1,0.2942241290134937,2.238469715442022,2.238469715442022
0,-0.234407800316322,1.3631089592573977,-0.234407800316322
1,-0.7837656655863965,1.022384376209323,1.022384376209323
1,-0.6905410523162594,1.1026511148689193,1.1026511148689193
0,-0.9161919154812425,0.8449852932167551,-0.9161919154812425
1,-0.8318222082304447,0.5406101057828578,0.5406101057828578
1,-0.06717829004935526,1.8689943691915498,1.8689943691915498
0,-0.7157599891107518,1.0039361924655934,-0.7157599891107518
0,0.6820520657126199,1.2173277207114859,0.6820520657126199
0,1.4872461553359273,4.513732167586759,1.4872461553359273
0,-0.580053241370043,1.964331585738293,-0.580053241370043
1,0.23940450053537707,2.051254138072879,2.051254138072879
1,0.499685110302934,2.509094635173233,2.509094635173233
1,0.4720022709192745,1.8861750972604936,1.8861750972604936
0,0.0759552679160874,2.92381670682152,0.0759552679160874
0,0.7426824183597222,3.691326765746278,0.7426824183597222
1,0.4822489526806572,2.56059581680392,2.56059581680392
1,-1.2376624223272978,1.2741028997653745,1.2741028997653745
0,0.8691560643892732,2.9567994538562354,0.8691560643892732
1,0.8872908372667421,2.218928117828777,2.218928117828777
1,-0.7632861041785816,1.0308022113395896,1.0308022113395896
0,0.03793783544760203,2.1039018188335805,0.03793783544760203
0,0.6833289928110694,2.4560551334393472,0.6833289928110694
1,-0.20931381957936157,1.6813595417031204,1.6813595417031204
0,1.0729780477660118,3.027278269011454,1.0729780477660118
0,2.3638724946193608,4.323433245686631,2.3638724946193608
0,-0.7859860326349823,1.2401432126137593,-0.7859860326349823
0,-1.3810446031537749,0.08865286364792468,-1.3810446031537749
1,0.30381859560487573,1.9453105210409076,1.9453105210409076
1,0.7215625051261435,2.079270372276159,2.079270372276159
0,-0.230866373844769,2.2580414009983314,-0.230866373844769
1,1.4532606633210345,2.4004371924008723,2.4004371924008723
1,-1.3386057997232488,1.2381893719352142,1.2381893719352142
1,0.6929186230316111,3.386093321663033,3.386093321663033
0,-0.6058608207588934,1.2430488857497959,-0.6058608207588934
0,1.7193779062072967,2.417809362293647,1.7193779062072967
1,1.9925153531681183,3.811860072184473,3.811860072184473
1,-0.7666565877833479,1.2012513315722424,1.2012513315722424
0,-0.5495571359085801,0.9451437541269632,-0.5495571359085801
0,0.8595878869798019,2.6019786900756805,0.8595878869798019
0,-0.3871306497895146,2.377966949642161,-0.3871306497895146
1,-0.04541121793223822,2.287052363218632,2.287052363218632
1,0.02538842054241018,1.5631063633533604,1.5631063633533604
0,-1.9196731561976563,-0.7184727409953723,-1.9196731561976563
0,-0.013837746094237255,1.8226535951008773,-0.013837746094237255
1,-0.6897277740641741,1.2035438362606068,1.2035438362606068
1,-0.493122822399772,1.7549767712818862,1.7549767712818862
0,1.4436320034688142,3.1759736471849846,1.4436320034688142
1,-1.2565068942792563,0.9992428934016744,0.9992428934016744
1,0.8132051867479773,3.7807822067780914,3.7807822067780914
0,-0.2789629303318085,2.128787580890323,-0.2789629303318085
1,-0.2797601684958344,1.6961955778387794,1.6961955778387794
0,0.7903718960517113,2.698796660525064,0.7903718960517113
1,0.34005129456889044,2.1617147274789548,2.1617147274789548
1,0.570612997219531,3.1609334534456033,3.1609334534456033
1,0.9681846605328611,2.65452793755721,2.65452793755721
1,-0.33130838318332273,1.6913029713166685,1.6913029713166685
0,-0.6122367345077503,1.4133622164327924,-0.6122367345077503
1,-1.085150526557798,0.6639573770364359,0.6639573770364359
1,-0.8254105299789551,0.48835669607899435,0.48835669607899435
0,2.9490944253087252,5.11058167711756,2.9490944253087252
1,1.2446795807367868,3.214177594809095,3.214177594809095
1,-1.3510743662080213,0.8990458685102636,0.8990458685102636
0,-1.3224579567435701,0.4107418900368464,-1.3224579567435701
1,0.48186606171849145,3.0922767111250153,3.0922767111250153
1,0.5472647973779668,2.1088779067720447,2.1088779067720447
0,0.5488838353173644,3.404903977326311,0.5488838353173644
1,-0.25495579355369785,0.8712259515321713,0.8712259515321713
0,-0.12545426000290022,2.0919307722755454,-0.12545426000290022
0,0.3278795241593574,2.5655948654226695,0.3278795241593574
0,0.08589300629333041,1.6881144723228891,0.08589300629333041
1,-2.219300372747535,-0.007103403817028814,-0.007103403817028814
1,-0.22979963057519381,2.4099597043048857,2.4099597043048857
0,-0.8514064342603136,0.04018414606265419,-0.8514064342603136
0,0.17521141890851205,2.426583822653919,0.17521141890851205
1,2.98525900260341,3.7386235924383713,3.7386235924383713
0,0.3674816654743044,1.8846492637127001,0.3674816654743044
1,-0.3135296861723979,2.5010534962780744,2.5010534962780744
1,0.9218015019772522,2.630910485281225,2.630910485281225
1,0.4826878872092127,1.8957479050047263,1.8957479050047263
1,0.4200944904518413,2.3211256259595,2.3211256259595
0,0.606850593215671,3.640803762297447,0.606850593215671
1,2.056543564829542,3.1407024412265288,3.1407024412265288
1,-1.1308884353259159,0.34345660885441187,0.34345660885441187
1,0.47363207681145447,3.2223479184012676,3.2223479184012676
0,-0.9263811299815384,2.0024700417873276,-0.9263811299815384
1,0.5555126463422483,2.5037970341971065,2.5037970341971065
0,-0.9186865114860944,0.4617871372505843,-0.9186865114860944
0,-0.4173668136050844,2.630554937299495,-0.4173668136050844
0,-0.2950899142379063,2.502131281636692,-0.2950899142379063
1,0.975816719344709,3.3152902132258255,3.3152902132258255
1,0.9184544439424138,2.512253269473704,2.512253269473704
1,-1.2457173764463845,0.7297679531345973,0.7297679531345973
1,0.054934110999848726,1.9747540704774336,1.9747540704774336
0,-0.7095798547491726,1.4558457975586163,-0.7095798547491726
1,-1.2585049106753345,1.4669958083903334,1.4669958083903334
0,-0.21701705042437042,2.222691470144331,-0.21701705042437042
1,-0.3084827884558197,1.1528291730518012,1.1528291730518012
1,2.4267164863455224,5.114964711355292,5.114964711355292
1,0.43295982536069616,2.5895258953672737,2.5895258953672737
1,-1.3776175007542373,0.9659153971752208,0.9659153971752208
0,-0.5647740041709423,2.1684964254683594,-0.5647740041709423
0,1.0213832954293984,2.465593170672623,1.0213832954293984
1,2.088442772869925,4.0705299835166935,4.0705299835166935
0,-1.5859833122379583,0.14828941208243418,-1.5859833122379583
0,-1.879924385139045,-0.663854097821773,-1.879924385139045
0,1.8709651753717822,4.044320164174242,1.8709651753717822
1,0.38961417737090387,3.645392453163115,3.645392453163115
0,-0.8682927318763665,0.21166839587075714,-0.8682927318763665
0,0.5346290861224353,2.5184887805977,0.5346290861224353
1,-2.6357477390168778,-0.31547627147949103,-0.31547627147949103
1,0.003375506597160999,2.0649146074252513,2.0649146074252513
0,0.3278211728430852,2.271257146585215,0.3278211728430852
0,0.9242701395378297,2.2746619578149176,0.9242701395378297
0,-1.0138959522925377,1.102497419177544,-1.0138959522925377
0,0.08568716140335904,1.707305172895396,0.08568716140335904
0,-0.9254246260595873,-0.020385478548863967,-0.9254246260595873
1,0.2553837556743171,2.8526798659311825,2.8526798659311825
1,-0.8953463223630241,1.583846587557997,1.583846587557997
1,-0.4081008391602206,1.6177296492653193,1.6177296492653193
0,-0.9958153947902291,1.1187219493126221,-0.9958153947902291
1,0.651136241823657,3.188295248181438,3.188295248181438
0,0.8584511166566653,2.9706209450457064,0.8584511166566653
1,-0.2346205699574138,2.2173882074232436,2.2173882074232436
1,0.03823799496002834,1.8894968945231032,1.8894968945231032
0,-1.4485914146335441,1.2074004546534292,-1.4485914146335441
1,-0.29967664800678706,1.8607162149595549,1.8607162149595549
0,-0.05020461704174478,2.0468213547611924,-0.05020461704174478
1,2.620793091029975,3.9857625466739597,3.9857625466739597
0,-1.1119670257741636,1.0315109013766908,-1.1119670257741636
0,1.4641772387524374,3.048199780005212,1.4641772387524374
1,0.996858773465808,2.6777174102015606,2.6777174102015606
0,0.2806364044901364,1.8729485903320757,0.2806364044901364
1,1.7586204841951334,3.225503018245521,3.225503018245521
0,0.3721054726068629,3.434491174115344,0.3721054726068629
1,0.3891591956679287,3.05482872666213,3.05482872666213
1,-0.053120653017545344,2.9070630980545853,2.9070630980545853
1,1.2235688824186275,2.6121213726408454,2.6121213726408454
0,1.0964692338108837,3.1320961087663295,1.0964692338108837
0,-0.6256772874962124,0.7275688999017397,-0.6256772874962124
0,-1.3192471945987674,0.3329053668027006,-1.3192471945987674
0,-0.20298063739565708,1.3379558708960555,-0.20298063739565708
1,-0.8000385643976464,1.8197534388231342,1.8197534388231342
1,-0.0635245746153551,1.738360586333765,1.738360586333765
1,1.2374381346841392,3.7716278015311477,3.7716278015311477
1,-0.45730165508679,1.844758789707469,1.844758789707469
1,-0.04282338131157488,3.1089959947408197,3.1089959947408197
1,0.058022734808395225,1.3183006232385333,1.3183006232385333
0,0.8484308822052846,3.4780475020986836,0.8484308822052846
1,-2.246889333984605,0.3263311012157586,0.3263311012157586
1,-0.6067002947652964,0.9066102862211862,0.9066102862211862
1,0.2112836922794726,2.7148503605160528,2.7148503605160528
0,1.2000789564268612,3.3681514379399755,1.2000789564268612
0,-0.49190244750620515,1.394359422517091,-0.49190244750620515
0,-1.876552706041874,-0.288520449527874,-1.876552706041874
1,0.6197114459661363,2.260156720241543,2.260156720241543
1,-0.6353623888256293,2.389543659067334,2.389543659067334
0,-1.1896666590903613,0.81067475038838,-1.1896666590903613
1,-0.6243453897132241,1.7667196110525056,1.7667196110525056
0,-0.18452535765584954,1.4200249515103738,-0.18452535765584954
0,-0.6047446645382127,1.005328862350968,-0.6047446645382127
0,-2.205566057099069,0.33542634752590195,-2.205566057099069
1,0.8970661968871322,2.2222780911113658,2.2222780911113658
1,1.2748750412787222,3.0672681573260867,3.0672681573260867
0,0.6515219913395057,2.668535696875622,0.6515219913395057
1,-1.1376856704248166,0.9180006304952096,0.9180006304952096
0,-0.20149153394751798,1.7089618235444037,-0.20149153394751798
1,-0.006521315229458062,2.191388575318504,2.191388575318504
1,0.5987943895619102,2.945222267470816,2.945222267470816
1,0.6683404887180808,3.035659261447746,3.035659261447746
0,-0.7341737987784958,0.7729242968875909,-0.7341737987784958
1,0.08199555641356042,1.939918007449162,1.939918007449162
1,0.4572804046152411,3.05466183555371,3.05466183555371
0,1.4558223221467665,3.9031459159337025,1.4558223221467665
1,0.704506539824723,2.018076814084191,2.018076814084191
0,0.7890566873755188,2.9647966375516197,0.7890566873755188
1,0.08382662792936095,1.094714003241956,1.094714003241956
0,1.410459145203504,3.4339265962336887,1.410459145203504
1,0.4097627959594974,3.3586463043324857,3.3586463043324857
1,-0.8610879101735704,0.6649657311919364,0.6649657311919364
0,1.4033699701251907,2.9862084473793993,1.4033699701251907
0,0.6979032725390276,3.0799181633254573,0.6979032725390276
0,-0.4430440211284823,0.7855552212666947,-0.4430440211284823
0,-0.47949296739924335,1.2041295176582372,-0.47949296739924335
0,0.2965755451407616,2.594796113931638,0.2965755451407616
1,0.46318479526758444,2.1460418714228826,2.1460418714228826
0,0.19729226563120666,2.079307272025721,0.19729226563120666
0,0.31130867344288515,2.683401528600402,0.31130867344288515
1,1.6999573745763805,3.910730416344661,3.910730416344661
0,1.0715431522348857,3.2049523503825865,1.0715431522348857
1,0.19063559126502438,2.021074451630005,2.021074451630005
1,0.9413105807674834,3.1263411384019615,3.1263411384019615
1,-1.0325239035275395,0.9056097564225821,0.9056097564225821
1,0.39792704994680894,2.6268298549097016,2.6268298549097016
1,1.80930634973311,3.5608403371741213,3.5608403371741213
0,-0.21804589539237385,1.6906696174178557,-0.21804589539237385
0,-0.8476339286190848,0.6573871751049083,-0.8476339286190848
0,-0.6520888885930607,1.3304073064038213,-0.6520888885930607
1,-1.0896330373423884,0.5048665308431892,0.5048665308431892
0,-0.7847619081277034,0.6582148667913001,-0.7847619081277034
1,-0.370508098590029,1.758822475337665,1.758822475337665
1,-1.405567019178642,0.7008028687501882,0.7008028687501882
1,0.015618333949603047,2.4070552014238893,2.4070552014238893
1,0.9022771737866472,2.6867143889990976,2.6867143889990976
0,-0.9077561801469204,1.2962702432714575,-0.9077561801469204
1,1.5192839236417688,3.7946827097786007,3.7946827097786007
1,0.5107920885275947,2.733178992443392,2.733178992443392
0,1.0305805856240573,2.6177537442229863,1.0305805856240573
0,-0.6578345538521371,1.4168471872834574,-0.6578345538521371
1,0.8545252270666157,3.0365953750939467,3.0365953750939467
1,-1.091933900395313,0.911655333058658,0.911655333058658
1,0.8902475008365087,1.8470086716509664,1.8470086716509664
1,0.1718393397935313,2.2520841517802714,2.2520841517802714
1,0.553251219984784,3.659516739683405,3.659516739683405
1,-1.1755946056248516,0.644385759996657,0.644385759996657
0,-0.8950698422766047,0.7408916087957347,-0.8950698422766047
0,0.5972282182533848,2.7839024981090836,0.5972282182533848
0,-0.9483480042242007,1.207841101009085,-0.9483480042242007
1,0.46320629209912306,3.0595738748073305,3.0595738748073305
1,-1.3671378064602457,0.0039281155853102545,0.0039281155853102545
1,0.8481742126666681,3.2138643389541643,3.2138643389541643
0,-1.232523314768509,1.0626877158572228,-1.232523314768509
1,0.5522999376795235,2.4812266692092506,2.4812266692092506
