running_variable,assignment,outcome
-0.30211395600469704,0,0.7623843322846269
0.12226611271784638,1,6.015926660326008
0.23899116598869896,1,4.529628225355722
0.9589636571329252,1,6.108651394878611
-0.37530771256281636,0,-1.5304386004490667
0.9126623998078809,1,7.039677007892758
-0.7025313338352372,0,-1.1372015696412128
0.528002912055684,1,7.719037202323216
0.26577180004082557,1,5.941352399731246
0.6337920745439749,1,6.096138405631175
-0.9426288527203057,0,-1.5263701329850639
-0.8437379141218884,0,-2.182146048438006
-0.8606084408617083,0,-2.0890886586688477
0.18591891099457558,1,4.749696867417017
0.20587213515107594,1,4.712841388277847
0.8122097787099525,1,5.625247714573911
-0.0647929709631101,0,1.2475087855161242
-0.8639018899900721,0,-0.2135381875652851
-0.5809411967549691,0,-0.6205147908116664
-0.9838538103643142,0,0.9674446475366889
0.55342905025681,1,4.360128733997527
0.631198873761549,1,6.320561646495361
0.995880832568272,1,6.773181461048618
-0.17561110189381135,0,0.09807691424512066
-0.961403249196815,0,-1.6204693444066893
-0.5305402370192556,0,-0.06804035695086921
0.17553773532659167,1,5.125547643331455
0.9238859341054728,1,6.455895341098386
-0.7928428970584114,0,-1.8844054291061973
-0.7568539596785144,0,-2.131819737167528
0.40351797055788596,1,5.518519465920207
0.33441411004309907,1,5.266732115589668
-0.49898728937633385,0,-0.1950114390294954
0.626289582029038,1,6.143957366168568
-0.7424424890450736,0,-1.007387319972965
0.8514836895535196,1,6.490559955288834
-0.5979361393351572,0,-1.049400586773809
-0.83729525455399,0,0.8493553000553034
-0.32095582705229075,0,-0.44165180225455014
-0.6243174229309101,0,-0.6196155553271607
0.053882450072065824,1,4.38397611103025
0.37369307474345215,1,5.0068046092820016
-0.01815684304341758,0,0.9883278805511115
0.3212146636219553,1,5.540195117360898
-0.2701589712000312,0,0.00022166722472743983
-0.94415480552272,0,-1.1717856025997517
0.9481282484502982,1,6.176442945907326
0.6388270090799908,1,6.679379655886143
-0.8531623518307438,0,1.348868038929226
-0.10164720768733115,0,-0.07813569260788067
0.2700381401437493,1,5.9340395040221035
-0.6188114588547242,0,-0.19267396068873832
0.15597722272554293,1,5.980584203583676
0.06729723623537409,1,5.83138743296682
-0.5834696229305905,0,0.038473451357479704
-0.7175793814450935,0,-0.4749793390052867
0.5179245792372749,1,5.6013989588261035
-0.35482710770073256,0,-0.47461456851010053
-0.5119189323155133,0,-0.12068352558281141
0.47575670561197736,1,4.666924579806274
0.47213738404596395,1,5.350418777974459
-0.4471966873275417,0,1.2124602498174852
0.7451369225037074,1,6.588786066087106
0.37650033014468476,1,6.645665079224919
-0.3084715643569238,0,1.8527007579445764
-0.1450206996306822,0,0.5329291448238185
0.4534193718612356,1,6.114164577916112
-0.576832334209016,0,-0.4555105625707876
-0.06247841504955187,0,0.06243740942528997
0.3071166845161992,1,4.661265109699993
0.07899709601742644,1,6.0011445646313435
0.2166566918089865,1,5.641940664103621
0.09242499895355927,1,7.031453069988172
-0.6015451124199598,0,0.7689617880839714
-0.1795893100547572,0,-0.09039160964588233
0.0639709909550914,1,5.968284162136954
0.5601254846918922,1,5.815175430281529
0.3078084743390852,1,6.832476657807171
-0.14681810962813047,0,0.22002990350071872
0.948799664318291,1,5.84517336839391
-0.7844089566405497,0,-1.3645729903425088
-0.5863902628900632,0,-0.9174454281950402
-0.31737477993667196,0,-0.47500132449200805
-0.5428558460241797,0,-0.6583199676534661
0.2508839936120226,1,6.358459857549283
-0.9208985413274895,0,0.9542471256112053
-0.6451264314531682,0,-1.62044237845984
-0.41330552468279125,0,1.4369019934675669
0.366691550158633,1,5.255679384342836
0.7517297651622561,1,6.851342061526746
0.5969835411061089,1,4.539821051638921
-0.6358381334994903,0,0.2523587503458754
0.1308115168821382,1,3.256310636948214
-0.9399547093106255,0,-0.5659743463110857
-0.37892644929427766,0,0.4994031484407815
0.6119675896566534,1,6.414942813608774
-0.08666857251332094,0,0.09175270434042904
-0.7001173554483309,0,0.1492919635329819
-0.12289323702337462,0,1.145295035369968
-0.6039341490755434,0,-0.41782108179220656
-0.21361708427207438,0,1.2446161386310453
-0.024333054504313223,0,0.8557297444258682
-0.30088377497794316,0,0.9270096089528757
0.8739379008677217,1,6.621996474341353
0.1250605951127639,1,5.4668231813350685
0.6857853478937934,1,6.946293636862849
0.5214570941111605,1,5.645001614604286
0.32233261853555306,1,4.41082865081691
-0.0062225033948355435,0,1.2636339987584835
-0.995652432436825,0,0.19808651373927977
0.22693520110416765,1,5.7530213751657815
-0.2880850939950046,0,0.7419721267063635
-0.7644756663973624,0,-0.5711274392913653
-0.11074747277584462,0,1.5176237072215115
0.47110664456660944,1,5.756277872995282
0.9233555893974079,1,6.392812397667955
-0.251790217755836,0,1.6017178173631939
0.08544659740995342,1,4.640354876527225
0.70248876672717,1,7.294448479906089
-0.3320011600999704,0,1.441933141757768
-0.7154855100583692,0,0.13584591194532236
-0.4362363375346219,0,-1.1217081946418763
0.798245659616776,1,6.62364622845605
-0.6812137830763245,0,-0.5644275632112663
-0.3415578779864359,0,-0.17911501130818508
-0.0707193789993188,0,1.00131282934779
0.69422644698184,1,7.157659241461229
0.8754265673059494,1,6.2923004744807
-0.14837938073349033,0,0.5318585642593452
0.8639080967070312,1,6.486757259582075
-0.6770818102844909,0,0.80970742497533
-0.6862954162072592,0,-0.629691450225105
0.8985016392695957,1,5.562597620777447
0.019360267056662384,1,3.4652856951228106
-0.6281843292920921,0,0.10636090798178555
-0.024019258848876346,0,0.19127974241634538
0.566422310758103,1,6.801569126788684
0.6538407314470474,1,4.976461474386964
0.7279385132984846,1,5.916964859986361
0.13914180617483707,1,3.9477147628295257
0.7338920287357606,1,6.902394773020444
0.02006041760650934,1,5.688968375837669
0.21411980478215464,1,5.76686476720091
0.5174396045432905,1,4.948942888682739
-0.149129414578983,0,-0.04402257326863224
-0.8528370257224505,0,-0.47136006283334697
-0.2996672862846048,0,-1.2870759806935737
0.2478884335919207,1,5.254641922795939
-0.6153352607210463,0,1.2862348318937888
-0.7032292730007199,0,-0.5864140951818146
-0.41383891081712476,0,-1.316222460666201
-0.9357770754443573,0,-1.4789633985648498
0.4868457961738395,1,5.342999266670104
-0.48256879562332244,0,2.1751711885899163
-0.751523206726801,0,1.1626326670602938
0.3982588319268705,1,6.52745309795532
0.6858560250865757,1,6.028636119431753
-0.9602488082764431,0,0.2801320444268367
-0.5328004585175503,0,-1.1990605560855592
0.8904646497391668,1,7.857504614722593
-0.2294917281344495,0,1.4689900811511447
0.8771841267638625,1,6.6030225188784435
-0.45157492325864523,0,1.2360364668334816
-0.563864728856136,0,-0.574950587176122
-0.5717831765440082,0,-1.40865195118625
-0.8295426791501235,0,0.3188796546996744
0.7928645770182512,1,6.500486224897043
0.9596700452658022,1,7.521120693830272
0.9090176145432758,1,8.638921820645958
0.704056279654548,1,5.6858584869127995
0.6937758153019504,1,6.244172125763925
0.3221709343379753,1,7.213976373253665
0.6524274239012271,1,6.973586578657738
-0.5833152713139045,0,-0.8664132868324053
-0.22417473922574294,0,-0.40336718199096444
0.2816725865894958,1,5.035264533075646
0.7495426651231927,1,5.760670625443508
0.32093892473756735,1,5.879225968964666
0.6780439166684118,1,6.434522340534423
-0.05210096830140509,0,1.1750358176725406
0.4346074754100886,1,5.028402149260395
0.9599616127501733,1,6.849089317975091
-0.6930228857404845,0,-2.4417455454371857
0.8538413846317798,1,6.852689086624926
0.04472789568380553,1,6.264896436323475
0.286436061460116,1,4.148126213574052
0.7557380138210255,1,6.994904258289512
-0.1806916548953661,0,0.027602338448704633
-0.16261485021989874,0,1.477271453253572
0.054363672694200726,1,5.26737479660068
-0.9617958310062988,0,-0.518887549352157
-0.006667638113298402,0,1.0514886225288436
-0.41782547001153936,0,1.492680866361274
0.8559083647835628,1,7.059227207262228
-0.8245294024939374,0,-1.3544825189903258
-0.08135907596039638,0,0.9359969004002109
0.8949363407547217,1,6.420991638543394
0.8020705006369551,1,6.766540907793499
0.40269688474910037,1,5.385624057131388
0.17872210399214938,1,4.680633472437984
-0.4385381257343197,0,0.32219596127980643
-0.2660857744950904,0,0.5236180796263727
-0.8197302704917455,0,0.42449530406235647
0.5722165955164753,1,5.729477311900138
-0.35226046419237655,0,-1.6853747758800603
0.3355637980604147,1,5.307256797657517
-0.28481044560277313,0,-1.1960516501221232
-0.07133911720747466,0,1.2729937396816269
0.11000494475278999,1,3.546111961156792
0.6037048167812071,1,5.219038571148313
-0.5776872449186392,0,-0.5177089481121414
-0.2024692263402872,0,2.1390121520805705
-0.7398368562163649,0,-1.5525638281476473
-0.8484789901574814,0,-0.6845529971683766
0.20934871233758368,1,5.998674001632427
-0.6218179112821947,0,1.240424730656308
-0.8804013161478024,0,0.01699211942580492
0.7941958624128109,1,7.682298676458086
0.06862883957079169,1,6.001564737993125
-0.7307435851940307,0,-1.6706101417842005
-0.8931477451049006,0,-0.4266033858927544
-0.7602798931726877,0,0.32810116582684723
-0.05732551935877184,0,-0.07115132839156357
0.33693051033779553,1,5.094101143951569
0.2825601499720911,1,4.7619280048171255
-0.711153827471003,0,0.35031533102602697
0.2669779036754176,1,5.464674687021704
-0.19026875156480116,0,0.29861660253530103
-0.07051243140106989,0,-0.42269477945512746
0.6028608124906343,1,6.138327371787477
-0.3350012546407233,0,-0.23759086426619525
-0.7060019056732925,0,-0.1686642460824227
0.7469062671326809,1,5.350845335619911
-0.575738848267324,0,0.026428562971552577
-0.4119402588907146,0,-0.26283128828025004
0.4131801178052448,1,4.577063309875343
0.36710063411521454,1,4.406917230352282
0.6008000425676574,1,5.024579697112621
-0.6322667171041179,0,-0.4709324916487779
-0.29544021337159343,0,0.5301150076203135
-0.7482335220874778,0,-0.22664341179777447
0.08207829433720848,1,5.471709506402864
-0.4148588149225976,0,-0.5882408908243955
0.3778712820171255,1,6.814145472129427
-0.9993112640309179,0,-1.4408480540699888
-0.8806340030808415,0,-0.31111824610195093
-0.1348793989613133,0,0.5660857685835566
0.916368311951137,1,7.208357855605316
0.7817027747183658,1,6.349077483291818
0.9880180561239664,1,7.369670988822499
-0.16633955027191027,0,0.6599320295758558
-0.9068630274524969,0,0.00011451574569487644
-0.3880877159604752,0,-0.5948604751321487
0.351541704347903,1,3.933192072805227
-0.7296723804651695,0,-1.4327021803644358
-0.4000556424799979,0,1.268807130278038
-0.8876676709102826,0,-0.9298941617083049
-0.050065923219531516,0,0.9919304491074993
-0.5821586446098241,0,-1.2179539032660354
-0.8175039462019953,0,-0.5694541672537121
-0.1775683810350419,0,-0.37794940614278016
-0.2975491912516901,0,-0.47087965755613526
0.07503547389098464,1,4.7475872649580895
0.4980773106272782,1,6.4412518790967015
-0.7748625271469896,0,0.002122526348531051
0.582251180420017,1,6.743547258777871
-0.9474200402496398,0,-2.482924195543654
-0.1137961950083044,0,0.7657431095931297
0.1748605737717639,1,5.152939314160792
0.9139973462795952,1,5.295812276477735
0.14784605373929938,1,5.311675874200798
-0.6825016134572228,0,-0.6154304443512075
0.03508361068781829,1,5.581692893493524
-0.20843210561716763,0,0.6643828650054672
-0.04128886479951266,0,0.36810174011772157
-0.6058059706818255,0,0.7141505090933263
0.0016540846225436834,1,2.7820746684699635
-0.6999204714182463,0,-0.4641060712661028
0.48808616138173977,1,4.212921390771545
0.18781252045119579,1,4.463431769696272
-0.8429446168164334,0,-0.1610755306235172
0.7792289358579596,1,5.284260391275117
0.2327592092312767,1,4.041800599758618
-0.3677858897443371,0,2.64637320392695
-0.9087152009453794,0,-2.1767194533109233
0.2644533915432661,1,7.179427686174505
-0.2531194773033263,0,0.3215588808140869
0.8152362097569752,1,6.105643298074975
-0.9302443345716509,0,-0.2937022785550969
-0.9217951293155133,0,0.4930038169134727
0.8985985738138709,1,5.651129205519413
0.9297478913590125,1,6.349245992989494
-0.9445155464547228,0,-0.04216135822519329
0.43206646988265507,1,6.152127252192311
-0.557010295342319,0,0.9878972399567445
0.402785532572145,1,6.3206830195760695
0.7374655933159673,1,8.283155195781083
-0.7983370422754492,0,-0.41808548571724813
-0.522467166475916,0,0.17687681537912994
-0.9518446633470103,0,-0.5819679546782219
-0.9123403091111184,0,-0.9671694699487948
-0.9407642835644516,0,-0.03344140832797882
0.601364712852829,1,6.439770649568684
-0.40341464313844666,0,0.9813507228682505
-0.013577120856021807,0,1.9173456119121166
0.5756885271940326,1,6.579831735948393
-0.010112674586563841,0,1.4814909750610692
-0.14160787475080783,0,-0.29354553709814946
-0.9768535870210824,0,-1.504060761861986
0.13607900507351234,1,6.115541463137756
-0.7505138437258272,0,0.9226034943668591
0.5292964815820524,1,4.118162737655744
-0.48452455236996084,0,-0.5369122519913365
0.34837482161731015,1,5.72037024564927
0.2924470556493588,1,4.70561964921804
0.2333512058600402,1,4.644182767538397
-0.46609598492561477,0,0.5427279039425752
-0.4658204456488637,0,1.649735077873706
0.7260960868826598,1,4.420368617443179
-0.974385334739146,0,-1.1192468184599882
-0.6369547330920842,0,0.18937087560621957
0.2203418352839701,1,6.220897642768183
0.6340925088063396,1,6.587312360681718
-0.2833089826542827,0,2.1947845846275498
0.3068869172216002,1,5.642680427768995
0.11431283924047264,1,6.540618468873042
-0.8709197910359292,0,-1.3882072524178275
0.24350039386135625,1,5.544983734311562
0.627806944544987,1,5.0428988132911226
0.9848966405988187,1,7.870657721746631
-0.9407198546965543,0,-1.001882572034285
0.320116345167736,1,5.99805375285537
-0.17090089370407568,0,0.3448295813067749
-0.9804242225875894,0,-0.3744199435161629
0.2287218874170227,1,5.854877748689797
-0.755145402888729,0,-1.5049422357486644
-0.2428662996217268,0,-0.422500031826464
-0.4772658150231954,0,0.01769963961225737
-0.27767319545780134,0,1.1042275664910548
-0.014608836998100783,0,2.833677879117646
-0.28158093502097103,0,0.7398289866237869
0.10546374117907842,1,6.218458884846697
-0.5227006195342925,0,-1.6582521738327534
0.27072353485676315,1,7.554402919147509
0.7075260082497068,1,7.020738227628606
-0.5518659061695752,0,-0.15333632349793014
0.01575443171124502,1,4.866812815964564
0.29737956909977736,1,4.487559340340557
0.1292522624268322,1,4.4372177291334935
-0.2687011076155481,0,2.3730334169023175
0.28439941601149665,1,4.579794393736981
-0.9435075875798475,0,-1.8952829330260401
-0.26018753600713396,0,-0.222595558089847
0.06522442928200634,1,3.9322681056027395
-0.9587736823282706,0,-0.9022407898110313
0.015297659368599614,1,6.119505831402438
0.30850892153125664,1,5.00652551679048
0.5184153954260902,1,4.663506511091359
-0.7732518371811392,0,-0.25464236134762464
0.9811297497833897,1,6.906485161886966
0.21233540267019113,1,6.427395355422006
-0.27361241477534004,0,-0.0017331288529505162
-0.5018142910865724,0,-0.26378536179981993
0.14579372336682916,1,5.142057082190389
0.7634232943331416,1,6.615850699219765
0.041130792282729534,1,4.689699907207869
0.3229441112099205,1,5.091244114373832
-0.28460712091887963,0,-1.4195919267196007
-0.22369542382205476,0,-0.012778056764226609
-0.42764978845621604,0,0.85992369116932
0.4112745887364795,1,6.672794696841845
-0.2816248931668699,0,-0.03436280992504037
-0.6185671919175215,0,1.0623516143467189
-0.26119885766752415,0,0.44889821296459687
0.7076544156655125,1,5.077462459515077
0.47650408715384684,1,4.300624117853438
-0.3307183110728722,0,1.556821300473982
0.8136179296734047,1,6.254232134085735
-0.8503347297650661,0,-1.9147339826027112
-0.9004924171727136,0,-3.060261005780962
-0.7450592904295175,0,-0.885834691734178
-0.7670904882827938,0,-0.12943011756922623
-0.824331369975319,0,-1.3463538839968425
0.32268522399598476,1,4.592125287858098
0.20168475931084773,1,4.853993750014968
0.29521102116342934,1,6.833614061471715
0.37673210832406,1,4.360482598972929
0.5137595049613597,1,5.385817979500202
-0.5856461450271793,0,1.039465449563232
0.24460702646959964,1,5.983390342362953
0.16009731867274657,1,5.499322451124449
0.8873200516069475,1,6.126193967797646
-0.5352645515207028,0,-0.04002428854097777
-0.8825541312513372,0,-1.302937330955975
0.3069901394290864,1,4.754594147787421
0.48034568047342363,1,4.880633885645107
-0.43360798838489867,0,0.9168796196027011
0.14169686187933794,1,5.222987591542541
-0.8809278689316988,0,-0.44734199406070163
0.9200896823365781,1,6.99185255047456
-0.7801500534016628,0,-0.11938127899496637
-0.8648589276960086,0,-0.9844366453779089
-0.9117796810107619,0,-1.305216813076098
-0.14545618699329466,0,-0.10619270337771147
-0.8056805130856199,0,-2.0253301595783535
0.4892964819111505,1,4.856559793199384
0.7977483212528114,1,6.2300789214054015
-0.4795621353502859,0,-1.5621637551360499
0.2575462385027978,1,4.132806572869565
-0.9153231059763645,0,0.21149368068244856
-0.2268710566144092,0,0.770437371624974
-0.4141157731445433,0,-0.28006827449260724
-0.5427618071192823,0,2.1860508446659956
0.28944697925739815,1,3.930644239801768
-0.7395441072829274,0,0.49652306189596707
0.7214210465939768,1,6.331376010408538
0.32967181273746937,1,6.444390648387751
0.42147035737611604,1,5.951894432023039
0.8706886173153363,1,4.869132172385415
0.8847457430050294,1,6.864951953568887
0.10330464763847158,1,5.54216514991654
-0.009240365428039077,0,-1.210466029380492
-0.3292367835461798,0,2.2855747267095388
0.4311432204049366,1,6.173494034982645
0.0764177739596259,1,5.824823288055748
0.8657501594802492,1,5.565970929384187
-0.5227481025747893,0,0.6451213169960396
-0.3794946274990185,0,1.3305152045650186
-0.36781910516006255,0,0.5179300178177207
0.6119969091134141,1,6.214622259706064
-0.8019193363156953,0,-1.497426797529807
-0.08870175802204061,0,0.6063895661725929
-0.14483852605390535,0,0.19829343363290908
-0.8537207579724828,0,-0.1354458785522814
-0.1784060029113057,0,-0.20668793094001403
0.02675596656796264,1,5.618162654639483
-0.8697906149901735,0,-1.5785667927100036
0.019724256889334768,1,4.777095959618651
0.9184758093668022,1,7.452996015746421
0.9578286463230645,1,6.211860572660085
0.06335955717962238,1,5.777255603336847
0.030193865205917936,1,5.613381888083205
-0.42898366716721714,0,-0.12891800771137785
0.9942309434242032,1,8.150245088204196
-0.4515416579495479,0,0.17470102607801846
-0.09419739912008729,0,1.9138817283451754
-0.994131884394647,0,0.8052011560878847
-0.30153541818172624,0,0.1556281419352361
-0.8571193987823522,0,-0.06928381353730784
0.48764954077026457,1,5.337731156217653
0.1220289060598645,1,4.211243402611531
0.144343754575313,1,5.093227851764198
-0.42697742820059403,0,-1.216555136150651
0.6297925805059472,1,5.321977381364585
-0.9934581493374997,0,-0.39548369935393146
-0.33279764167161585,0,-0.17924429879207016
0.3189949809177355,1,6.348504048957333
0.8158450748338419,1,6.93110208768517
-0.5307680861495339,0,1.7896178897200474
0.08220010345483608,1,5.688737492485718
0.0759828410666421,1,6.266183752412598
0.7483487380873997,1,6.898582139302346
-0.8989662208803153,0,-0.486538940682558
-0.15104887785858545,0,1.8626352863961442
-0.6350686504161369,0,0.39866016503299084
-0.9569347994028039,0,-0.7038059858481797
