treatment,mediator,outcome
1,2.1115216692398486,3.0048260242175395
0,0.17732836314114375,0.5608077380110532
0,1.2305450052085505,0.5848011418766338
0,0.24100313766236006,0.7123477211182561
1,0.6694094796627237,1.2686702037078317
0,-0.46728062016821964,-0.4558731216907741
1,2.1037890707317586,2.46637014690709
1,-0.1141682645056854,0.3404707130292859
0,-1.3458804147600452,-0.2918445380976069
0,0.010697207125230432,0.03256667427922277
1,2.4509221185211656,3.5043968841462467
0,1.3070354319548776,1.5679839664462025
0,-0.21710574702177146,-0.6576547047539087
1,2.560828686985884,3.6567265734245082
0,0.07226790976889787,0.3095214495897796
0,-1.5314149822432306,-1.7455829180310292
1,1.4919234635216303,2.4179641864880566
0,-0.6189081246215511,-1.0066104421312747
1,2.418230880477741,3.737813888371513
0,-0.02567526035448676,0.3863531641774588
1,0.2220868934435294,1.142095233659306
1,0.0002851890914408184,1.6326299603817445
0,-0.02097995741445105,-0.8077777882833297
1,-0.9202174714597056,-0.11084462722778515
1,0.9818347101720992,1.6592579072674936
0,0.23103032574284177,1.3026666013070323
1,0.4429834959446419,0.8191453463190107
0,0.9939871569053297,-0.058463245346072945
1,2.691006549750692,2.4306124825514184
1,0.4832990472480483,1.8397471724012393
0,-0.29804417419648666,-0.5355314746266178
0,0.9946931513214714,0.7162111888728705
0,-0.0013075342550890683,0.38037029343317086
1,0.10552142190098013,1.0053748235418283
0,-0.14332106856435312,-0.012583552597454709
1,0.6470716777041607,1.7852649159681764
0,1.1081978964258854,0.6712201211606006
1,2.1059320943245887,2.601587145494829
1,1.186243054734372,2.0699721449480037
1,1.6421480125300405,2.747808046550642
1,0.19187842302751368,0.7573181063316865
0,-0.7537774585576116,-2.1133099277609793
0,1.553279187692493,1.5824149248468178
1,1.5535146525796673,2.7066696814387763
0,0.9300858047913654,0.8440857248981783
1,1.7320130884080283,2.5197570802046907
1,2.814281843029524,2.969270527353534
1,-0.4988375325992198,0.8510216846880863
0,-0.18821758401900646,0.2760093426268891
0,1.6447816462163891,1.3440734876823535
1,2.456173435560644,4.210562913452149
0,1.3253722587901913,0.2784272631964634
1,1.4932354063435092,2.276069160502981
0,-0.5371064154133834,-1.016861613489364
0,-1.0271644596879284,-0.38180860577189774
0,-1.0969280916615103,-1.668280187350299
1,2.307060562208519,2.1786876784079663
1,2.013211050420852,2.2939753700620793
1,1.43342655066964,2.2796573254634116
1,2.008190654851681,2.308816829550536
1,1.6424517590520609,2.0212407759421023
1,2.4622177013994833,2.879328933656544
0,0.9526867549081699,0.6410293243957828
1,0.43412589951515757,2.091025413771388
0,0.2736459874697901,0.5618723498103161
1,-0.16886675019408215,0.7026182299524122
1,1.6330207380905963,3.354922546079284
0,0.6043042797015853,0.7292740111892728
0,-1.3137193447931608,-1.535456503491303
1,1.0835372645391679,1.9950866816272563
0,0.009526377219802219,0.27537737420849906
1,1.7339149163733893,2.043319573568037
0,-0.2786037032248347,-0.7491374179828874
1,0.327711847595328,1.3053990230974835
0,-0.05400720191925828,-0.2233166471884246
1,-0.15224356694097807,1.6177690906749387
0,-0.2326414366821449,0.1844647626967415
0,-0.4413736136969297,-0.673486528000834
0,-0.13426567343942075,0.1055565167227577
0,-0.5593219774756829,0.18610648938182345
0,-1.5076808381562004,-1.9030468934747853
1,1.1336566794104879,1.3955362230345143
0,0.9308201250373188,0.7390717913900895
1,2.761460803988805,3.226969627143561
0,2.4393342787192664,1.925368670243983
1,3.1916504083976642,3.3979317373242925
0,-1.1969379266681042,-1.1205805025604934
1,1.0915623987273404,2.0653789873926867
1,1.477214365162223,2.7487427689493646
0,-0.08555983423369973,-0.30892423223117316
0,0.06953332989622589,1.2748263365023076
0,2.4075914215475587,2.9064188551082055
0,-1.0820515457923974,-0.20101342184387716
0,-0.7135311362142988,-0.2595832416906581
0,1.6438259300890927,2.319054797306352
1,0.8840186569151478,1.562157243032414
0,0.39358065033571576,-0.1014376857265446
0,1.0346573698682084,0.5647398661925747
0,0.48649901673202955,-0.1122721881594172
1,1.6917656331024922,2.4143131676386784
0,0.9386107696939842,0.900803847819059
1,0.6069314434950296,1.5859650741365772
1,1.0036368705039986,1.7966938203122993
1,2.0356375884651636,2.6950873348579383
0,-2.069439259214251,-0.7873895029464564
1,2.9165838233446926,3.6432929924952964
0,0.3033923751977811,0.7039682984606356
1,1.6530317527811502,2.417820370568314
1,-0.13051287764105735,0.08779534865311533
0,-1.286609125399738,-1.9362285355545459
1,1.1014163356991382,2.922538063663568
1,2.3074298502955988,2.580032742620869
0,-2.0766160121985853,-1.9696684818348345
0,0.7883648007773563,0.7535234613105097
1,1.1399686758916334,2.1871764298782708
1,1.2765765272583478,2.359692290473885
1,1.7535929416908067,3.2900836197926475
1,1.7693172378464115,3.1658219816061
0,-0.7124285899365971,-0.9754094842686885
1,2.1249100884688428,3.1842953574859694
1,-0.8193981398964385,0.15243602897744984
0,-0.45041888656765494,-0.4290894814695123
0,0.15368176317690405,-0.42404919243415823
1,1.1550506847855253,1.0775041209127154
1,-0.32691030396598175,0.7226909005110701
1,2.2580273787604708,2.3284309449527543
0,-1.248387812127052,-0.5348034104156234
0,-0.06751400752828958,-0.19455032778269243
1,1.6530345970676228,2.4767227871290354
1,1.5198271537653671,2.89962459997001
0,1.1690109258638153,0.19256114979999828
1,1.4467374400063133,1.7950812577302073
1,1.9274554046969403,2.6324061360404776
1,1.444095966848759,2.3115391813906374
1,2.1129560841662745,3.2421136179691823
0,1.3934952970475232,1.5483728021583176
1,1.6375418294721937,2.3585002764431247
0,0.7818503575829996,0.7771826213650272
1,2.955328934882197,3.5298010934010025
0,1.3571842469742714,0.3508912152425394
1,1.1147105963887893,1.8135807384335507
1,2.536432355745167,3.15338249359468
1,1.748771160047193,2.628292357430308
1,2.6172299977339137,2.6316022781550514
0,0.5686345835629499,-0.17949128941408554
1,1.775668076036188,2.3032681645699102
0,0.43397208034635437,1.3308607198228306
0,0.2552379560389313,-0.2054333915331893
1,1.7943330451365103,3.022430559786613
1,1.3411676394180911,2.8653039330570333
1,1.2482756593924829,2.021353790630583
1,3.2631749293726693,3.27061597617141
1,1.977527911111184,2.83843211071806
1,0.9266950777686003,1.8388512082646282
1,1.2225825685703564,1.548514064761131
1,2.556258453447951,2.715605349572473
0,-0.7361867100886195,-0.36215944199822997
1,0.017972318188989256,1.4810980586354652
1,0.09155085939795549,0.9118455868606706
0,-1.7289756002047878,-1.4177472626078569
0,-1.298814858264458,-0.7047326013560264
1,0.31913406019918966,1.169063806072384
0,1.3852373796081388,0.9585264170385689
0,-0.046179212659268346,-0.41461377999102755
0,-0.3632635391367169,-0.6769531429963891
0,-1.4434130630185737,0.17971092869676886
1,1.35687360252866,1.987398051983387
0,-1.7373280625641925,-0.7073332892952421
0,-0.3694171712863648,0.5464629317304435
1,3.564494389843675,3.7598043671283605
0,0.663803578706365,0.7152577671824765
1,1.2902018396454693,2.0834007127328915
1,2.1981236054063564,1.952407708995747
1,0.9784568218724318,1.0067789513738643
1,0.6993222571208122,1.5838820391487864
0,1.7041296295328423,1.1508469343219758
0,-1.1422746539202735,0.031970446060576196
0,-0.35412123567735054,-0.4015834578891897
0,0.3060332823635102,1.2202911244248704
1,0.5637657942425518,1.2128169373262692
0,0.6506049536314097,1.4765841732095946
1,1.1934054753577477,2.2079366287598714
0,0.6639103275668566,0.8127742099390839
0,0.5859841797505183,0.21290536543358995
0,-0.2430121306258299,0.09404888570118045
0,1.7106586725909851,2.2148836546134136
1,0.8346641965665585,1.595317610223178
1,2.848870470548737,3.109397968755681
1,2.6749332426280406,3.0165653246723885
1,3.2708822076604402,4.426761568631571
1,1.6740560393430208,2.76692043497496
1,0.7114142880720101,2.2929714256931675
0,2.076796585329547,1.8182486235057724
0,-0.334701467976364,-0.2481014959921752
1,0.6864574272944648,1.7611379613708882
0,-0.1897867459048128,0.38324987048241976
0,-0.9816907161570776,-0.9089116942195945
0,0.5261488251233458,1.10525755677707
0,-0.6056683817585125,-0.30161942687387167
1,1.2125158300951278,0.766873595061013
0,0.9677788616649624,1.2159698028845671
0,0.6236932101761915,-0.13719793849003797
0,0.015584572569658653,0.4420540383927206
1,1.670873528746982,2.787457822116669
1,1.5122554306315414,2.3747506431958376
0,-0.43115506641736445,-0.07308360369554473
1,1.4974733391522128,2.747414065243764
0,0.4908416254929437,0.14485946348899129
1,1.3738378710211605,2.4957851266681677
1,1.919767630230274,3.1173257556627374
1,0.6633312215769526,2.410706276030801
0,-0.6038936511457048,-1.0360050639464156
0,-0.7343205032739754,-0.38319837012529623
0,-0.5651313717924065,-0.9328496969646575
0,1.2871810467060913,0.5277838285141243
0,0.7260387931103602,0.7603449206912782
0,-1.0769231186843455,-0.8228105875494072
0,0.437498296408455,0.9224993763877565
1,1.10941768735143,1.7144459250840394
0,-0.6823845854715656,-0.6129333864757579
1,0.014260534277493075,1.1171605585910869
1,2.4719186938202444,2.546620529337967
1,0.1361368503328615,0.7473745577583236
1,1.4480368219901256,2.7164787904783774
1,0.5536887542751312,1.1684734827795507
1,2.2758439470699248,3.4119134408807827
0,-0.33435182631395055,0.03617482928298682
1,1.3655373444796552,1.3186643628392565
1,1.3992657370699673,2.3846019355748678
0,0.30257033493578345,0.5032961794956904
0,0.013004763983309435,0.22186811544229018
1,1.4567268110388836,2.0944430856396017
1,0.9815980247452223,1.3152446921002519
1,-0.07472937334209306,1.6133228843826357
0,-1.1185509595418555,-0.9456305619949023
1,2.2184797386806454,2.3330807107768323
0,-0.30581946332629767,-0.01592122761703399
1,0.8359902222775203,1.2974021924553876
0,-1.405728144418045,-1.5991255296769966
1,-0.21964714009035213,0.6365459818264989
0,-0.7032068801281984,-0.8952643862615961
0,0.8880528540452571,0.2543211572439185
0,-0.5570701936223185,-0.0424502737669753
0,0.4004855252414476,0.2634745129619584
1,0.8969401706020422,2.34369210923958
0,0.6388666960288493,0.0838386179581117
0,-0.35175080180866924,-1.1451811602651032
0,-1.2318842455504964,-0.9111222218156889
1,1.2310469321005564,2.912827006583653
0,1.8340004182804073,1.732693749305327
0,1.7898843155508546,3.0395945505471
1,1.9865333027793646,2.7552562026980363
1,1.3629411845862975,2.2081290533130833
1,1.8039018020950832,1.3654401061471082
1,1.8168523387332893,2.6674555912808953
0,-0.039886752367101534,0.05242447811596443
1,1.940944019922617,2.349044616835825
1,1.7082268621535635,2.2981920561933156
1,1.1840276146356865,1.9131718045374597
0,-1.195256799383643,-1.0461700159729463
1,1.0399407577798343,2.876810087786848
0,0.7995188490735968,0.454184065356373
1,1.4685377755046354,2.2594870823306374
0,0.30028689158750516,0.03827897157690069
0,-0.2830155277044124,0.16530317115841028
1,0.4404024949893752,1.4407038459776036
0,-0.23862971487182286,-0.33085905848269903
1,0.47754409925064856,0.41905130644692745
1,0.4137108263964486,1.452622773761534
1,2.7056366088694093,3.0097211503056522
0,-0.42008600493421644,-0.36643913239092374
1,0.7585152745399664,1.0155832460093066
1,3.1179596843809056,4.211008833864822
0,0.8149850354042416,1.0803596162453295
1,1.1284907744981618,2.6181456184188456
0,0.4276363255523683,0.9155987108323715
0,-0.23578831826070276,0.10752799645516853
1,0.8073203207204003,1.074715002213099
1,1.9746912244850043,3.5014465616239328
0,-0.32430188532020293,-0.7232590836999175
0,0.07549800899940326,-0.07380540483795822
1,2.5213632348996713,3.3705417282331975
0,0.9112131037953766,1.1072408766300037
0,-0.5500932918560765,-0.1539562700125821
1,1.986031602287086,2.388681041165124
0,-1.127856246145756,-1.2057508105943422
1,1.9504141613157049,3.827597613355632
0,0.14849530580110562,0.09913927539096776
1,1.8789793623634308,2.4222977975713267
0,-0.29744475464423265,-0.5947340491847629
1,3.58407127365249,3.989592193457471
0,-0.9012997076203141,-0.622028365807216
1,2.4715517109684613,2.9691282644226216
1,0.4683016802316684,1.5655046675792779
1,2.0043441746293214,3.485244090924634
0,0.5757899772517827,0.16310562865597694
1,1.5549758715622852,2.2655225683508884
0,-0.4953244105437042,-0.7201837547102412
1,1.6411348907452987,2.460257093009053
0,0.26701033343017444,-0.07062648394306997
0,1.7899364863062825,1.1692276933279313
0,-0.8723402853002961,-1.42763391526805
1,0.9440865036859982,1.804166594358636
1,1.7847355570693364,2.6426732566079583
0,-0.2560537903952518,0.7253951442799462
1,1.3999589622693998,2.3547184104104426
1,2.570351835363761,2.831439406642349
1,-1.320266503429235,-0.7360527465864328
0,-0.5979493450178113,-1.0890029788469882
1,-0.24236922625124935,0.1582904492630144
1,0.30418356309592953,2.182367868201434
0,2.40462449207247,2.067604842121161
1,2.0981681339527563,2.3870513975312586
0,0.9515649250581041,0.2813221374698512
1,1.4194703502135686,1.707522359973894
1,2.2587138248319096,2.502321362612338
0,-1.7665645075202492,-0.7551239978886233
0,1.0382984117696008,0.815667005886806
0,-0.8198441185598999,-1.3796085034848944
0,-0.5313158193259131,0.7301769819044552
1,2.0051510704546525,2.0340402866807734
1,1.816446758582215,2.1577397519038386
0,0.08462004839354878,0.72276823253178
1,0.13690384641968123,1.3170978934402782
0,0.09981366882164183,-0.15511056475479126
1,2.4605613534832282,2.352765619739665
0,-0.532487096099794,-0.9093347313423485
1,2.8149370453402955,2.7987015767340035
0,-0.8726919359140094,-0.6946376498064328
0,0.006547891718373756,0.10076922201535081
1,3.035327733376613,3.3539348723856195
0,-0.6813999126996095,-0.5647268371218523
1,2.553985483377074,2.5178267891044985
1,3.4746523622218093,3.926289942889392
1,1.6710440689241501,2.9770945735578183
1,0.9729830126166931,1.6969905692185703
0,-0.7727388029500236,-0.7093343955747556
1,2.8046027033473253,3.2851826887042845
1,2.776694199339649,3.7804577893514146
0,1.4493091228686754,0.7120857985756202
1,1.467161649344053,2.8991529873413104
1,2.537806941527105,3.2408566729393025
1,1.4511606088739297,2.175268834948578
0,-0.8830551216083591,-0.09982467895452751
1,2.624176785112353,2.508310391151655
0,1.6338702782782046,1.5681189907449178
1,0.4793980272186802,1.5986732040282527
1,0.46056903709933006,0.9007276974825676
0,0.03998193423012464,0.2623046088610102
1,2.456128605741,3.1065554742830432
1,0.36618080624604654,1.2035755851518701
1,1.727015736955906,2.813021367179891
0,-0.590426954059752,-0.7582186894266338
1,2.200829099825002,2.8958239027816863
1,0.7021131785041096,1.4958536515756282
1,2.271803000274179,2.51009398871551
0,-0.1582148108177082,0.12487049390521912
0,-0.9371405236810427,-0.8535802926194099
1,1.5636899554268884,1.5144487349867375
0,-1.9379733144883526,-2.450911703949674
1,0.9409054278950602,2.147253076357649
0,0.3374010703246616,-0.34037919735368605
1,-0.27175477903189527,0.9222884234747869
1,-1.0711368531054113,0.1705664643297461
1,-0.8393673198131673,0.14424025566401624
0,1.32712855550037,2.0400370730079658
1,1.4232409872372707,2.2284297990200397
1,0.9675346059928128,2.151844426135283
1,2.4451547356668297,3.0985318962033688
0,-0.40444968246911106,-0.4393294575340294
1,1.768461899866732,2.405225144775415
1,1.5257553509232629,2.9498756635688523
0,-0.47099942075297796,0.16725310969783247
1,1.7941458838891058,3.411309922955585
0,0.7732612214201445,0.7294300236225576
1,1.3150933829830123,1.613606173536036
1,1.039444426845385,1.611297069296402
0,-0.3425124079994532,-0.8678990222988582
0,-2.2979125327857317,-1.4548079617909468
1,1.7830595465089119,2.1334894791685053
0,-1.2091112889885514,-2.4949480043505963
0,0.629718724118924,1.7356628284601046
0,-0.09042410067529387,-0.3576398497843928
0,0.1051210965304406,-0.2041985855185523
0,0.7003291706062021,1.396069182815145
0,-0.9265237663409348,-1.3453447384715056
0,0.3692484433509569,0.8637016979473489
1,1.7676210525626648,2.120375620338121
1,1.3152191673572067,1.390277611587336
0,-0.9281862007635382,0.11030992007823748
1,2.095238364055164,3.137739164775395
1,2.2034545444193157,3.2227641277929737
0,0.11360202597788403,0.2747093941766945
1,0.4296975842853552,1.6433088839671242
1,0.9725509670745458,1.161961761285615
0,-0.06033272242006658,0.007539250686276984
0,0.6884945499820935,0.0864141397602523
1,-0.08348940111311665,0.23873821957797936
1,0.9361965356956233,1.9544338939105144
0,-0.40267255994220236,0.25693672987601035
1,1.4167784205969707,1.9417383243635447
1,0.19867471597515318,1.0529333266128516
0,-0.2175327783733332,-0.7431015452401868
0,-0.3104835643125897,-0.24477827840612287
0,-1.0375918714896568,-0.45003544099751847
0,-0.11796758416868419,0.30138980102893914
0,-0.5411690967855022,-0.1603471896129356
1,1.9955861425097072,2.2872533304104983
1,0.6146724389956614,1.1666734294829533
0,0.08983412212845515,0.46956953432323084
1,0.6916111627707319,1.9592883963249512
0,-0.5997542381588126,-0.5658008832429965
0,0.2972916277054057,0.024747348381481737
1,1.7347177328421555,2.9713977329965746
0,-0.4170221825783604,-0.5135920784693118
1,1.2305893816673321,2.3574376175957563
1,0.04639355489047592,0.9686932564833315
1,2.9027643105807,2.7984450579460605
0,0.6874563978780281,1.3561211883142739
0,0.6514480508711067,0.5811903885626234
0,-1.5950322169562152,-1.631397763509014
1,0.9045100075107133,1.0282051721209684
1,1.1654539710763774,1.287362777742685
1,-0.43106149203401234,0.4686951043254895
1,2.3899500960760864,3.874524518627666
1,2.953884488548136,3.070776651501388
1,3.561934956003614,4.573275380975994
0,-1.0458838275177365,-0.9020888963157312
1,1.6173234968342738,1.7032836019165782
1,2.8228182691504213,3.0216490210951394
0,-0.25361847894695383,-0.8433887450262846
1,0.9330120861573222,1.3184254429439306
1,-0.3660176735444909,0.26431183022644855
1,2.632622457771749,2.154196032476766
1,1.4807392439266351,2.9409894295486714
0,-0.7293418589630624,-0.4779649720593091
0,0.28385728982886005,-0.11605337094596285
0,0.15300537317866494,0.23328317175962654
1,1.6682591023545914,1.9168670850626421
0,-0.21709806232667525,-1.509209432546218
0,1.6223581587633655,2.7762323436239673
1,1.366340266737578,2.187872151728592
0,1.6193220763233047,1.0009511414012615
0,0.5641169264001977,-0.5156638647185584
0,0.3511701427617313,-0.4661387833618949
0,-0.11327475327815528,0.7366261621549285
0,0.9739566935459205,1.5301346292359699
0,0.11299176757799528,0.4670009320618701
0,-0.9321312151135317,-1.3032434912957322
0,-0.9654921909980355,-0.017406758809923262
0,0.42248462193427205,0.5628790065195939
1,0.5926211148335042,1.8015591160425706
0,-0.06223105697249944,0.17330062664362358
1,2.557184538551091,2.2922540385278207
0,0.3039701778943337,-0.35590433305797686
0,-0.7221348703287477,-0.832816979467179
0,1.4099875116161396,1.4498098630594682
1,2.0478752369947015,1.9480841484741882
0,1.0177929872040894,0.7265611822911763
1,-0.7675583432093025,0.2976485703510326
1,1.8308528782627462,2.861052147273986
0,0.8421578363798933,1.0110620369077457
1,3.200288642297992,3.0551179493123275
