treatment,mediator,outcome
1,2.46781618152116,3.7850564315008586
1,2.2575103996201644,2.873549923011434
0,-1.5894735463817384,-2.700779998170619
1,2.308924358496796,4.840450507999103
0,0.5262273001576738,-0.9784540173425276
1,1.6380097927164,2.191045052540705
1,3.4861386728921273,5.015854269837449
0,-0.6244829927838372,0.43797172665689554
0,0.9735890882265639,0.8470936864395255
0,0.038481570141997365,-0.08832103702715616
0,1.6263650440783215,0.15133148272585806
1,1.5488409519746111,2.204284668613757
0,-0.5191903085468714,-2.1600365432859823
1,0.5455285348885248,1.818184755546373
1,1.4326985147873184,3.2696257665719126
0,-0.791931565995952,-0.32506149543542345
0,-2.9103134431697697,-4.3889789005766815
1,2.515990203198509,4.38319083831093
0,1.131842298680492,2.307454260614981
0,0.0012896144468403548,-0.37566877826797
1,1.9106908435215084,4.795584092794699
0,0.765689550835447,0.2367421284712548
1,1.2514510675186332,1.0778069210563013
1,-0.5448011587597448,0.8599808419400885
0,0.34644362356112784,0.010837598976485452
0,-0.25810793832965623,0.8242423957326712
0,2.010269194756637,0.8120365392426591
0,0.6591096815533439,0.9889666292963472
0,0.6630498791264794,-1.1246232143551516
0,1.4876106105030218,0.7919491073265857
0,0.11100021076169388,-0.27996311763921583
1,3.192545072907347,3.8681743957759265
0,-1.0232297702977056,-2.4858387707759944
0,-0.11257469162372688,-0.6461765177447022
1,2.5400322813390512,3.815982245959818
1,-0.028521483686654747,2.5376987376771876
1,0.8472674477691059,1.49696393135034
1,1.6854643101576476,1.9973798664462319
0,0.5326862703947521,2.743363250604706
1,0.5607205476469,-0.12363829040593766
1,2.657022764524827,3.12786146442689
1,0.2021907278433569,0.6247366746115979
1,1.4207592754744416,1.0980281334062998
1,0.5411448839471457,1.8949262382504293
1,-0.6443513491926909,2.011099142017438
0,-0.6984410235237397,0.41253517494860525
1,0.8838489156190477,2.8679332477664636
1,-0.09566041528817615,2.604111168021882
0,1.241471024604431,0.8785796522776602
1,1.3708371539863637,2.7358018627449696
0,0.2952959963040013,0.5082974942814136
0,-0.08732016197961796,1.190702824306841
0,-0.11079493944719473,-0.5033927140253189
0,0.5698064127486184,1.7109649766697492
1,0.7044939387586588,3.7129636933393515
0,-2.262602887004247,-1.7227834532704243
1,-0.6544811602391742,1.7210679296634002
0,0.3124670676978197,-0.898676500888097
1,0.9151385123192067,2.8935608727073676
0,2.6558889705562283,2.9565185872069923
1,2.101866641659903,3.649739906389198
1,1.5975400198076768,3.8103292716681674
0,-1.6233423403820344,-1.2958711728770413
1,0.5416259938850524,1.6551581115849239
1,2.1873489531254195,3.3520654716836895
0,0.20540250863402618,0.0990320600141079
0,-0.9451449453328662,-0.8601248611934089
1,0.015998720811957634,1.1471594666622948
1,1.7397924978466828,2.656112222586546
1,0.5646242134320808,2.6472849067281796
1,0.739040703265139,2.2131995478882756
1,1.0013615429525462,1.2413826473277494
1,2.585772420320188,4.390183454655714
0,-0.23785486708190628,-1.1188786665079058
1,2.602875869398127,5.728202756635648
1,0.8115563412534499,1.220241770842195
1,-0.24715615790576928,3.204035380951508
0,-0.26684083933235947,0.21623417867089437
1,1.1928666015831404,2.1508540541007957
0,-1.6140088849768042,-2.235913144858506
1,0.1697774651227808,2.243944798761266
0,0.5734727282476977,0.15120533325011198
1,0.7051080930660794,1.4026576385708474
0,0.8430062725272301,0.13380841521971276
1,-0.1942005269521807,1.3002111728438825
0,-0.8436564277098869,-0.6859146726678731
1,1.9289252217414972,4.446284846392823
1,1.310703571324109,2.441919780231431
1,-0.4752668921261547,1.6443760642479486
1,1.463876449113019,2.3876233171692673
0,1.4180178100196215,0.35981839660851167
0,-0.19391473169639967,-0.887101286821556
0,-0.5624715664404516,-3.661390861938941
0,1.0415322528860427,0.961551515278047
0,-0.5734558667958064,-0.9468420502923274
0,0.556487097577407,0.2737229187954736
1,0.9082642711766751,1.7626730394734382
1,0.1385159191535521,1.6697771011881086
1,0.6273738732084382,3.4324985626477966
0,-2.25119890108528,-1.3736054471564159
1,1.991396284684269,2.417381430679532
0,0.6670415520405727,2.072487392146961
1,1.436819389713526,5.250449964827384
1,0.6046078614768478,2.008819583558067
0,0.7805217047961858,0.6025183070380684
1,1.8222814348356202,3.9696422028474196
1,1.987238425596707,3.946125964466268
1,1.5890952735985422,2.5078171197888004
0,-0.23630250896726432,-0.7197678773452558
0,-0.22390919333830273,-0.6439831655681396
1,-0.8130032892449679,2.0248446368415305
1,-0.02641620751554985,1.1264200151067945
1,1.634027103084875,2.968447720373899
0,1.5321228421978634,2.370151336085087
1,2.02661205769083,4.589878655940342
0,-0.24805488688462338,-1.1290905991292013
0,-0.819203028624194,-1.9696481153212566
1,1.8872473485356676,3.5368002942798737
1,1.3806889026546323,2.840162936733976
1,0.3778054144313141,2.6022144969954697
0,0.22602742238556123,-1.2316324576713584
0,0.756541662309053,0.34853075070059786
0,-1.603153961633468,-1.2304716012335053
1,1.09608647055276,1.509563145383022
0,1.284717643622654,1.6491231397920942
0,1.0401857241783024,2.142083481714554
0,-0.02249066882141318,-0.9793686210262557
1,0.1975492014474156,2.473681228963374
1,-0.2192022399889464,1.1894558390815761
0,0.8874022740992648,0.187419982104429
0,-0.5327827479737917,-0.9364065948599933
0,0.6304474003283163,1.4825672077906984
1,2.357954265859685,3.1987300062817714
0,-0.7676050343802702,-1.0751793253114044
0,-0.3443134430888158,0.7117938457612385
1,2.3505163984557798,4.411760392454727
1,1.0061859656384706,1.9461237911833948
1,1.7756227951434451,4.953681362161969
0,-0.32620599038951664,0.5875502025956603
1,0.04148224898602848,3.080233784650506
1,1.7153961490973386,4.8164482944198745
0,1.516715243772552,0.7959856049472065
1,1.6102650085161068,2.270231041892039
1,1.8153870475567144,1.3162516934472026
0,0.6312168740418854,2.043888824991595
1,2.8631677350109856,2.43490971561885
0,-0.31592901171389876,-0.009457778896333757
1,-1.0181746440824477,-0.5643905936766398
0,1.2614110966835372,1.0187995803983432
1,-0.27448519344737554,1.237367206592409
1,0.7182590270573265,3.943197535296444
0,-0.7950767569434855,-0.07235996824893265
1,0.4055628920626555,4.801460129149668
0,0.9110317891126479,1.0261836946101157
0,0.6988490117502965,0.9295667725706205
0,-0.8469573677457619,-1.851125997990796
1,2.438200210555893,3.018769959482179
0,-0.24783853547394025,-1.6629066918624544
0,1.86905045855502,1.6340315373125198
0,-0.382849861679495,-1.1285447610223729
1,0.7547658559542978,1.7781682656377833
1,0.8385313950130187,0.970673497641432
1,0.2972056014686898,0.9807187960102547
1,1.7586173660004167,3.1070024400579332
0,-0.6819823926797954,-2.600270272959806
1,0.9298056627663718,4.154476373153043
1,1.6772141470025494,4.368563474087715
1,3.181806568567323,6.686307365638785
0,-0.6694278406140006,-1.5862031228596454
1,0.6564082727693418,1.5935937459700802
0,-0.607542065956878,1.5202975097743723
1,1.6518221877844428,4.753152381427566
1,0.7178978189682989,1.6798064211555892
0,-0.8922437178259991,-1.9686420059118228
0,0.10256654522058496,1.9522368002004613
0,0.5812288862179483,-0.18956648854685054
0,-0.4849561035184435,0.21198123311222866
0,0.09788505303252486,0.6908353033309196
1,1.4639358715504183,2.499356373906941
0,-0.002413978972273995,-1.277012665001951
1,1.5216834768157408,3.952921049197697
1,0.350177169188542,0.47678100281117497
1,0.15176392093242064,0.13576583731034653
0,-0.8049976040954461,-0.6759457758068231
1,-1.1358901879358048,-0.8860210404804969
0,-1.1876045694876405,-0.7042281561008086
1,1.9007675004496183,4.722263839944903
0,0.6655605228322962,1.6458430448467265
0,-1.311601233193277,0.5309775902573737
0,-1.7060279299541088,-0.740143071832985
1,1.2239369498390202,2.2957762932560395
0,0.5277998838590229,-0.8521499302565336
1,0.41345761288496075,0.7105694473526165
1,0.6077087111894912,2.7526128465847575
0,0.7772442615210584,1.4386902575339056
0,1.6798331613376307,0.8065644618733117
0,-0.590731072042498,-0.7261903617617673
0,0.5588688867866286,1.173713012606187
1,1.16270839126148,2.0969775067128964
0,1.0917562805779704,2.7825068743604517
0,-1.1319116166543282,-0.7187459469846519
0,0.019560899190869833,0.7610051871935358
1,0.5515913802607243,1.9167138582930026
1,1.1353709573819688,2.9423575407591067
0,0.8796910617660543,-0.7197325723933409
1,1.1802507926786285,2.527342135512769
0,-0.7625435299144022,-1.4542328295276494
1,2.1096748265514167,5.910813333495493
1,1.710521954790302,3.204552077811141
1,1.4384148179271428,2.609852108482023
1,-0.002494632425777521,1.8914281558380617
1,1.6942604875402343,3.3468452200491408
0,-0.6523356717911657,-0.5851584991017976
0,-0.9914590547767876,-0.2221919200254956
1,0.27638341336572914,2.3295017657797037
1,1.7829829232544052,3.1869914342111
0,0.45990176484020917,1.9302619508982257
0,0.015161838445211689,-1.5771066282095891
0,-2.154460083973897,-2.3649195788716573
1,2.277092414971717,3.153608780746133
1,2.049919457488947,3.316836751697248
0,-0.5523857450801769,-0.7819045339165419
1,2.561246976850895,3.26585218632439
1,0.21836688641514956,2.9362678793988417
1,1.291366655947188,1.668309740217012
1,1.3060098511530758,3.1455787930075614
0,0.23608314298553348,-0.30955645244945923
1,-0.1922667806174272,1.7072357945106367
1,-0.3695956332547592,2.481598430465871
1,1.107815033554448,-0.6813488520141875
0,-0.876369236600497,-1.61776246553123
1,1.5314795347740586,2.0529422597424727
0,0.12673366922851453,-0.045351816264880634
1,2.527490339812647,4.690642350950536
1,2.499964104173994,5.591844054113032
0,0.05105016395057079,0.945617733088146
0,1.4912181778600504,1.199344844636926
1,1.408455376989497,2.2523801298016943
0,-0.04194727910543771,1.4785377665662212
1,2.907097255797318,2.6283439615612867
0,-0.9494315229474138,-0.45933938969929905
1,-0.3499193618503018,2.3830223780553044
0,-0.23242649220611553,-0.5083580066941293
0,0.18546354616908203,0.4819376634297326
1,1.8281330075993432,1.8035050277104003
0,-1.1389513289718312,-0.5289949888073939
0,-0.15837048540836213,-0.0780843762374026
0,-1.220630790747408,-0.5545653110151777
1,0.9131243165135012,1.8764789750089244
0,1.339084157401889,0.09338726729427149
1,1.3459931428487657,3.814682781222256
0,-0.9513804072099865,0.2701875033223663
1,-0.7667564804021396,1.3751808474192324
1,0.8304148734872225,2.641871183051749
0,-0.020476398860736905,-2.426379703852151
1,1.2037206953059651,3.7895811153996304
0,-1.322233370553674,-0.7174760227545743
1,1.3895563698693956,4.016858529149172
1,-0.5929715943524705,-0.217830424012616
0,0.11934491847355452,0.7636090376466638
1,1.0455452350725705,3.0338028027572292
1,1.8604890126406577,-0.24874789899246563
1,2.303327120141896,3.4754700287822264
0,-2.3347752317297052,-2.1068692531206676
1,1.8666128858355542,2.211414516249939
1,2.2587987353028693,4.007331327592664
1,1.886231534313605,3.425384115817731
0,-0.5412428074325919,-1.1359992035381397
0,1.0958156702857265,0.45387634468911453
1,0.6395793898531728,0.40740570824985256
0,-1.0843930456898523,-0.5322221203229172
0,-0.01837648031282631,0.2976662752585247
1,1.0821679792492054,2.346624155199039
1,2.0726354235603273,3.0867090502493726
0,-0.6815184466737477,0.12959437549977226
1,1.3360400029541721,2.8535008410793474
1,0.05305340278588755,2.3696845394234236
0,1.335796730530969,1.4089033091001542
0,0.5867087314607939,1.4524608346693793
0,-2.270569364745943,-1.186363619771737
0,1.1912559894545243,2.0269923409521544
0,0.1625070134570004,-0.4603204187711532
0,0.0890348542336053,0.7578784579917967
1,2.995220693634989,4.198265790243396
1,-0.4352405437277711,0.979188191399803
1,1.6338165812704308,2.4955138229906324
1,0.8444612584424894,2.596433505936047
1,0.2855317203838258,-0.18844295358261554
1,2.5439308674733665,4.1332235554965555
1,0.3234428028753811,2.131341504189281
1,0.6084500146925749,3.1162291407418707
1,1.497125141675895,2.981421199071491
0,1.196325119673034,2.4513855326696614
1,0.8785902286557176,1.8983055510351399
0,0.8101915437931301,0.218315804102873
1,2.8846842022202814,5.6935511057452075
1,2.9728801631421238,3.6019434108847954
0,1.2393117785798378,-1.1027972812794533
1,2.438662015082549,5.307406183994448
0,0.9829416232641717,2.578492436475625
0,-1.3277184423650437,-1.3525260003879853
0,0.4094383863721829,0.3067925381834186
0,0.4348710924605658,-0.10942851440781604
1,1.7773884017374162,4.976623383806689
0,-0.8713559542126977,0.7540137687837568
0,0.5799969506110702,-0.02102498109996176
0,1.0239654038606074,1.0658968218373033
0,0.28254432410598074,2.053175021197018
0,-1.0627709526838502,1.1056795308746175
1,0.6091063166732875,2.4710730218450605
0,0.4042951872301197,0.9408471043268096
1,1.347977907399443,2.76994516334194
1,-0.23015672612723725,0.8169621940813031
0,0.33400347467952635,1.0273227563016318
1,0.10196746085633146,3.3232061649272735
1,0.1854708709951618,0.9185055857940918
0,-1.1210703320598094,-0.6646304625374493
1,-0.28040481509545234,1.5479454366568302
1,-0.9371866593479938,-0.544014495167309
1,-0.1587067049662445,1.5311461440475445
1,1.348547809897849,2.6911486177685737
1,1.41681929320316,2.486216312798914
1,0.8710334596425315,3.825270331920173
0,-0.32558370230499206,-0.5578358707613995
0,0.05184594877522854,-0.7092332136599607
0,-0.6503436824815653,0.24646456893650304
0,-0.7329310269366561,-0.22552145700785842
0,0.2652410541097083,0.46783754711042447
0,1.1217348060441419,1.8615348502273394
0,-0.856953272717495,-0.7525416485758039
0,0.08589180850205969,-0.08738991044256333
1,0.23857398226010862,1.102436228983457
1,1.6384944668229127,3.97303576444874
0,2.5079936108281706,3.8271803470630417
0,0.5886214110131803,3.005409585548022
0,0.3898877210863393,1.1701511622281406
0,0.43496355383967195,2.307980518691595
0,0.14917375232533608,-0.36532163974367377
1,0.9072533704245846,1.575438813879475
1,-0.1124136530307529,0.35287977828801576
0,0.0009080792472974207,0.15453829102212427
0,-0.08349015189799963,-0.27445768968575424
1,1.073546933080366,4.295989295813325
1,1.4340843543343507,2.529762249651795
0,0.5543974319401438,0.3203577154874766
0,0.41184514134719624,1.3413897827655323
1,0.9303914326872801,3.584280862678498
0,0.41144322153498697,1.0423121611062343
0,-0.7936758167622666,0.19853513341545537
0,-1.6133643886814737,-0.5222264589235427
1,0.6766503597278251,4.223468427064397
0,0.005828965790614354,-1.7140018127571164
1,-0.5246632083346594,0.5327700230713095
0,0.0993422005134095,1.7712784434402264
0,0.17689318441175983,0.22118104601578076
0,0.8228945877032435,1.6174914733806252
1,1.5552576177845545,0.5667913354818026
1,-0.12084283174941368,0.7682742785099169
1,1.5015691433037768,1.1168729868225338
0,0.030500112287914986,-0.5629793231927543
1,1.6188820575851335,2.698468313633546
1,2.2586739052648754,3.9052212018376604
0,-0.7029660850150486,0.7570831646274055
0,-0.2993168376886828,0.529401537048507
0,-0.022104337121497234,0.6819694219630409
0,-0.4611663565316968,-0.8081575976090722
1,-0.7397875768128555,-0.28896718376335084
0,0.8552777385544675,0.6907220787283304
0,-2.1054141274244795,-2.674335613691053
1,1.4929201814315638,1.9637793897528053
0,-1.2804472216447187,-2.5410766655897596
0,-1.009860727546944,-0.8107238611333627
0,0.6224961024290692,0.7529707628543874
0,1.2491367606497537,2.385027486832767
1,1.5195332327738234,4.166108516360769
0,-0.2654893233226958,0.4339408951698109
0,-0.1666389255590664,2.7208710609608153
0,1.2632269556279518,0.5572095488114324
0,1.1771859588863112,0.7497875565527139
0,0.5034162049373164,0.2755415226411386
1,2.3826858291120265,3.412594073322696
0,-0.467826953237261,-2.016875956901404
1,1.8961692777800057,2.6462579324577358
1,-0.07851432008124504,1.8805966630922744
1,0.69778618137287,3.2856268580166237
1,0.8072459510914823,0.9871384374184076
1,2.3548753243078115,2.485605490167184
0,-0.2088300062961293,-1.1156655513400506
0,0.9523418543261413,1.374570567544576
0,-0.5739549227370496,-1.4045234639578088
1,1.9478580634102207,1.9235196523175075
0,0.5391046055241309,-0.8701847008349666
0,-2.2068563357731055,-2.184809118076129
0,1.0011476558048538,0.9506577506871862
0,-0.5377864238652282,0.3841731649802494
1,-0.032235113878186894,2.209724510338429
0,-0.877973351616801,0.3372225454305303
1,0.641791574288176,2.1114804075340614
1,0.36334105484213397,1.0229800239132842
0,-0.8832120021531457,-0.46001478847202604
0,-0.2465222457538834,-1.4810887794332794
0,0.43004513378213516,0.9195882825305879
1,2.356901256820821,4.058295822344206
1,2.8009743486835657,5.3005150292455046
0,2.2147952722196087,3.0084062205982125
0,0.310962493017968,0.8666649961014954
1,1.0507233683004955,0.7674689682904703
0,0.7189349161582423,0.25818089550427853
1,0.056601811504759514,2.2377764933242323
1,0.9716209315367743,3.8973285861930176
1,1.5993116370262608,3.6765755258554265
0,-0.9355329301634178,-2.121990034861483
0,0.984963116174422,2.6112583038782726
0,0.4696345537477191,0.5664182166003938
1,0.8274717965084156,2.813972731602033
0,0.4052910754583043,1.0189606984214452
0,-0.21821899381804455,-0.7854397249815098
1,-0.5437056337370034,0.23744051259471421
1,2.2979109397806265,3.8767847680083367
0,-0.06820855218964564,-0.8199943702817879
1,1.486586843146829,2.345615865336322
0,0.6502549175219119,0.31812849375679725
1,-0.6170560635602509,-0.8256195862565174
0,-0.13395349875765256,0.6107826662103111
0,-0.7162456560117332,0.6216887225563618
0,1.3971722690975925,1.8671410268542026
1,1.1500117347564733,0.5951918410314414
0,-0.14651447581439067,0.32815308706837487
0,-0.41268433352246836,0.7952268205378135
1,2.7670609479042545,3.584957674964519
1,0.4821176277233926,2.294833201847319
1,0.18024577679518972,2.2760373638347517
0,-0.8210089697420784,-1.5229129740343357
0,-0.6294195972003328,-1.3849915299522686
1,1.1605260732080789,0.6016732661884858
1,1.8859478878066318,2.674529817912224
0,-0.8224106851926541,-1.5903030274580239
1,2.676855089668191,3.675549266040076
0,0.3132876559131894,1.2238500566871697
