covariate,treatment,treatment_effect,outcome
-1.4626349037319257,1,-1.9252698074638515,-3.5833830620421487
-0.07108613278531384,1,0.8578277344293723,0.3432741507747854
0.3215446393179984,0,1.6430892786359967,-1.1104791217562398
1.3335668221983452,1,3.6671336443966904,4.218781350821927
-0.7518936299033228,1,-0.5037872598066455,0.48728405679077913
2.2781086233855112,0,5.5562172467710225,0.7406840039235967
0.5568683168289861,0,2.113736633657972,0.34237508962750746
-1.5194118760338073,1,-2.0388237520676147,-2.891730819208517
-0.8451981140855563,1,-0.6903962281711127,-0.48499545556920265
1.420999164216819,0,3.841998328433638,0.7927651436443756
1.2432291429623945,0,3.486458285924789,-0.5862355743997301
0.018093481560502625,0,1.0361869631210052,0.11898642139500626
0.14991770305785201,0,1.299835406115704,-0.14546158926992317
-1.1646102737259714,1,-1.3292205474519427,0.3331461221585419
1.321442740235342,1,3.642885480470684,4.4944336157352085
-0.9877670867744672,0,-0.9755341735489345,0.6091596117483914
0.8447411111234174,1,2.689482222246835,0.9727884882814002
1.352042368665138,1,3.704084737330276,3.876922064097859
0.04815555421950895,0,1.0963111084390178,-0.15501342892457007
0.9676113661221984,1,2.935222732244397,2.771565621674524
1.8476397080256943,1,4.695279416051388,3.131865943309748
0.267968799210738,0,1.535937598421476,-1.0877686222975693
-0.17530181643194626,0,0.6493963671361075,-0.06801748790578266
-0.06685285755151667,1,0.8662942848969667,1.980650063087428
-0.7429879026720885,0,-0.48597580534417695,-0.5905245698394233
-0.7655837927368733,0,-0.5311675854737465,-0.39993872710426737
0.44240676382570276,1,1.8848135276514055,3.6659055229376136
-0.16394982214928452,1,0.6721003557014309,0.3752779665335944
0.3275691768512657,1,1.6551383537025313,1.52634882984895
-1.4899361498525714,0,-1.9798722997051428,-0.11524478205174134
-0.09261882518714007,1,0.8147623496257199,-0.5307427967787905
1.030117850090463,1,3.060235700180926,3.632033823596041
-1.1189242769760182,1,-1.2378485539520363,-1.890724672536375
0.016526414134551155,0,1.0330528282691023,-0.030070617039738255
-1.8546093108984105,0,-2.709218621796821,0.4443729644177974
-1.3054620222731737,1,-1.6109240445463473,0.33163354448904503
0.8076608876780498,1,2.6153217753560996,1.2975517308098563
-0.30928429331294965,1,0.3814314133741007,1.2464135984403244
1.8220728655385423,0,4.644145731077085,0.868723256173968
0.4324431104243127,1,1.8648862208486254,1.2266714480693521
0.5305956648893245,1,2.061191329778649,2.6606951778306303
-1.076482049894899,1,-1.152964099789798,0.4904720515020937
-0.38510537684445295,0,0.2297892463110941,-0.764971209212442
-0.7326361820476124,1,-0.46527236409522477,-0.2238025669600699
-1.0654417395505857,1,-1.1308834791011715,-0.7260821151613863
0.6638931260961352,1,2.3277862521922703,2.86196510714582
0.8645158657686794,1,2.7290317315373587,3.4983234922533715
0.3989371941674486,0,1.7978743883348973,0.1663048282521741
-0.828067193225987,1,-0.656134386451974,-0.1426982001039716
0.33073003509746257,0,1.6614600701949251,-0.9114736501237233
-1.9126784014656564,1,-2.8253568029313127,-2.6613533092917554
1.3230092687080401,0,3.6460185374160803,-0.4763412656805142
-1.2981501756374365,0,-1.596300351274873,-1.2298289051540876
-1.1204589824384634,1,-1.2409179648769268,-1.7500625143138273
0.11529226957019256,0,1.2305845391403851,0.2694563921980581
0.20415956024204565,1,1.4083191204840912,1.8441163968542842
-0.07274859845178451,0,0.854502803096431,-1.2684591209227711
-1.1101279409822962,1,-1.2202558819645923,-2.157932598689463
1.1333479936032922,1,3.2666959872065844,3.9913522668998054
-1.6859492010692505,0,-2.371898402138501,0.5081480926158632
-1.4832689904484448,1,-1.9665379808968897,-1.0794353188505368
-0.1069827719544813,0,0.7860344560910374,1.3678304271765602
-1.2642339818443877,0,-1.5284679636887755,0.5378871095905987
1.2226252762759253,0,3.4452505525518506,-0.41480762717087216
-1.1782146354129148,1,-1.3564292708258296,-1.2415798127439128
1.5570271522103123,0,4.114054304420625,1.6598971009273822
1.0351221657715732,0,3.0702443315431465,2.764448997785387
1.2350557355075837,1,3.4701114710151675,3.9332078367575267
1.8871059829532455,0,4.774211965906491,0.5355541388113064
0.08122792409576554,0,1.162455848191531,0.7257083669974164
-1.0129745958199576,0,-1.0259491916399153,0.023792845819362977
-0.10300787576864179,0,0.7939842484627164,1.1638539023426235
-0.5666656054089627,0,-0.13333121081792543,1.008045292732851
-0.7091912725137224,0,-0.41838254502744476,0.3543764471488165
0.15085343680683233,0,1.3017068736136648,-0.3180199060056156
-0.31170421420774647,0,0.37659157158450707,-1.5206963873771369
-0.7522096843169965,0,-0.5044193686339931,0.7324135476142503
-0.24540239258725827,1,0.5091952148254835,0.7220535300515875
0.548978464203705,1,2.09795692840741,1.360189197753309
0.956417206592696,0,2.912834413185392,-1.1299202649946274
-1.6029239131909896,1,-2.205847826381979,-1.5444149769987274
-0.30320108632854215,1,0.3935978273429157,-1.2076384942740492
-0.14134320547470453,1,0.717313589050591,1.016954776494396
-1.182520022227632,0,-1.365040044455264,0.8435504091688936
-0.11970573304069933,1,0.7605885339186014,1.3104814203352246
0.14799560954002816,0,1.2959912190800562,-0.3907397743584403
0.5188345452809907,1,2.037669090561981,0.788294606087067
0.07715802563167032,0,1.1543160512633406,0.5870192397951901
-0.8809494099975556,0,-0.7618988199951111,1.2005230919534204
2.012030027571847,0,5.024060055143694,-0.5727333547430408
0.8291267716215981,1,2.6582535432431964,3.1651617435360557
0.5527197446498667,1,2.1054394892997337,3.6869546080315425
1.0048312570109361,0,3.0096625140218722,0.33884709644161004
0.24460917181047706,0,1.489218343620954,-0.3968801448777876
1.2863008855219549,1,3.5726017710439097,4.613455311107067
0.05687195028576429,1,1.1137439005715286,0.3761829264137163
0.0017474602741839962,1,1.003494920548368,-0.294697094504655
0.6352284787912039,1,2.270456957582408,3.082778148728387
1.5763575462909234,0,4.152715092581847,-0.40616226348356327
1.5120486152893071,0,4.024097230578614,-0.3165210140036845
0.5928475982599956,0,2.1856951965199913,-0.6269406355510714
0.5166118585767997,0,2.033223717153599,-0.4728173955540838
0.6960424110964861,1,2.392084822192972,3.7951182497198377
0.9856209133365973,0,2.971241826673195,1.6624987657836672
1.2987319394132422,0,3.5974638788264843,1.7949786361446092
-0.23658408400384975,0,0.5268318319923004,1.0901206211775125
1.3180612898373913,0,3.6361225796747827,0.4662712597732377
0.342995114071306,1,1.685990228142612,0.2537046362094988
0.6509316224999498,0,2.3018632449998995,-0.18752470290034973
1.3819493215339949,0,3.7638986430679897,2.1567544886236876
0.7470622500906786,1,2.494124500181357,2.058502921428703
0.9159955631528404,0,2.831991126305681,1.514144474772275
-0.3894185332824212,0,0.22116293343515758,0.05503581903054495
1.4983115437496803,1,3.9966230874993607,1.3184807016462146
0.695686711076125,0,2.39137342215225,0.6404855636689628
0.12606571784049764,1,1.2521314356809952,2.5183861318593066
1.1010743868931026,1,3.202148773786205,3.1531528051456608
2.587830497760499,0,6.175660995520998,1.2330510044854137
-1.1689245018219347,0,-1.3378490036438695,-1.6678275144170867
-0.8037326229232822,1,-0.6074652458465644,-1.9930295097459336
2.6853053088358845,0,6.370610617671769,0.20486430808568756
0.4266948423043742,1,1.8533896846087483,2.33050441242628
0.19086967863156787,0,1.3817393572631358,1.3565788685922786
-0.11538574166216507,1,0.7692285166756698,1.4081529834242306
1.2084360009714399,1,3.4168720019428798,2.223242912577837
2.611247308810287,1,6.222494617620574,6.43554023969496
-0.6651885407333455,0,-0.3303770814666911,0.600727445288149
-0.09687672718933386,0,0.8062465456213322,-1.8742339986971288
-0.3507271285678659,0,0.29854574286426816,-0.04363346973801532
0.7328649768192781,1,2.465729953638556,2.130147409700331
1.2223934376505747,0,3.4447868753011495,-0.6546930737457449
1.6209327853331168,1,4.241865570666233,4.740642622418905
0.7667182826202803,0,2.5334365652405606,-1.1496815265579239
2.519332791243617,0,6.038665582487234,0.4168795120036495
-0.574752983207413,0,-0.14950596641482594,0.5594911292088945
-0.8345405524327041,1,-0.6690811048654082,0.41468220539556544
1.469344293316209,1,3.938688586632418,2.8152693238398134
0.1228323195963367,0,1.2456646391926733,-1.5052342183545473
-1.375940323415281,1,-1.7518806468305619,-1.47297703949155
-0.3160629716374493,0,0.36787405672510143,-0.28627123386770176
0.25565865409727384,1,1.5113173081945477,4.413967570688269
-0.6462482379073549,1,-0.2924964758147097,0.16600200042822227
-1.0146606870945887,0,-1.0293213741891774,0.05816171170418171
-0.20762913652587592,0,0.5847417269482482,-0.17282795567641604
-1.0645334203617114,0,-1.1290668407234228,-1.218061845439449
0.6351310389802319,0,2.2702620779604636,0.5638815529545973
-1.9438048468928464,1,-2.8876096937856928,-2.9667547200564908
0.09042492796542237,1,1.1808498559308447,1.1025361725014098
0.5195098881083026,1,2.0390197762166054,2.1334631017152605
-0.09054123974837629,1,0.8189175205032474,1.040130050420493
1.093222897070873,0,3.186445794141746,-1.7392556459175217
-1.3705612342041356,0,-1.7411224684082711,0.8370230063709317
-0.7010895013761145,1,-0.40217900275222895,-1.2486233775681517
-0.33003464625088946,1,0.3399307074982211,0.20189851002959372
0.7127245694093065,1,2.425449138818613,3.7113540594839023
0.21850758604612067,1,1.4370151720922413,3.216463764362355
2.143365982742418,0,5.286731965484836,-1.7004944386263916
-0.8057858969738931,0,-0.6115717939477863,0.030244827674648884
-1.3949888985806513,1,-1.7899777971613027,-1.5170646119952664
1.789088982933061,0,4.5781779658661215,-1.5075300261914468
-1.4308585839323829,1,-1.8617171678647657,-1.0591258034466007
0.683062711399045,0,2.36612542279809,0.11626267741417287
-0.9786700420219693,0,-0.9573400840439386,0.19415959569499655
-2.069318350847686,0,-3.138636701695372,-0.9175529183419349
-0.37478379381323196,1,0.2504324123735361,0.6633190557548847
0.89949996247716,1,2.79899992495432,3.6372238813442577
-1.2217710884730737,0,-1.4435421769461474,0.12729788372593373
0.576094728144831,0,2.152189456289662,-0.5139359009630537
0.7628635611864517,1,2.5257271223729036,2.0896578043265395
-1.271690141519304,0,-1.543380283038608,0.22039570712596557
-0.22776128871237047,0,0.5444774225752591,0.0487973783806294
1.5770748223271638,0,4.154149644654328,0.9048221191193951
0.6505926199637431,0,2.301185239927486,-0.4802582875241659
-0.26149246457602043,1,0.47701507084795913,-0.7413655318928659
0.4152954812539195,0,1.8305909625078391,0.3593860773205031
-0.6852633084704479,0,-0.37052661694089584,-0.4775298529987034
1.113695678385025,0,3.22739135677005,0.7836819490363669
1.1132600646021393,0,3.2265201292042787,0.0075386304576006745
0.12090591508605468,1,1.2418118301721093,1.8966250345369318
0.23070615645769357,0,1.461412312915387,-1.0143170467307878
-0.9987968750056725,1,-0.997593750011345,-0.8542074867815239
-1.3520364270678291,0,-1.7040728541356582,-0.6992632073839163
-0.37660474394153076,1,0.24679051211693848,-0.9735831409592817
-0.08740170969117815,1,0.8251965806176437,-0.03591129745337163
1.062627497387989,0,3.125254994775978,-0.544477091775859
0.9224277506183108,1,2.844855501236622,4.089550028260474
0.18483288835909284,0,1.3696657767181857,-0.5709403994926594
1.190538984372787,0,3.381077968745574,-1.2715402502782231
-0.9434861788144033,0,-0.8869723576288067,0.13147742249666883
1.0773368872783697,0,3.1546737745567395,0.029180660677674677
-0.7904287143494676,0,-0.5808574286989352,-0.492053012010198
1.2396945300642426,0,3.479389060128485,-0.16122346584612657
-0.013346464769981237,0,0.9733070704600375,0.9762270859965708
-1.9982866765377374,1,-2.996573353075475,-2.3258675876762984
0.7301571640314422,0,2.4603143280628843,0.5842302068737311
0.80954575950078,0,2.61909151900156,-1.1836787845202303
-0.4565800544885821,0,0.08683989102283585,2.886548061715323
-0.37125957839401674,0,0.2574808432119665,1.0512522102742219
-0.15954527988460382,0,0.6809094402307924,0.5170285631908719
-1.9251518126262714,0,-2.850303625252543,-1.16431177439721
-2.3647281730951435,1,-3.729456346190287,-2.7817262334561796
1.3016256381303892,0,3.6032512762607785,-0.5011285102993281
-0.8240676674105768,1,-0.6481353348211536,-0.8424061394571192
1.8552641095763638,0,4.710528219152728,-1.680779276059283
1.370401801138914,0,3.740803602277828,-1.2414830859405093
1.5671953142697388,0,4.134390628539478,0.438546498827135
-0.6502989524671549,1,-0.3005979049343097,0.7056367703361801
-1.608401186930581,1,-2.216802373861162,-1.5318979540661268
-1.086882306594355,0,-1.1737646131887098,0.6508189967429487
-0.4464547271529116,0,0.10709054569417675,-0.06476645695970673
-2.37322973285064,0,-3.74645946570128,-0.4067070153662121
-0.47542568912416716,0,0.04914862175166568,0.28889514356539353
-0.20167802751111075,1,0.5966439449777785,1.4180522680780523
-1.2944209715866946,1,-1.5888419431733891,-1.5839796882397978
-1.0404850982458325,0,-1.080970196491665,1.2102520199134048
-0.22059852118080178,0,0.5588029576383964,-0.21506926381600766
0.3562865483103014,1,1.7125730966206028,0.7322941613245516
-0.8908226680002443,1,-0.7816453360004887,-0.7920075780414895
0.2922526095762693,1,1.5845052191525386,1.690477497412107
0.13684600798785523,0,1.2736920159757106,-0.08203006727640945
0.046885859018390895,1,1.0937717180367819,2.3744272789190433
-0.652014123856577,0,-0.30402824771315395,0.8053019807240389
-1.333379596035383,0,-1.6667591920707658,-1.4309409886217097
1.69645197990074,1,4.39290395980148,5.927270973999765
0.630305916457426,1,2.2606118329148517,-0.4808052279143209
1.005731653060738,0,3.011463306121476,2.1510243728524974
-0.08362968483892229,1,0.8327406303221554,0.5454351167652791
-0.16402544226013785,1,0.6719491154797244,0.4823813788282242
0.49065968072538757,0,1.9813193614507751,-0.060016238973640036
-1.8346883504522455,1,-2.669376700904491,-2.2841712680643105
-1.1146434693531446,1,-1.2292869387062892,-1.2295501399731323
-0.797774878028373,1,-0.595549756056746,-0.7289449448940141
-0.4545664225417623,0,0.09086715491647535,1.3089183093561854
-0.8796956794701541,0,-0.7593913589403083,0.5655960797508497
0.33280712525074635,1,1.6656142505014926,0.7068103961307312
0.08144723446283578,0,1.1628944689256715,0.7406739143357246
1.392864689751377,0,3.785729379502754,0.5241070031833391
2.4737591571125623,1,5.947518314225125,5.402244588643906
-1.262850240148433,1,-1.525700480296866,-0.7335620539347045
0.14730521396844534,0,1.2946104279368906,-0.15757260122303976
0.1455258782069742,0,1.2910517564139483,-0.22167347212510063
-0.014198069764662404,1,0.9716038604706752,0.7226907430377407
-1.0848245709655016,0,-1.1696491419310031,-2.4281180569523992
-0.9171974456425503,0,-0.8343948912851007,-0.5266993329346015
0.24040561191611923,0,1.4808112238322384,0.7131732421256012
-0.9453500733072366,1,-0.8907001466144733,-0.9131113895182362
0.15927197216700795,0,1.318543944334016,-1.2851864298557496
-0.24594978454560537,1,0.5081004309087893,1.4727316861008268
0.14165790312128204,1,1.283315806242564,0.9847156466991684
-0.9533004704344341,0,-0.9066009408688682,-1.221575490661523
0.15746924233453652,0,1.314938484669073,2.206012461671015
-0.8809525834765903,0,-0.7619051669531807,-1.0531725944877557
0.16069560865691826,0,1.3213912173138365,0.8794915112857101
1.3393961224391575,0,3.678792244878315,-0.7693141008546045
0.26098385001607055,1,1.5219677000321412,1.657794534605963
0.32187038238305715,0,1.6437407647661142,-0.9021809633681757
0.817206517497548,1,2.634413034995096,1.3951088537214373
-1.4035583444732629,1,-1.8071166889465258,-1.2849141442751164
1.7189215737230124,0,4.437843147446024,0.4052905451344006
-1.05558999261237,0,-1.11117998522474,1.1446494442190644
0.879660997368937,1,2.759321994737874,2.724940064442011
0.7469099872563228,1,2.493819974512646,4.714171768639138
-0.9021663615047605,1,-0.804332723009521,-0.5359860555724854
1.0088861367667623,0,3.0177722735335246,0.5667746812372123
0.4978127664133091,1,1.9956255328266184,0.63719628771939
1.8899786444022575,0,4.779957288804515,-0.6140843151225307
0.19337875134129315,0,1.3867575026825862,0.5196797005159772
-0.10854333152259746,0,0.7829133369548051,-0.08422776241358294
-0.5147625279182043,0,-0.02952505583640863,0.18768313503463585
-1.7433552713511733,1,-2.4867105427023466,-3.30320429841654
-0.31822756475115965,0,0.3635448704976807,0.12194697347162194
-0.2758983942588769,1,0.4482032114822462,0.5667491030739827
0.26205818255743474,1,1.5241163651148695,0.34368134522963056
-1.4231031108824657,1,-1.8462062217649313,-1.2036563770843407
-0.23901221118687904,0,0.5219755776262419,-1.700064946917969
0.5762513920221156,1,2.1525027840442315,2.336740864641915
0.6755096754925167,0,2.3510193509850335,1.7655926938255004
-1.8598151761373272,1,-2.7196303522746543,-2.0390798144555724
0.7064066086532246,1,2.412813217306449,3.0871124633435536
-0.2465739131214919,0,0.5068521737570162,-0.8974266749486851
-0.18501087749855402,0,0.6299782450028919,1.7690620531528607
-2.364515369855838,1,-3.7290307397116758,-2.352312645109387
1.4935711625578796,1,3.987142325115759,3.143552302220192
0.1767988850112951,0,1.3535977700225903,-0.47476324181487695
-1.531460426522707,0,-2.062920853045414,1.254656044926688
0.3752015749164665,0,1.750403149832933,1.7961473783167576
0.34447844084702445,1,1.688956881694049,0.4242708466037608
1.2225441529329892,0,3.4450883058659785,-1.0037107697245766
-0.3096887692908779,1,0.3806224614182442,0.2368357049960748
0.011996068938586246,1,1.0239921378771726,-1.1471018915653426
-0.6428078002379078,1,-0.2856156004758157,-0.2665704402663924
0.5979486139927381,1,2.1958972279854763,3.3816407420154606
-0.7834903416750496,0,-0.5669806833500992,-1.4386370162357494
-0.8929905170802298,0,-0.7859810341604596,0.12710696497508725
-0.06779753777992058,0,0.8644049244401588,-0.5817707049953131
-1.2258637713038287,0,-1.4517275426076575,1.6399459487539176
1.6021312185392342,0,4.2042624370784685,-0.5697918621330511
1.9272667277418754,1,4.85453345548375,6.373526543232334
-0.45359008542181534,1,0.09281982915636933,-0.5046352416548577
-1.386595006557165,0,-1.77319001311433,0.7711758053341295
0.33659203890206146,0,1.673184077804123,0.251945618362699
-0.48210251796892406,0,0.03579496406215188,-0.1382726665143016
1.174681132528032,1,3.349362265056064,2.5588336960020883
-0.7871465955299036,1,-0.5742931910598073,-0.25119776974191416
0.5445132224284427,0,2.089026444856885,-0.4405352624849121
0.11399358939169314,1,1.2279871787833863,0.538220953975248
-0.6762615106134099,0,-0.3525230212268198,1.4727227413757202
0.2400498284919416,0,1.4800996569838831,0.5475302274932272
0.8785325584748495,0,2.7570651169496987,0.643638951907203
0.08684851905539678,1,1.1736970381107936,0.7820985194985309
0.09728466512625855,0,1.194569330252517,-0.18597834708330468
-0.8727834278536748,0,-0.7455668557073496,-0.24857666735111172
1.1442047979041359,0,3.2884095958082717,0.33723891250097726
1.0445465781431837,0,3.0890931562863675,0.6418034518425058
-0.4105591886864966,1,0.1788816226270068,0.14863025231543509
-0.1242884594829956,0,0.7514230810340088,-0.7926449941806413
1.4142206726903268,1,3.8284413453806536,4.589011802407202
-1.1335708210474553,0,-1.2671416420949106,0.03340386820833625
0.6042883913587814,0,2.2085767827175626,-1.4408363787709808
-0.5586137731311284,0,-0.11722754626225673,-2.135294750079688
1.778077876751641,0,4.5561557535032815,0.2978971754604735
0.06344672866533706,0,1.1268934573306741,-0.8294737988777039
1.2603785181400424,0,3.520757036280085,0.4310621293964528
-0.7613273484611286,1,-0.5226546969222572,-1.2982730057861915
-1.2485286823242678,1,-1.4970573646485357,-1.3638715921535285
-0.234259457201112,1,0.5314810855977761,0.15307955763568476
0.2626834579468364,0,1.525366915893673,1.7519208102733048
-0.5107316820164134,0,-0.02146336403282678,0.9503156578186444
0.7583074262749673,0,2.5166148525499343,1.34729690018783
-0.20995356781042931,1,0.5800928643791414,0.6041406334982073
-2.0814371617666056,1,-3.1628743235332113,-2.34051338441833
0.5528119791930007,1,2.1056239583860012,2.197274035987143
-0.8825370591471574,0,-0.7650741182943148,1.4695913674337262
-0.36159738167651845,0,0.2768052366469631,-0.07256206525627357
1.5531312035393556,0,4.106262407078711,-1.3974893403607938
1.7728117241210901,0,4.54562344824218,-1.9986215252539388
-0.5754934350928116,0,-0.15098687018562318,1.6683111195645148
0.57778663063184,0,2.15557326126368,0.47850447415085934
-0.5522744904226446,0,-0.1045489808452893,0.5442568500417417
-0.28687297889860314,0,0.4262540422027937,1.4896478422915818
-0.6057754148985527,0,-0.21155082979710538,-1.6517349437259554
-1.7243436803964847,1,-2.4486873607929693,-2.807288576024777
0.09505522373370942,0,1.190110447467419,-0.23606982961503353
0.28816538694616667,0,1.5763307738923333,0.7422752332070148
-0.6710017453111383,1,-0.34200349062227664,-1.0346437157231594
1.087791711437109,1,3.175583422874218,1.974209679359428
-0.43608021709521955,0,0.1278395658095609,-1.210348650997107
-0.6372118248590148,1,-0.2744236497180297,0.8749944265539906
0.5265031181081061,0,2.0530062362162123,-0.7425320938031175
-1.542681989972529,0,-2.085363979945058,-0.5520174843218115
0.9066790317028058,0,2.8133580634056115,0.6344981507279046
-0.4021691573943628,0,0.19566168521127436,-0.6989454082348997
0.9892860763940897,1,2.978572152788179,1.2736237300325375
1.2881305258291558,0,3.5762610516583115,-1.581701173724899
0.6401534423571412,0,2.2803068847142827,-0.05680739671545823
-0.8119732927283112,1,-0.6239465854566224,-0.1266181550914009
-1.2508317064844046,0,-1.5016634129688091,-0.20224524385042006
-1.434072663335236,1,-1.8681453266704722,-1.4377026228614032
1.102910701701311,0,3.205821403402622,-1.6128375260076355
-0.13480011220018331,0,0.7303997755996334,-1.545303540968108
-0.5992217945308487,0,-0.19844358906169735,2.2539359162942416
-0.13208215153889175,1,0.7358356969222165,1.9686199690588966
1.080621208954168,1,3.161242417908336,3.930214309806854
0.7787397853595502,0,2.5574795707191003,-0.6597246707344391
0.43850615570885465,0,1.8770123114177093,-0.23800619073045068
0.637886057426405,1,2.27577211485281,2.2740947977192096
0.1801723554969486,1,1.360344710993897,2.674690824710421
0.30211305729642474,1,1.6042261145928496,2.007008881037941
0.221025231151047,0,1.442050462302094,0.5259138012878014
-6.124562755371822e-05,1,0.9998775087448926,0.8322225736273927
0.7533738838312816,0,2.506747767662563,0.7926650668400846
0.36128210620039475,1,1.7225642124007896,2.0248869598320627
-0.8807150311069579,0,-0.7614300622139158,0.04402273274568029
0.5288743855226535,1,2.057748771045307,1.3146645988590357
0.24724706637930446,0,1.494494132758609,-0.11357174210163236
0.6114134689150991,1,2.222826937830198,1.1432942340502423
-0.10420691361502854,1,0.7915861727699429,0.7514471667829883
0.8117403137671578,1,2.623480627534316,2.7123919854992153
-0.06140855086615698,1,0.877182898267686,-1.527335486338628
0.723879686600545,1,2.44775937320109,2.2174198341005864
-0.4564715159505109,1,0.08705696809897823,-1.0888232365056143
-0.3872540540989525,0,0.22549189180209495,0.49863932551669454
0.6020525232101246,0,2.204105046420249,0.6371597435509948
-0.3317733937447442,1,0.33645321251051163,-0.0898866051548059
2.2057826947481614,1,5.411565389496323,5.9605874766182385
0.5664449867790268,0,2.1328899735580533,0.591066936335061
0.024923486154200765,1,1.0498469723084016,0.8201311328966335
0.8199007767588492,0,2.6398015535176986,1.5342869753036579
-0.48068040997651684,0,0.038639180046966315,-0.7250749370065016
0.9230148192330175,1,2.8460296384660353,4.317395341719202
0.8952352166635325,1,2.790470433327065,2.5652710041438596
1.25353405777955,1,3.5070681155591,2.6637417623331325
-0.44080953134857737,1,0.11838093730284527,-0.23316753850153704
-1.2227332541377447,0,-1.4454665082754894,-1.0993892277293233
-0.6101546392025485,0,-0.22030927840509706,0.7845578673892027
-0.281630515972747,1,0.43673896805450596,-1.1660300100207703
1.667211600851755,1,4.33442320170351,5.7240317554723354
2.195012029127749,0,5.390024058255498,-0.9358672017464602
0.34466230464398234,1,1.6893246092879646,2.525977981133919
0.009390608018599282,1,1.0187812160371985,1.0430070770976665
-0.3499078304742111,1,0.3001843390515778,0.5709996221011739
0.8246903502108671,1,2.6493807004217342,2.0593373291443706
2.1885813919915176,0,5.377162783983035,0.3528080003331323
1.7858508911882716,0,4.571701782376543,0.1349742885508641
1.1379766126058337,1,3.2759532252116674,1.8180421570423397
1.1233025311138565,1,3.246605062227713,2.284105059294455
0.8323098862541146,0,2.664619772508229,-0.5409121110098064
-0.0472906457085348,1,0.9054187085829304,0.15042219045648086
-0.7365482225407958,1,-0.47309644508159154,0.7797145003020598
-0.020814089327941376,0,0.9583718213441172,0.007014183847499382
0.4223396021313532,1,1.8446792042627065,1.0660078566228246
-1.453633898718295,0,-1.9072677974365901,-0.49076982400303953
-0.15295072936620885,0,0.6940985412675823,-0.5044630835470667
-0.8259323545912736,1,-0.6518647091825471,-0.9399141811876129
1.0138411610681415,0,3.027682322136283,-1.0753294047195996
