A,B,C,D
0.9441600582111546,0.7059090384507579,-0.41369066577609415,0.615408332935935
1.6043474337937726,0.7450981081336538,0.8362769202564891,0.21249851082316082
1.1105803175087354,0.8712345414503606,-0.10472350464698399,0.7454289083683852
-0.09904818587567783,-0.37936519092535675,-0.20054628468655716,0.3435736060181485
-1.1711265640368587,-0.260059456545665,-0.7030022262490407,0.4772804980633511
-0.6020529003640378,0.12746622373497557,0.38737624656869296,-0.057276166077434715
-1.7611503871981196,-0.5310068963155702,-0.6185414950806652,-0.012932423337859822
-0.92089903118371,-0.08493509974480579,-0.07364732620892081,-0.6240278709174778
0.42586134920843244,0.4453634947192887,0.21017844366911984,-0.09363992580459196
-0.04775287882518631,0.5628450182587139,0.736902774959111,-0.24915968839004282
-0.22359014013222114,-1.2476019620554415,-1.3647804971232098,-0.7714335216130903
-0.7931029159474979,0.030321520808831826,-0.6735534925213864,-0.4114167256946731
-1.7723990108582852,0.1015292581497953,0.15204556080683407,-0.6994292245125201
0.18208311323724966,-0.21990618086080432,-0.251161787939239,-0.3249463198070579
0.37916019246864324,-0.17728483294693023,-1.0300818780236218,-0.9706627876586342
-0.9915635600467156,0.14737772646354386,0.48780266087834556,0.7520231877011974
-0.53344027016372,-0.7300898048215011,0.08640003270218244,-0.7168154135145375
1.5421334540894287,0.4377045707569881,0.9932065678349902,0.7552807792732573
1.1594979535736338,0.6647232366357152,0.6609416842022275,0.15280019696394323
-1.4844245617289509,-1.1416878859410058,-0.07162901381573927,-1.2824816445399039
-0.08463638723075591,0.3951940573814015,0.7619959213145846,0.8248784201068005
1.454955682372252,0.3320767800575362,1.3432454511306953,0.24359785958839095
-0.21642099730751954,0.07210617519958053,0.3116664111111917,0.9867183480758965
-0.2689431884071629,0.007769637294671533,-0.016177175978739383,-0.2285996807398046
1.0927376267430762,1.378312849575773,0.6795639923458325,0.6045225599622475
0.9870692442752157,1.076185555285472,0.09213307416381766,1.1481067542808376
0.9353033453805996,0.2028879019634729,0.6127689721327414,0.6276090664276063
-0.26198474917413045,-0.763238577823188,-0.09121218848371226,-0.38122795343658694
0.6628880162750469,0.7504284291262415,0.32414711057934875,2.117891152379817
1.4947455139552206,0.420677339600947,0.9235351040852617,0.11212600760039251
-0.04987369846857698,-0.19277521818616414,-0.2581611126146106,-0.7503967493962073
-0.40340962131367025,-0.7316186556886531,0.020043497003918054,-0.9402487137035496
1.2300726390896346,0.9545422849382338,0.3097850591308245,0.4353556262833269
2.045439802897123,0.6994733432298075,0.3658655106567089,1.1790715086837098
2.115004883565822,1.0399815976315168,0.9302047405130297,0.5308170275055699
-0.37451149977495024,-0.19700728283370805,0.223236334685175,0.6648216794828441
-0.274040249496892,-0.04523981479149025,-0.6797007330951754,0.19006866881416826
-1.0291623331365496,-0.1837619157084509,0.14259004328025243,0.43142749875518766
0.1180523244147983,-0.062384023739711386,-0.8108319793640513,0.15615389906957533
-1.0741189314575168,-0.9077732566720296,-0.8087179199032122,-0.35503995069224914
-0.5266334417074939,-1.1930890377314702,-1.3417637111561567,-0.3394981220858446
0.7011297981623899,0.40187971376502996,-0.9338588571368871,-0.04222641278385475
0.3899774101393965,0.11648918476068398,0.3468147993337195,-0.20796326141733346
-1.8107213051670272,-1.2605970676440097,-1.1363607729232696,-0.5815847475041085
1.5702922982743863,0.8164223802134611,0.09910717515245604,1.4604091658810878
-1.0869960871517366,-0.11550670726842527,-0.6306084380452809,-0.8396806369945452
-0.9609339238790036,0.07547708053408797,-0.03717673148540898,-0.9693065613995608
-1.2389221517644493,-1.3870297850944202,-1.1105633930616874,-0.9640897891709586
-0.661283338564009,-0.5110723197896719,-0.5021544872692707,0.20878014837306919
-0.8968063786658277,0.032109416866299756,-0.4554264320147535,0.04495369295987044
-0.8724334411889024,0.3618037966670607,-0.40815957940482617,-0.36758264540728613
-2.4642720517314447,-1.640767852444931,-1.6932573938689444,-0.9449139630337646
0.12992739205381387,0.7541251606431956,0.028279598725554633,-0.41401151005566217
0.23206516781555983,-0.5590155572095296,-0.5305581105756809,-0.020950803888630187
2.24440673789221,1.6963456505060777,0.8432129827246929,0.8632533820771009
0.48634099766556027,0.10229233273010929,-0.003036926467202744,0.020359149865350527
-0.4965890197181455,0.5331171229628024,-0.2556937828943312,0.5334630090332526
-1.2007149784734212,-0.8323730973643575,-1.229013047745616,-0.3965793997305599
-0.09627645979926186,-0.2030835932798003,0.27289095242677774,-0.3924799428334358
0.44872288939255933,0.15766513009435565,0.8140009048138678,0.6114054968798489
-0.5033486193190452,-1.0201993870209694,-0.5591357279058012,-0.21365334989305484
0.061016026348572075,-0.8507283222050439,-0.28875002701202646,-1.3975790894351587
1.8973540940588203,1.203754143549766,0.704425902702754,0.6071311503935604
-0.38411012703916314,0.302176110157097,0.5391530843465885,-0.3588377307538804
-1.886775554792489,-0.6395990259756928,0.04721828071014622,-1.017788465183127
0.8734867873914347,-0.19024441339354414,0.10405135634718185,0.15342016371968306
0.3143214458150536,0.3972550954435478,-0.00752479227432562,0.028722416933508466
-1.7089920112579133,-1.3495979924808088,-0.8817991673922748,-0.8811446199616904
0.4276436772762946,0.4176481927499798,0.3598179023020748,-0.08425355123854245
-0.9978635491377467,0.0667177980323454,-0.5227496832570306,0.22511840522932108
0.4413224023644061,0.40439462784971236,0.5297524883653819,0.5818102193693432
1.9072635092042913,1.6878987057231116,1.7164173387454806,2.0978666549220293
-0.17696933434322135,-0.1634784028479832,-0.5113913621045495,-0.18857417395786566
1.0832711990364863,0.4333109388660606,1.7693227251151722,-0.4642221740681195
-1.2284873178523772,-0.5805680100357983,-1.3672444779189465,-0.6002876512372379
-1.5194191463376807,-1.4310301150682112,-1.454083153099039,-0.4350881083500985
2.017370472395671,0.8072096983892767,1.0450790362255935,0.09800322396841188
0.3078150135563371,-0.0036590780918638044,1.21431743201843,-0.7432592465826086
0.6366699411613378,0.1763349989372286,-0.019760363917019685,-0.2701078437816979
1.1520223028453769,0.7101567350043947,0.09679622855757752,0.1594110821279796
-0.5278148097979577,-1.0040719648106242,-0.28535248964926424,-1.1437779528687029
0.8251163597626673,-0.16024881204891678,0.05913817925019797,0.012588969828868715
0.6735441623088173,0.9028068794736441,0.8958138479593187,0.5021729870808266
-1.2948048207823644,-1.651026522423087,-1.084242330154154,-0.5957632930444536
1.5129853114126866,1.0646781901427653,0.45118359841593425,0.41587699662286454
1.306860515979533,0.46665041759092485,1.7531563070373448,0.5590226348388057
-1.2837172390377283,-0.5617973786871382,-2.0870294227265336,-0.5832138242241157
0.20028644146179478,0.8791926133978671,1.3218823529725712,-0.03729061286564772
-0.2310797369129438,-0.18113126138913332,0.32485452648742713,-0.3801883244564464
1.4183074699259377,1.0218477377158535,0.4614366903005154,-0.19602495189563662
-1.410612006118611,-0.6760225192183477,0.24261744289396026,0.48849430846048075
3.6024150242105293,1.7465194272286122,1.0936226785324734,1.1191615302301685
-0.17448416937187447,-0.2038297336061186,0.37017833674975253,-0.5200012853289027
0.7384451661811908,0.7197517573437088,-0.5318883037317144,0.24302897326519507
1.3874983320028031,0.3279482329407311,-0.025510303708054183,-1.0284630518555962
-0.1959993431701443,-0.6640112658607038,-0.8985852221192635,0.3187698530194864
-0.11494188559527853,-0.020233456082095508,-0.4179042783258212,0.6561339484578596
-0.5028308938186279,-0.15502344511506633,-0.2070680885022858,-0.03924311498899148
-0.8854656261311179,-1.354811895765039,-1.22055262819943,-0.65315598942732
0.27185914779272075,0.13068585959102852,-0.8843733876746667,-0.5554268727082131
-0.13526668017495463,-0.6810718006947328,-0.08128333998004025,-1.0061280280470983
-0.5093741983254958,0.05873445456116233,-0.10484301620944429,-0.8134074018571686
-0.4509639480337017,-1.1273244019651674,-0.3817552747470875,-0.7569286840658959
0.5762334538931424,1.2506546418781157,0.7590908475521776,1.2809104875598356
-0.7975635293505443,-0.5678809729931859,0.010696192990145181,-0.532335898147084
-0.24696476839222983,-0.5559633584397712,-0.3342159504741291,-0.1597300999750542
0.8986673917891069,0.30784746571045685,0.8989995212260697,0.6741254268730572
0.24722547006929949,0.4017481643515955,-0.15298141728918593,-0.5710014403780619
-1.0495592663586089,-0.07954458856183594,-0.7060208050017436,0.8750559595525365
-0.023871068746969946,-0.1490911893859034,0.6212219013206441,0.48920548008409165
0.43702162114296916,-0.5008343968346106,0.608607056722691,-0.04355427922055333
0.9892721912362424,-0.1115124711929692,0.5390477402841014,0.3951397825522548
-0.7553786667449006,-0.2344954840020777,-0.7649657500542051,0.34484086123628827
-0.5585297227011347,0.21439870340465855,-0.5666156530963552,0.27495916533770126
-0.6951599887201965,0.21115763143196087,0.5399470371373607,0.8408335553054611
-0.6455201993917885,-0.23871381199050343,0.34719087917534175,-0.3695584615030289
0.40500471569711505,0.6861521409392688,0.36417259224977955,0.6425968871612604
0.594489129883649,1.253419173737825,1.8506568719451513,1.412872904867725
1.0509034928830834,1.1206256028096877,0.9929713249618698,-0.6732245163437931
-0.09117490907576875,0.41543149616430136,-0.4147795612725699,0.4682405706856596
-1.4053229547794746,-1.1059400689358794,-1.00178846384214,-0.30126155213985023
0.6694701644574631,0.816044892442733,0.529994295317019,-0.3645937474765815
0.1591436784075838,0.3101880781481655,0.2150176531560981,0.32702288989719114
0.05996947931600299,0.3553075538415707,0.785115474257283,-0.18366845787487698
-1.2834034883112222,-0.011148604683355323,-0.8676249446988884,0.19171397798560508
-0.19583586360534092,0.08136099238142493,-0.6919625116851407,0.0013169472234795046
-1.1936547861257187,-0.6481005583935909,-0.31617481769260436,-0.8620244196213012
0.48196498844575936,-0.29395040960758034,-0.22648292177223123,0.3784615860361773
-0.42989402870384,-0.36320517317458245,0.9375027838524272,-0.42710561589950213
-0.5195343963645582,-0.15334106460093705,0.25441344598807414,0.04297725825022919
-1.537155483089032,-0.6297680714532518,-0.9757520996781305,0.2791629688700981
1.0270958696840424,0.6354860841771831,1.1687500639681891,-0.07705559668528078
-0.25856463122935547,0.35047261426584414,0.4278250538790339,0.21430819254592015
0.08698077033775754,0.47617273527743936,0.533411898943942,0.03804006864479384
-0.7354900906925547,-0.39878916607457593,-0.44128465943184314,-0.37536332191360755
-1.6505750599666542,-1.248918583711301,-0.7845145256552838,0.32869145372644815
-0.5316255881772537,-0.07413382569984095,-1.2406201570294446,0.1839076466152352
-0.37154133777271353,0.9373981049213707,0.9220415427477597,0.7192352012639255
0.2927600209148427,0.30700139809694327,-1.5074026293207812,0.4462445058238961
-0.3550324108891321,-0.3254781816311759,-0.4577625429321676,0.019842904812527457
-0.7183488596972791,-0.09125635361505913,-1.0498624759522244,-0.9676605816616268
-1.5033393971423339,-0.4538015691905303,-0.882948017434674,0.8760994687467856
0.048453495422748336,0.31655204791426217,0.1040982315864767,-0.542253533820765
-0.7965601937708673,0.28816000063741676,-0.7221008248343992,1.0391931333955908
1.3208065337656982,0.8534497453595844,-0.6496167630460772,0.8210775297268764
0.15014666133810198,0.7377794483742252,0.4436886398216497,0.5330571780917709
0.5621028400329908,0.3961684768852506,1.3703181337779453,0.08495859809282949
-0.24878866628917182,0.6318548006098508,0.0024652369321854217,1.6816931559125594
0.2012802897679117,0.7040077427537579,0.8216526621447766,0.7246494257394678
-0.8907153157702533,0.01554204789132363,0.49119464320389655,0.018169261193993813
-1.1782188256696058,-0.1945165449533527,-1.381291227955122,-0.3843412792271816
0.015131077348556518,1.1583243772094873,0.23923149834920146,0.36742049195214965
0.5703916552010759,0.8235046219337541,-0.13767346051057638,0.5194081967463596
-1.9458117700615774,-1.3975643873430448,-1.545907804944773,-1.3038401482364486
-0.49910349080404093,-0.12660146966786007,0.6506342154649583,0.26386464217165695
1.8421221078883918,0.788702669830565,0.9799574435108396,0.15040041828017037
0.47922755166995484,1.2718519342339527,1.0469208397171545,1.2655889177632837
1.537646033690498,1.3945417966429776,0.9971609757824478,1.3280187686414298
-0.6340449517885848,0.6989530364162504,-0.5159085938378472,0.39165398228765413
-0.45790576499444,-0.6089501466146112,-0.041893939534823565,-0.07521897304127823
0.9667333203445074,1.034203999447235,1.329989281603657,0.93570435443174
0.6235203553783256,-0.37050431382885335,0.19754148916628483,-0.9534683928697122
-0.09438457605968514,-0.8432584550988339,-0.12105657397747172,0.3598914212675117
-1.2625158092685047,-0.8297359708712994,-1.3280498243124632,-0.6257134396663568
1.1568519622269104,1.3346135498613076,1.2343328251872092,1.1485548866246347
2.5102281475277115,0.7588065532868997,1.7295979770362477,0.8170956874985518
-1.571866188296753,-0.7943390175599983,-0.5870027263772984,-1.721371956303703
1.4036191497494386,1.2962310089776623,0.04118652557745017,0.4492740080118626
-0.4683011426573713,0.18905600925096588,0.7529468112908155,0.5336180157636075
-0.3334686510381497,0.9413589638373548,-0.19590895659838498,0.5959416080200144
0.2696394875383339,0.13650573987409736,0.3293875556560948,0.4263881120934933
-1.2055232791399972,-0.8235764118853324,-0.2145994142156729,-0.44796256640860743
-0.03713844494438515,-0.5658097630116812,0.3023437223375091,0.27520503909456384
-1.6112536278021696,-0.9896267839597848,-1.7792552078144876,-0.5367591261536655
0.4760824897782047,-0.31375823470384956,0.07593008108839047,0.5237896075679285
2.233722037963169,0.21863837902677719,0.783082768440966,-0.35883126118995595
-0.6395314891636623,0.6619305460892129,0.7924268655498422,0.3333382929140554
-0.16874333829171168,-0.059918269508159594,0.1547714619145375,-0.3326507459959148
-0.11947817607274841,1.2359943475781894,1.1826131167319316,0.9359146405780462
0.9864685939910025,0.07359007865925937,0.5953354096035812,-0.09517992524573266
0.40557236905180105,-0.01161811982610439,0.07994136050448991,-0.12172796544248099
0.9203460103519289,0.07248849929741191,0.402028913593623,-0.30889008204667623
-0.5062353352023728,-0.5734957000975687,0.38052957795149184,-0.5744651785228131
0.4335690048197964,0.65358637451462,-0.25696066649883753,0.3870132927504333
-3.367805732935858,-1.4007408833357418,-1.1176608181547882,-1.851117105593031
0.6674625719890295,0.7714359987033956,0.1950051754676736,-0.6880203287935511
-1.217792708795263,0.062239441678338836,-0.7616815780915949,0.06691663616074464
-0.3275938814999255,0.3898805813337789,0.5693872513916206,-1.1506599338165036
0.7452511086442049,-0.13161931789889103,-0.2706160220717919,-0.17554272914337024
-1.5360898326199077,-1.029954198144467,-0.6842712705810967,-0.8065543994822872
1.0894327982220253,0.6054578041468315,0.32454225004545767,0.6342936174185354
-0.12430481128872417,1.8017642667372316,-0.49505408463996137,0.7450493705163741
1.4531154862872384,1.1127578142093069,1.1198957616220686,1.4524120731715673
-0.9028441590357863,-0.39807767531449834,-0.36692368135814046,0.18523483142651814
-1.8127877243469483,-0.5697565013005985,-1.7267791750317327,-1.0980009166061162
-0.02894671533803824,-0.3160303848744465,-0.48439093932062105,-0.3317914096618392
0.5870760678472422,0.4247507894247735,-0.5574729222320702,1.0184430457468017
0.6709369388102214,0.812799561810147,0.8922458500153317,0.1388637843863212
-1.135488135927236,-0.5822419102342885,0.120453396483162,-0.3757913086532787
-1.624633070119911,-1.1905931620835495,-0.5388818833463003,-0.012292109322741274
-0.31232397390156474,-0.1950990132906284,0.322828280913325,-0.3873572160057661
0.5164439904755905,0.09843369093970356,-0.0646085293148485,0.6205501846052682
0.4657867821063204,-0.44567031878228835,0.23493191267416796,-0.7224019925761825
1.5721263364721447,0.5002870881397683,0.6672184211264705,-1.1436346721891986
-0.373455201417417,-0.8831339938739308,-0.3726328999303876,0.08438426189595494
-1.8448964382246889,-1.5408456643603567,-0.6910914669842881,-0.7051398785874762
1.1966664382842354,0.027860975208882754,0.9578880318924418,0.26899872279256243
0.1951953141107542,0.5743233061683081,0.09340972188129162,-0.20188741195165238
0.28218791050091085,0.8856764869302058,-0.2648954377551688,0.02472958390969182
0.7670903921065838,-0.3844946424658217,-0.017373006700781693,0.34452147438857694
1.2636435903686614,1.4219136283215756,0.8382218857822866,0.9747518306950768
-0.0230199841502025,-0.5748070785553744,-0.09452988666013232,-0.40361227580210457
1.1765516333280692,0.9617158636502137,1.1541497946905677,0.6874928492472104
0.5521362641417847,0.40534741745404507,-0.6295111365178752,0.9974612154785772
-0.655582391307999,-0.009865423297572784,-0.5360776623071668,0.3559248595477412
-0.23323847216851126,-0.6994907624897367,-0.8317119413051683,-0.657017056186421
0.6167440233985058,-0.5978066296368001,0.5713474495107271,-1.060427908342106
-0.7088247642438954,-0.7558665871882333,-0.6191795108246556,-0.1594930713990474
0.8864591021364524,0.6566638760485548,0.27216149627946373,-0.06798567968798147
0.15818350084720667,1.0575438381665334,0.7396234317440643,0.043337834090537264
0.38161823909981774,-0.32405267929313086,-0.3116387754453184,0.4634429858611553
1.4405053235501524,0.670833918450921,0.6928877760469895,0.838703224449626
0.356566877576198,-0.1962561604667104,0.9355031991421884,0.07508926706022262
0.07141185391531375,0.027092835569484844,0.9254058523457099,-0.6029428291269339
-0.08258846310812314,-1.0066869120688926,-0.6311434652914034,0.2906208831422056
-0.13465695978074188,0.6816931878045798,0.1410992861078206,0.9234500700406726
0.31229936420360677,0.1681677212449563,-0.14855735260633815,-0.05099216778422333
1.3633229841164147,1.1402443240512499,-0.09783801266466086,0.42650656535031706
-0.611776260334169,-0.4219891418516384,0.16576613770745302,-0.2139486144565157
-0.6874571386709633,-0.24841453127200996,0.9050681042257892,-0.3882580520325315
1.2850398951980293,1.2069561939223883,0.6465697273029777,1.830100694745987
-0.5661469398585538,-0.21721505838216462,-0.6651269689550678,-0.3230932223817311
0.216094866352704,0.1919005952340796,0.005165299829439779,-0.4188010786296656
-0.5917974648158657,-0.6928692537206822,-0.41216391701874,0.3784863769341296
-1.679484458356459,-1.1069540100177795,-1.5143919966174897,-0.9487033226542209
0.19822519329196167,-0.4072952222744869,-0.33268976141427187,0.1488379206936723
1.1151678940260508,0.1885751527731928,0.9174290562861015,0.450838894706951
-0.06205485179272471,0.5945871293357213,0.2829087134301069,0.3274712523289057
-1.481658563256228,0.16347537337545515,0.2560855944378037,-0.388413158236075
0.10907058305041537,-0.5691021507894879,-0.01253575896991968,-0.36555275396288794
-0.7559513886453921,-0.18038980180430841,-0.8433999717018004,-0.6931644342486944
-2.6195050832457616,-1.4685982367231027,-1.6612978080228493,-0.8930178233023133
-0.08088372172354036,0.6580424224961113,0.3631578842586232,0.7812161867274957
0.5176841938880326,0.326272206032976,-0.2754804974009536,1.0546533567157845
1.1777054781319163,0.5851148866955239,-0.038802268337518875,-0.1928556259548299
1.7568547399621408,0.5060427139012026,0.13337323086626052,0.17839632634275768
0.6509356773865096,-0.4404221808529525,0.27701402478167975,-0.5266588506244119
0.933567408605594,0.8472529456775408,0.4358513931414256,0.6452214561602685
-1.2845654500780666,-0.4657934376633114,0.019533805457729092,-1.0403802507533968
1.621825801546254,0.9996349710333419,0.4381915374038947,0.1354496440575218
1.2673601815715507,0.33401653945647636,-0.7148854637228683,-0.645598355360432
-0.36711548496652324,-0.25644196523828056,-0.2780639909868768,-0.8730174494755203
0.681660125287843,0.7363655557007134,1.3228217750635485,0.11160043646438528
0.5810681834486101,0.7815904065898611,0.5042413261448304,1.3043955503668605
1.4702135105503937,0.14587094731593175,-0.18663418947494392,0.2613228068558756
-0.1511077721598841,-0.39222792133064077,-1.0143617982835946,-0.20283881599848125
-0.7462326377000116,-1.0680580298860771,-0.05214204630268915,0.032608184082596026
-0.48999836966134375,-0.14436697853398922,-0.6084646880329545,0.10517875347131601
0.8967959833638672,0.8905671477335478,1.3961633179308444,0.7731283443386324
-1.9198704101423338,-1.0992929635958764,-0.6886315840554089,-0.8960880107474264
-2.9970734392435023,-1.8299650351216084,-2.015892403024037,-1.416643198877506
0.8942490069679787,0.2794735765813437,0.9636325548787517,-0.48787932891690333
0.27480546415529944,1.2905593895658931,0.13671681844131262,0.4737908507188399
0.018463336303177483,0.6051957181133628,-0.4760512680862007,0.22285572381849147
-1.3055466279884562,-0.28727472762939765,-0.9399465761205186,-5.362819178345024e-06
-1.709889764595288,-0.6949109345063079,-0.4065629773860001,-0.4353257682261365
-0.6345290834981858,-0.32363527405861714,0.2491706598277656,-0.3767158973690145
0.3616950993696815,-0.27246853236284885,-0.1984925145681908,-0.619319495366084
-0.5857557127672052,-0.8237230685376185,-1.4393715968147816,-0.2946704371449659
0.9001002002420223,0.16609476186440547,-0.4419152657456592,-0.1492261863982771
-0.9540593420202919,-0.9539196109111627,-1.2016084329002343,-0.39545351255070305
-0.519345073159584,-0.5635790175897146,-1.028233568608823,-1.294783465350597
0.7032010546843693,0.30065271428239587,0.4639365901505522,0.34860221005438463
-0.37691501648456616,-0.2011083025237622,0.7755400964073509,0.25278846988386205
-0.3273499603225963,-0.4738656178535353,0.11013705177460081,0.025446058969752827
-0.6434884536488127,-0.07413944950430387,-0.7868177383917351,-0.14284388237792967
-0.8289407408028481,-0.5089735564756157,-0.7994595276643783,0.15227502382681918
0.35417735389621,0.28443799253719504,-0.029616936465662547,-0.4658166459556067
0.4837062946446253,-0.13044204514447452,0.28754215383214077,-0.12286825968994981
0.2271484375512826,0.46001049603064503,1.0377760976036474,0.17930839703803753
-0.616183605553441,-0.5755148529025125,-0.6487612125524642,0.172890932779036
-0.20149189991337269,0.7035311684126417,0.9903535429251393,-0.5881278842146889
1.5959347834211763,0.6854717146650046,1.804924600103469,-0.1177818301646471
-1.421083377099567,-0.7578837192970455,-0.9044319339930511,0.4188951727370306
1.8858912804286394,1.2397398833854334,0.8738410269521113,-0.4714391318912212
0.09971984611754682,0.45578501978626657,0.03192027805421238,0.6806829977155101
-0.18012638997650401,0.3697336451074136,0.12510053389395748,-0.12832339444912289
0.9533783388016771,1.3644831859078237,0.6527172276127197,0.946041213367744
-2.067266069058368,-0.7026902728271671,-0.4591671991537241,0.2852770382333765
1.380319574579751,0.6566665428675178,-0.09765315067545866,0.5406033612599258
1.8577258289483816,0.6640399567732822,0.5556226837457714,1.115690662444478
1.0879728674590994,0.4770722921297106,0.6818081136257317,0.04006878488442542
-2.102285368910717,-0.30913443924091655,-0.3192971327893258,-0.3655687914660038
0.7641677978004824,-0.31139925261094314,1.202333170136138,0.20658157285729675
1.6459985580186836,0.4134952207797947,0.014685041902052443,0.028381902326711034
