feature,treatment,outcome
-0.7543359103240643,0,-0.8441724321822791
1.2758973845506942,1,3.216729212090034
0.7611413126527505,1,3.0119435568134314
0.6333385376116624,0,1.8563080029487247
0.431911881640134,1,1.937346308172343
-0.9303763787794554,0,-0.9095006347847255
-0.4055781849571157,1,0.9965676414308645
0.8329184031213258,1,2.82246222834237
-1.2068703438749475,0,-1.5439007957021347
-1.040775105395876,0,-1.100728310921956
0.30619742476590583,0,0.3838525917398351
-0.7895326606591032,0,-1.034228216871084
0.8238943537007667,0,-0.06798498439292455
-0.7542179562565453,0,-0.04145011768014195
0.244380144863147,1,2.664018634762802
0.3280715646507315,1,2.262791950195299
-0.4820946778974768,0,-0.9294611770027577
-0.23964662965459338,0,-0.19713433451307957
-0.6800114800399549,0,-0.49951706751925073
-0.01860470565223647,0,0.3664012022275678
-0.9616872400879266,0,-0.5305761578875337
-0.22350775149705865,1,2.3018304011588646
0.7484910077952158,1,1.8780611630477257
-1.136751079060671,1,0.710927313928757
-0.4870694119778939,0,0.009480998327919876
0.518262409984949,1,2.0564465586659666
-2.0776447816806622,0,-1.4680109930898257
1.8555840363993372,0,2.760772843968475
1.0452579140309333,1,3.640885073760513
-1.5383355802373198,0,-1.2075403766857122
-2.1041957999317518,0,-2.327948913613176
0.029617587334061623,0,0.17043498920799768
-1.1202441959021154,0,-1.793291520262427
0.9614932901984118,1,2.570937957902534
0.39400216213168804,1,2.038600420875953
0.12337901633727054,1,2.1543653033202443
-0.5702563850236023,0,-0.7663450177377478
1.6000076397893528,1,3.730807618099385
0.7534521007216852,1,3.192365513160315
0.6031658090206458,1,2.248302037585015
1.2000559646274422,1,3.274356511095968
-1.0188608634928693,0,-1.2268453584018375
1.2847378690390905,1,3.379819115867681
-0.2646082963626374,1,2.0784780027432723
0.3347296966024498,1,2.795347592023556
-0.15646300967193336,1,2.178689049974586
-1.8778656063735852,0,-1.6708727919090882
0.9573482609722477,1,2.2472416244624833
-1.824483322907456,0,-2.365116287680401
-0.966520600012575,1,0.6213902600871795
-0.45282463042812127,1,1.7264854729756411
-1.953615546009279,0,-2.599118002204549
-1.100622622803708,0,-0.9318614587197792
0.2448200907840314,1,2.3770547193503555
-0.34665119153553686,0,-1.3144957442953793
-0.2641528737251507,1,1.1920457153910733
-0.91500645098859,0,-0.3930686635602153
0.0461813237578895,1,2.394885897955346
-0.32524802519659896,0,-0.7504450237940661
-1.640965401018367,0,-2.158395893725592
-0.20091866957092785,1,0.5739079878897821
-1.2419118269181406,0,-0.5062629830574833
0.8976971119425649,1,2.9182242961580873
-0.3915067346986043,0,0.5503552929739961
2.521524430730786,1,4.425688887244657
0.9669025365214522,1,3.108197185966245
-0.13026917528716858,1,2.3153800604271293
0.5794788332239185,1,3.398900176314373
-2.089799188711629,0,-1.8392883594694172
0.9623794069097557,1,2.963583015878902
-0.8202904971574921,0,-0.8063116665998104
0.08973303704435358,0,-0.4331847640591138
-0.7276225128500117,1,1.081436053717163
-0.6213183752433622,1,1.4042913670641826
-0.1811320899794259,1,2.5098148475714552
0.07683277500661827,1,1.861811178265947
-0.026915880789292378,1,2.5044114419476005
-0.0019846241380282945,0,-0.04290362976995799
-1.6256827074814433,0,-1.0039034276902243
2.332049604264109,1,4.670410851250584
0.2319803290680101,0,0.5365780104936863
0.4375673456371321,0,0.9269806756348963
-0.33999111079506095,0,0.07658884484791845
-0.8741546945576216,0,-0.3422479967057095
0.1510357309701748,1,3.216917710590457
0.2892769106410277,0,1.0977242663154918
1.301808877454733,1,3.535020994537214
2.0776176835147977,1,3.856744254162971
1.4770224039902151,0,1.6602312988356276
-1.766528923419959,1,-0.7296267862492203
-0.4604181408097928,1,1.9540751654407194
0.3358171199543676,1,1.8058005226675626
-0.4002856524124338,1,2.1609549855748194
-0.04382681674573605,1,2.9463177000996223
-2.145136244093181,0,-2.8706034154356357
0.9142130009833046,1,2.889060802879511
-1.8754552388064587,0,-2.407661665140174
-1.5724895241473331,1,-0.4366445061155797
-1.0146707842916458,0,-1.0678316098935843
-0.09753395376879928,0,0.22004956478047424
-1.6227253551788592,0,-1.245525140519337
-1.0603922340648304,0,-0.9834293277821582
1.1489450423095446,1,2.316829014002763
-0.11236035302542442,1,1.9493290282012274
0.43354697869806197,1,1.6872729705752936
-1.236242784249745,0,-1.9497369132786766
-0.053836024557229585,0,-0.5522459686855095
-0.13586660631136857,0,0.3890389893778414
-0.7952704709063896,0,-0.5226427980656176
-0.05107710411785853,0,0.11021824482344177
-1.892125292822918,0,-2.3234323832413355
0.43860874433613145,0,0.24472105256043494
-0.3994927175531426,0,-1.0845539706316736
-0.25721939182347764,1,2.4249312716225706
0.8517658021167832,0,1.950394805901929
0.4320334774580093,0,0.7103326844945721
-0.3183391890611118,1,2.047537916444069
-1.1165860291120333,0,-1.196066098717718
1.3286614047875909,1,2.518935222958409
-1.3401220019276856,0,-1.762104397241282
0.6293669026011511,1,2.3966746281343982
-1.5973939442063652,0,-1.7900219494627427
0.9178733031451253,1,2.610176488859983
1.0106008528835686,1,3.0344775071693517
-1.9126108431884679,0,-2.3376953874544757
0.44933505268793483,1,3.5331971129977493
0.3665036477498548,1,1.6838166402517287
0.7030493046860264,0,1.1467040766973018
0.3652402750183186,0,0.23431291993737483
-0.9623156927902224,0,-0.7309166451592981
-0.21723296746987092,0,0.03682446611894152
1.664646536433969,1,3.7431681514942965
-1.1078134759495732,0,-1.6744988497493853
0.3228579583511724,0,0.1568380831661262
1.1512538739550502,1,3.2358015100547215
-0.990752808860645,1,1.0624641087814148
-1.416786647115813,1,0.07164736549317385
-1.2661023336511243,0,-0.6204961041303411
0.39497136157639967,0,-0.8518153513824407
-1.2746037729916941,0,-1.3996662168740133
-0.13536004063207652,1,1.403980581775114
1.3712713963032201,1,3.462354104482816
-0.05130812440863104,0,0.45705480359358214
-0.7778127881608037,1,0.5187027062506572
0.12540967271338568,1,3.302212288857608
-0.06867285406832548,1,2.0322514644106056
0.4526576388032423,1,2.6435196338509765
1.6191445538188523,1,2.899267386145146
0.39676885883697566,1,2.373485264670238
2.033782511765904,0,2.51961992252485
0.45530190347754224,1,2.5602626895868807
-0.767331292708044,0,-0.6972335058445854
2.2883029942286006,1,4.2623732098894065
-0.12481801734521697,1,1.1861819368230724
-1.054892231891005,0,-1.7467465674227318
2.3237286636299346,1,4.908392226950289
-0.7331168861804794,0,-0.2919735332089324
-0.7723894320358954,0,-0.25725384580225386
-0.5514705080444088,1,1.0371194700532813
0.16462641332220498,1,2.085842532737746
0.930861397448887,1,3.5467614904494593
-2.6487916136881866,0,-3.263119276068007
0.9265004853115019,1,3.491441689088135
-0.5545346023296309,0,-0.8477943986415774
-0.4128944431601334,1,1.1594889066226144
1.7151918109213171,1,3.699233661018061
0.21330815986899987,1,1.6548072053131015
0.4477013478651016,1,1.499254550616572
-0.04856011481956304,1,1.9894547285049153
0.7636425838823355,1,3.0307754690730295
1.618010572954878,0,2.2256556592736554
-2.4750652830730395,0,-2.1715779264872963
1.0846179907362428,1,4.0673165831525955
1.5470330638753529,1,4.227570551743594
0.5010632479005924,1,2.8701026237439
-0.677362422704849,1,1.5569469899731474
-1.1522724479001774,0,-0.5372213563635618
2.361845686913262,1,3.2553346312489957
-0.9049836866228641,0,-1.1450122072543392
1.5176415710562516,1,2.5884010475758963
0.3905113244757717,0,0.7220601406688214
2.0458308060148216,0,1.6744488673093723
-0.3182601643098657,0,1.1915664068591558
-1.6075809236168876,0,-1.866543822702278
0.0021708471959423757,1,2.0553524296372037
-1.4864476379004168,1,0.3124190950057502
2.677060531207597,0,2.4326449121356584
0.6294982240808755,0,0.006237282165226232
0.7781304493544576,1,2.13805574438397
0.7787702830260547,1,1.6890237818895621
-0.6935896806233268,0,-0.42085852922160777
-0.1320304925170551,0,-0.3443538757810454
0.11036463135977159,1,3.077178744381095
1.9438884634194564,1,3.3218183713858336
-1.1570917985823321,0,-0.4189345385048595
-0.7285838897547994,0,0.05754577792096116
-0.3629311062260155,0,0.2755904770242252
-0.6736466591106411,0,-0.5562480038778824
-1.4589264545175509,0,-1.6280293171272517
-2.7047045204249254,0,-2.066670671956283
-1.8268444656712335,0,-2.2225760370900742
1.09902993258149,1,3.23438373030435
-0.008218900979220473,1,1.969907126009716
0.8355389162540695,1,2.38983048490606
-0.5825135959083622,0,-0.4434901097662103
-0.09833566025909342,1,2.2725834655374126
1.6131575009588834,0,1.1477433962393953
1.5527226056574166,1,3.7827826992153417
0.9419721325922739,1,1.8274580388923671
0.20241778729041893,0,-0.3221598832396979
0.5179694275492406,1,2.2892965661102624
0.3706382986453923,1,2.5493069171284506
-0.1669267936541179,1,2.2677305811629096
-0.4043698094403979,1,1.637041636141521
1.1223679453011257,1,3.4056658125461245
-1.2956275488961355,1,0.6240814994691521
1.4873582772486422,1,3.6897323487027913
-0.27544280674781435,0,-0.09948827343346017
-1.3140535046976827,0,-1.5685638175148107
-0.5455048576966122,0,-0.7231947959702482
-0.8744078870912741,0,-0.5743443009156649
-0.5756743521038502,1,2.33036955221685
-0.593953518687165,0,0.00945577196749503
-0.6336947713752229,1,0.8017472005660768
-0.30795706813983525,0,-0.8707479377527906
-0.0647733320610725,0,-0.3325890064452042
0.7638596351809677,0,0.8133203041197649
-0.24495263198709977,1,1.77917549650006
0.3260208066275943,0,0.9461609450917687
0.007531312048537615,0,0.6550879649719253
0.5405807704929594,1,2.543413562700714
0.04667533965586018,1,1.932827051475423
-0.6468217753169699,0,-0.3884485591731702
-0.9181996526405863,0,-0.3865989926148311
0.21022959850421466,1,2.486448003492989
1.2733784899006386,1,3.057605588205284
-0.22912462700973468,1,1.464748442136604
-0.7008636538282021,0,-1.2561655130610645
-0.2561706752715692,1,1.840572748526057
-0.561394510902489,0,-0.24983446174264534
-0.6669805191119145,0,-0.29955792254718594
-1.443594581500252,0,-0.8677143966228029
-0.2444082862618882,1,2.4957465140690784
0.23577715384338713,1,1.548294330004719
-1.0819041571980519,0,-0.879522940482388
-0.8783397502678539,0,-0.658710005577516
-0.948061994488213,1,1.0149648013027857
-1.3866779670462017,1,0.19914974798165946
-0.955592103639267,0,-0.2332771862708819
-0.19785642882595886,0,-0.4921566843496763
-1.3420578060448387,0,-2.438342235761308
-0.13754246746483606,0,-0.1275063249097189
-0.7034667924604149,0,-0.8223986259032944
-0.9289820588202949,0,-0.00013342241356018025
0.3772088163731326,1,2.622055793470008
-0.6401256053139024,0,-0.7927569787295186
-0.4700138660676501,0,-0.5684414112641871
1.298006810000217,1,3.1938050560813416
-0.9200556337419713,1,2.1885110535397203
1.5658745475923639,0,1.903616481661286
-0.34779112905266063,0,-1.051371215189666
-1.136134632871965,0,-1.2583546069224576
-0.5539483410620168,0,-0.5657645650622711
0.06877490662237085,1,1.5149908048902365
1.254503859840713,1,2.3630261312171683
0.7988248085632804,1,3.0966064994567026
0.06390684983570799,0,-0.33840964803324397
1.259955981489124,1,3.8843417907691147
-1.8810370478674856,0,-1.8769398315635684
0.24944153005985417,1,2.0123071199289866
0.309939726625601,1,1.1015729015528033
0.322142467578984,0,0.93330139239295
-1.610151165988709,0,-1.4633877496660581
-1.0169124016784734,0,-1.2410097610871547
-0.16647442215772632,1,1.3883798840521724
1.114791504961478,0,1.9143371094771056
1.9152644957176617,1,3.3831546453812336
-0.6644352515834226,0,-0.8487589807347486
-1.3098467919710959,0,-1.0249742409425644
0.8157614364251219,0,1.5411447564368088
2.614370011300883,0,2.506210157781993
1.1069406333011844,1,2.7395321461849136
-0.7486327239940261,1,1.1979976717283145
2.8611392932172115,1,5.31337462469588
0.6867996204689136,1,3.251497063100515
-0.7910132135916936,0,-1.4785927881143843
1.934302166337711,1,3.9917722265262157
-0.8699918113988403,1,0.41287548412046027
-0.6210885186619437,0,-0.17897993317330746
0.7266208223411245,0,0.9378127726327009
-0.024905317889254742,1,1.5145018666353807
0.03700713200476698,0,0.804079917030349
0.03869150164279715,1,2.206198241646491
1.1144799258701608,1,3.2270761661034753
-2.324390639711623,0,-2.4139463808846027
0.2845138858864701,0,0.28049491871914173
-0.29020337708051797,0,-0.48094462779191205
-0.7524960325306161,0,-1.1231002806387431
-0.7551364179333341,1,1.859428875869363
-2.6371096692192197,0,-2.883480964052061
-0.7984181036011943,1,0.9383778775329448
1.2904627249393372,1,3.225815679864896
0.8320548780275395,1,3.5443121184549433
-0.1913817623944925,0,0.374201184454164
-1.4112557218406563,0,-1.6086799066243997
0.8218697722591285,1,3.4352624850384674
1.309848411660418,1,3.3639084968745876
1.0341946707976646,0,0.612482036793647
-0.9687255549863698,1,0.793209771011927
-0.864878680862687,0,-0.17825174622082318
1.655911258844214,1,4.697333890628771
-1.2092710414969605,0,-1.0493626621203593
0.4782133655155708,1,2.1949447846740613
-1.7777361470731945,0,-1.8401948809101678
-0.3003153673739155,0,-0.6815374583433758
0.5851504007343558,1,2.276768711272731
-0.029965957142112663,0,-0.3874898560405222
0.5239133210551071,0,0.48424144730577856
-1.2262050756537455,1,0.8341354425752179
-0.8200019644956554,1,1.10591746516345
0.481818378498869,1,2.3711569112380837
0.6968881420523753,1,3.077133953805222
0.21981285306286258,1,2.1052083906001395
0.9470577416583126,1,2.864549836341445
-1.6572079385712764,0,-1.7454880740843295
-0.46619795034685974,1,2.305445916128775
1.8226837732261838,1,3.5770764608133105
1.28346882899372,1,3.581616882464487
0.6336381650075443,0,0.2594493180388139
-0.1553669733555032,0,0.019605442357128133
1.0348156283499688,1,3.307932224244137
0.42914151966160685,0,0.9712711630629762
-1.517440364607229,1,0.29042555074648857
0.9957624470561294,1,2.438781164643539
-0.866043414322233,0,-1.2580360759525204
0.7596882500181774,0,1.2419590365865132
-1.6159727887442987,0,-0.5750969825009624
1.5990193321002086,0,2.016246038106568
-0.2748963788021193,0,-0.9059660936962952
-1.109336332221177,0,-0.709009891664758
-0.688505233070774,0,-1.1604007785815447
-0.3368490973137053,0,-0.511420405879325
-0.0057697164272695525,0,0.0878458220053775
1.3181456363396653,1,3.4958300640751476
0.07014261647740774,1,2.1028636638130163
-2.170916797722521,0,-2.471472871247315
-1.2297385121689113,0,-0.6997593798317443
2.7575347924161004,1,4.493751589967471
0.13538879566292597,1,2.7626451683439206
0.9507901140104847,1,2.2711001686156513
-0.3083461394938386,0,-0.20058096852162716
-1.0046113142068624,0,-1.6176867958226284
-0.4812822223818036,1,1.101676461621878
0.12832608405840165,0,-0.12818002040830737
-0.4602363372270672,1,2.30006639013842
1.9184677665297645,1,4.572480099580928
-0.6162527942266246,0,-0.1791284129480265
-1.054835610250261,0,-1.038192735141828
0.8088027597023184,1,2.90283223438799
0.9320025038449464,0,1.5652420847606245
0.02997712153848553,0,0.38062976464188475
-0.6021436225407276,0,-0.5931394108553493
-1.9006588141730163,0,-1.1573230241648762
1.2207215224441101,1,3.6279862905258677
0.8685609099217104,0,0.9897708428412194
-0.43988831974909565,0,-0.6693767098733363
0.059572478429726725,1,1.7849513517832203
-0.22667718252161198,1,1.605235139878248
1.6287302412863396,1,3.8572256841673322
-1.0379183029542265,0,-0.6200268949878232
-0.62006149401992,0,-1.342207416795438
-0.7167262390639787,1,0.3099744221104066
0.31016128644227375,1,1.8344163831462077
0.056129453697272465,0,-0.14770885299040074
0.20006816346281606,1,2.7980417637909127
-0.8806071255411663,1,0.9791837904672398
1.4848968304103944,1,3.612283504896341
-0.45404510722123675,1,1.754907148772599
1.1875899493965252,1,2.675804519311015
3.139113997281344,1,5.869058413220479
-0.8733360538143778,0,-1.2057389968043377
0.3423848998712967,0,1.1222806278544368
-0.13160363825591959,0,-0.19469163898777722
2.0308815549228307,1,3.862129906116277
-0.2806539274850996,0,-0.8360485193132503
0.24869147751808587,0,0.3473341231173762
0.22686831951132666,0,1.3540595165292961
-0.10039876994784135,1,2.10639537525316
0.755473767866845,1,2.890692203841297
0.09339640045504466,0,-0.2399054124395345
0.48185173804508113,1,2.7778436123509715
0.21360270485696395,0,0.29241160841843855
-0.6045377257106385,0,-0.6359549630813748
-0.26896205972521,0,-0.021564667560955098
0.5554228527429601,1,1.6474998633330136
0.5513603019033462,1,2.501098055705757
1.2450090488116947,1,2.6464951262523426
1.859244147838669,1,3.8736933969986405
-0.5210688772410091,0,-0.8831685650576865
0.13487415827963925,1,1.8069542329990371
-0.19340580955180642,0,-0.8601264509446567
-1.1073076373988764,1,1.4505248482245339
0.5645551388044217,0,0.22568188967048236
0.7778371640058556,0,0.46571785218897843
-1.076991226186515,0,-0.3116836906003061
-0.3744993391753191,1,1.9094793772079728
-0.47208952242934366,1,0.5105908585646652
-1.508424703225168,0,-0.8157446173642605
-0.03637733016512285,0,0.7875679906845285
-1.1452416764385691,0,-0.36805363231039534
0.1589936912553262,1,2.493088312760891
0.2691215249597902,0,-0.2817333550057158
0.3930227833047259,0,0.3684100296306299
0.44132217772987986,1,1.7170995265383597
1.530940716597535,1,3.0979326888465
-0.8086461408155907,0,-1.364089502796954
-0.7584818160172369,1,0.9280029563880036
0.6551638971761419,1,2.7371408422818733
-0.1319815253157142,0,-0.35443749989847073
1.1253266070582773,1,2.8813957294132884
0.5616887923660444,1,2.4162415700043103
1.9181113282928612,0,2.667847668068802
-0.09132844977269115,1,2.9905493014027105
-1.4820395719865844,0,-1.7073876618961794
0.34066141997914656,1,2.508698521227625
-0.0716741579140786,0,-0.49231313919240166
0.5344874865145707,1,2.9183131389428247
0.662607186675204,1,2.4243821557113328
-0.5345485150959229,0,-0.8901009466408215
-1.0090056585251552,1,1.9917879743826932
-0.14594335001238623,0,-0.8239779715081891
-2.381191535774456,1,-1.607605213118443
0.0806672587862179,1,2.4480823818607185
-0.4074380751361637,0,-0.5912522806127344
0.8616750444926807,1,2.5386767548657194
-1.9858485335431155,0,-0.6200190333227935
0.006345309800637444,0,0.37145859609198534
1.5762242847171395,0,1.5469672359644013
0.6754013279510187,1,2.32143550808717
0.9806719956878627,1,3.2035659201037063
0.3397335226299477,0,-0.5266927919672271
-1.6615340699006598,0,-1.9195847893865605
0.16652917310247736,1,2.1479796882035798
0.40848936006400405,0,0.5152352759124718
-1.0782245441907738,0,-1.1494402125878285
-0.12655384335933345,0,-0.4731594652237816
-2.9010706290439163,0,-2.4407395562131473
-0.3340981759418081,0,-1.1599249580413693
-0.4363759428163026,0,-0.5753378788238497
1.4022393556133481,0,1.1432740744528536
-0.6032231026286933,0,-0.0973015526073604
-0.266357058595479,0,-0.4957986057601613
-0.07922877727680845,1,2.1396030011118468
-0.59032002393038,1,1.5762033741493262
0.719791421832159,0,-0.19776774922140083
-1.9923920138568803,0,-2.0252157063116933
1.13657670414413,0,0.2652087932567536
-0.011878118315869293,1,2.163764490911247
1.3016471347954262,1,2.936486367806842
-2.7472321421142714,0,-2.1538973536895725
-2.4362293206111074,0,-2.526613370550088
-0.2919785595855003,1,1.3229932893123821
0.5059153880005607,1,3.1058448210980187
-0.5549327160031743,1,1.0091222016426493
0.5838458300825154,1,3.031193360756335
0.9813097574429632,0,1.2150740944520297
0.6659995470213681,0,0.4832837357215658
0.10326850438008114,0,-0.5647203983767399
0.09560284965405634,1,2.716434120562728
-0.614795086388384,1,1.635436942291296
-0.055374324203777615,0,-0.44134833458386225
-1.0242308872347272,0,-0.9019280449374321
-0.7847294673610576,1,1.7183514820051853
0.5143641995467549,1,2.570373596645198
-0.46288113153134913,0,-0.3436817152048007
-0.7375618941693329,1,1.7784399777326811
0.4492310131849928,1,3.217862400336581
0.37989965693041694,0,0.3201000694495166
-0.21529958544861094,1,1.1159789818871846
-0.14893543072163745,1,1.1997764124903396
0.41594788987990705,1,2.0704514834599617
0.9689571163838906,0,0.5015113531743987
0.20108565915376136,0,-0.6401487888965809
-1.1920339103771125,0,-0.26812140881133817
-0.2214274927634512,0,0.042622138374715623
-0.4071498377934169,0,-0.6690486362109127
-1.052986106374446,1,0.9307554724295648
0.49793276560210087,0,-0.3952667781496201
0.5748525793953337,1,3.1535135283497047
0.7262084217059598,0,-0.24859677406589764
-0.9909129540820899,1,1.2641009367400415
0.15745093707917324,1,1.238239859705023
-0.006275232844126985,1,1.7867207195962431
0.3074030933418858,0,0.9287475294773317
0.1297264914981929,0,-0.6872495543226916
-0.012545944916305798,0,-0.08690039502562566
-0.13272375947454765,0,0.18116157838904576
1.1068406100255201,0,1.3389253601977127
-0.861814007519286,0,-0.8267210076301047
-0.17317087076504872,0,0.07471088540405041
1.0813706668059604,1,2.775958689003816
-0.8110559240314091,0,0.15534200363508954
-0.7600879277439873,0,-1.5653968541899048
0.7339409444518097,0,1.314976316616197
-1.4239138406470426,0,-1.3291665722552846
0.6606311230264938,1,2.9691857387086684
-0.4896345792469634,0,-0.09236157045509363
0.4100006155204225,1,2.6878149172520436
-1.2207345670556264,0,-1.626245447335112
1.1850762665583683,0,1.0419414218139775
-1.2172386498895431,0,-1.9430334834189589
0.7249503535466542,1,2.5757024905409427
-1.1754623837759852,1,0.9857971136282361
1.8083008710890636,1,4.111865008767415
-0.07138178185512896,1,2.1243353906420017
1.9508570949969837,1,3.073312224281916
-0.8188874874106595,1,0.9000255463789764
-0.44265069604879553,0,-0.7737754407325593
1.2107192037321692,0,0.5556352371104901
-1.426196021775116,0,-1.844162722326996
-0.6992666558699421,0,-0.6986270656851873
0.495068429689332,1,3.201962690078546
-1.018780576696333,0,-1.4953127413008307
0.5218174220190447,0,-0.04261479548380431
0.17040438502171826,1,1.870668163199441
-1.5136456237421843,0,-1.3449124301991289
0.9677687879834663,1,3.579622733162738
-1.2624330931945689,1,0.6943124529604463
0.7712790969729371,1,2.048339723996931
0.128475398244281,1,1.5119339841042558
-0.455012464705742,1,1.63912822962423
-1.1054025249608839,1,1.3922246723771443
0.3292693254081496,0,1.237140287828791
-0.8725247934775274,0,-1.4637252109288954
1.2079534760525765,1,3.277840666694736
1.2444506093033991,1,2.7295280906807995
1.6420340209859967,1,3.1927206831936834
0.28089743707530834,1,1.7892415709378877
-0.4043098054983761,1,1.428559612114357
-0.29690258067065695,1,1.2619578763431079
-0.3700875828022541,1,2.8693354456644795
0.24800553832910704,1,2.018167646686271
0.4366072555886025,0,0.9304963110183488
1.2315643660168978,1,2.9018005286994986
0.02012341559603166,1,3.1367436805301456
-1.4032273305335585,0,-1.233694839824144
-0.40742092646190187,0,0.011044938302109453
1.5558517800565228,1,3.260313025253554
-1.5565785704720139,0,-1.0683582679208259
0.7391499604013816,1,2.906594473310341
-0.3905731135834405,0,-0.5800618865210427
-0.8834643103995204,0,-1.4234100286143359
0.39561104911212497,0,0.27683929362733756
1.5609530256227653,0,1.3993812863115316
0.340444176783171,0,0.7749583150763839
-0.2625442100412391,1,1.6213313571599297
-1.296049239606369,1,-0.25682109124861163
-0.09884916110273652,1,2.224240863148854
-1.332149820289441,1,1.3144334706797047
-0.30992422142022996,1,0.8570420360655497
-0.06305764839160378,1,2.8393076583064234
-2.360541490710475,0,-1.6622155891337993
1.388322204587887,1,3.072881872021401
-1.2385214731204384,1,0.20289872347073845
-0.18595920117069495,0,0.34052952729191344
0.5338332458125163,1,1.8490086560434826
1.3085497181791788,1,2.9743794290704755
-0.7921530063728319,1,0.5502821228740251
-2.5091852609728953,0,-2.5062313562324423
1.0786637160112869,1,3.8112562876973506
