confounder,treatment,outcome
0.06233134961912296,0,-1.1801541911947033
0.10716991525959621,1,2.156002394705253
-1.0785127413645972,0,-3.5907555075394226
-0.17529452990401284,0,-1.187994785123517
0.3993176017191309,1,0.19174608881218091
0.36039339501808026,1,0.7968286778385536
0.5042878533842725,1,2.687104876489023
0.29096473013744295,1,0.11739342217196125
-0.5070086592700558,0,-2.4951630431618272
-0.5139006266488432,0,-1.0301701694304943
-1.198951397993876,0,-2.9415096920808046
1.784775039185095,1,7.061586714329499
0.013450364619293007,1,3.3607972752629616
-0.22485305579485193,1,0.18237142565914255
-0.9287920814524587,0,-1.3004465445014355
2.9356579023277782,1,8.120598361535007
-1.0733280322228955,0,-2.7441349224701943
-0.4288479256060734,1,-0.8532373877103506
0.4158368362860605,0,0.8193752232640634
0.6002129657442777,0,1.0275802566744445
0.957932055215684,1,2.980099613460749
1.8076085077692632,1,5.5575338837030115
0.5061576554607123,1,1.7615857039158258
-1.0560307999666676,0,-3.2640591475124783
-0.2569451251217815,0,-0.4048072798937312
0.30783237251388496,0,1.0016348375966457
2.068226041505824,1,4.459807139111595
-1.397805478424297,0,-1.867520345857513
1.2025765052252275,1,2.134671872674377
0.1799143695464168,1,1.2817152803771903
0.8378305352294807,1,2.917652534261352
-0.10199471663593196,1,0.6597868540762063
-0.8424326301263262,0,-2.249925733803845
0.750872779401332,1,4.872820041110778
0.6544310271056212,1,1.9579779651723435
0.9720569657397219,1,5.8853356539513575
-0.01330463537863531,0,0.41051750897378125
-0.5998220233198494,0,-1.1075889093277067
-1.5587869950238415,0,-2.641333636660017
0.8193732681394064,1,5.668674285530765
0.42388948244398605,0,-0.1458140390434759
-0.9657826328639593,0,-3.0519831846643077
-0.5385736732966242,0,-1.8320135431651696
-0.4667588119514405,0,-0.9013744769383201
-1.482984431982418,0,-4.691739988777409
-0.8176823966051338,0,-1.6130255538916596
-1.1338303568063541,0,-0.5741135801990362
-0.4124790118879367,0,-0.673550633151096
-0.7386974983295628,0,-1.770080455634402
-1.6270049208667487,0,-3.8721702904171247
2.0225902305694814,1,6.4436921656905275
1.2525407310292307,1,3.179248688820414
-0.7790194215199856,0,0.2883570775592763
0.27242139665361004,1,3.9782025410215773
0.41746508982129527,1,2.591680978304378
1.1910858547734768,1,3.8706566214703084
-0.8186050266600786,0,-0.6065502450785978
1.092106783982426,1,4.779012070192177
-0.5479053042069351,1,-0.4018023394732855
-1.3358624041686133,0,-3.1982799414739285
0.7241365593144973,1,1.625925683945699
1.2907584241224281,1,4.490581786578914
2.5879089735306846,1,7.34244583051826
-1.1997252650902135,0,-3.7493761680417
0.6989196850807888,1,2.4426404653454186
-0.40980124379353305,1,-0.6668564051684157
0.7833587105240313,1,2.167917610804225
-1.4704895512312506,0,-2.389962042236202
-1.262769775698564,0,-3.2590216180754075
-0.7758748231664838,0,-1.8525756023652664
0.07896404566808451,1,0.03061636338885343
-0.6410812665383554,1,0.4048276766479535
0.6590543439134197,1,2.7738353679821905
1.0268946182579144,1,2.8248299864826665
0.5995775412453558,1,2.5101407848082373
1.618787639660868,1,4.91787015982518
0.415826629455343,1,1.5167851100013419
-1.216896710340167,0,-3.9100559646821136
1.3633765135383398,1,6.032327459763494
-0.6051562356059974,0,-1.8435851759222674
0.91041849968557,1,3.2240768961842505
1.5737342165551063,1,5.658308168130526
0.45668801073039916,1,5.942431209031282
-1.4961588131646497,0,-4.236804076218165
-0.9182121665097915,0,-1.3865971192930733
1.3227444668851356,1,3.437936648476165
-0.16912268564281638,1,0.6229643241376563
0.07957353494216583,0,-0.5610649511224582
0.7588244161636093,1,1.8919938645266337
0.6963228620803235,1,2.8513543623759854
0.2787998123854607,0,-0.9169030622773142
-0.20866837122046583,0,0.5294708240709388
-0.3126684457323573,0,-0.57033395543134
0.857898825291343,1,3.6382326234841256
0.5535695310677933,1,2.1409504501893633
-0.2573000006177895,0,-0.8818039354473273
1.0821123129931405,1,3.951788531153609
-0.12903411512978377,1,0.07788113733460689
-0.8516621743343933,0,-2.0613147830821226
-0.7589706989033446,0,-2.3775549116851433
-0.9787408363097657,0,-2.848050483210546
-0.2724100166036872,1,-1.1546582738330158
1.233724278336193,1,5.306775146152386
-0.8050951810305088,0,-2.2967291152147866
0.1884757610181029,0,1.540327577199756
-0.6566893456274132,0,-0.24458636986053417
-0.26030904127143756,0,-1.8066177890593687
-1.5100412119852522,0,-4.10849365964335
-0.2205382291565374,0,2.119426501042609
-0.19370537980496205,1,2.8635151823172196
0.5402879440356954,1,2.5490573747432865
0.22328091325537053,1,2.2039349329280906
-1.198392124952045,0,-3.027630652851279
1.0841982440435427,1,4.1007492022874255
0.21030304022199536,1,1.2034241797215195
0.19839351717748668,1,-0.13556672994341135
-0.009182353385138937,0,-1.339920493281329
-0.5177574472222197,1,0.4855778534061478
0.2178023397487261,1,0.8045374439948645
0.4755884359285824,1,2.3838994069436303
-1.746895691345555,0,-4.568452422123972
-0.5387608373460957,0,-1.859875597194185
-0.2549469704035893,0,0.3432713656060131
0.2561706056942781,1,2.259821759028661
1.1933110059271257,1,3.876957590540904
-0.7717408145967823,0,-0.6645176561229135
-0.497961846817842,0,-0.5153151002883367
-0.5125341106465501,1,1.9214950699582674
-0.8015275901045416,0,-2.062914442524223
-0.34718649511226246,0,-1.1240079687520337
0.7708022199879712,1,1.740495173584597
-1.0538354953643456,0,-2.536651708101111
0.4278143951529032,1,3.320398684608252
-1.7019022300183355,0,-2.1038170877745372
-0.5613379964422059,0,-0.1623708247977439
-0.32948930021798606,0,-2.4531704669854086
1.6748596729140648,1,5.9328645584888635
-0.274802304752688,0,-2.388123232777447
-2.2012434734509183,0,-3.504369622779489
-1.9988889068612499,0,-4.365562340293555
0.03402958634668099,1,2.2705924866272174
0.6137708557899086,1,1.3950933636852514
0.3754558576272528,0,1.9220793479606524
0.16757010580099035,0,-1.1298345345029084
1.162259597505667,1,3.1560642841581563
-0.5395912207371316,0,-2.0772770692432987
0.8949105560268252,1,1.5355362592311517
-1.6320148850264173,0,-3.169502202464366
-0.9049478329380662,0,-0.0038065480391711315
-1.8070413949318163,0,-0.9471775675436236
-0.27484530066979224,0,-0.4525348142533367
-0.04626121726634254,1,2.524158840534837
0.11410149222651991,1,1.960297622381577
0.06188335288713521,0,0.6226499005424831
-0.927553330811728,0,-2.197255312750695
-0.19024084441321568,1,1.3145952365961708
-1.4974466686057486,0,-2.4574146326050688
1.3632289751322504,1,3.6479982213881694
-0.303626072898001,0,-0.6847464456889899
-0.4888861190436912,0,-1.0362023570848706
1.5889403284440828,1,5.50428397421869
-1.2422465335492294,0,-3.5505252387261397
-1.125587114031969,0,-2.3027164366715898
-1.0962203248685651,0,-0.28043518068443274
-0.0678713816994819,0,1.0283173891869737
0.4316316296375973,1,3.7124423081639
0.7396754681178337,1,3.0037827764137015
2.571995317494969,1,6.964988198675961
-2.2494324542007638,0,-3.4966287416986024
0.6087355891244169,1,4.277726707779765
-0.5571305725722312,0,-3.065864058027349
-0.5864151488887734,0,-2.4882716048273927
-0.6197721282538776,0,0.06989984489489265
-0.9087696708079733,0,-2.09442869738475
1.6845248346034518,1,4.197328879948826
0.8422973270139027,1,1.9304336670322015
0.023195978557374822,0,-0.5086247444293598
1.3510157524870003,1,2.799662221550175
-1.5125289652988756,0,-0.9339636578652741
-1.3307051313309262,0,-2.683846314642426
-2.1779677321946878,0,-4.413886006152093
-0.6994145401232875,0,-0.8107524050787435
0.1616985267047529,0,1.285742222676075
0.10285857793233408,0,1.1516053124193075
0.14934191105988046,1,2.8723057660273326
-1.4110568310660818,0,-3.45295921292302
0.803154742614022,1,2.808442680271183
0.23962751823899794,0,1.2482866919202713
0.7330542814659985,1,2.4387195012923772
-1.8927621775900518,0,-3.7906309872073285
0.31149085879778987,1,2.5217454820203935
-1.187765239917527,0,-1.5903453975246777
-0.39732325255136186,0,-2.572327467472925
0.5343648986363834,1,3.283475447161712
0.09109360625591317,1,1.4484631546601008
-0.8515399797793188,0,-0.9956222486942566
0.006273156184418285,1,2.2894780047236654
-1.531535315243643,0,-1.4551555693681286
1.150267395898296,1,5.1539884394177955
-0.2052840194962513,0,0.9360036236177935
1.1185499442553262,1,5.180770207676891
-0.526531687096043,0,-0.7616843893761401
-0.5235759884065829,0,-1.0149668897763262
-0.7641867866378464,0,-0.6555564900973586
0.8761739316930753,1,3.984428814819173
-0.7094311573284761,0,-1.7279285513952123
0.6445954324151768,0,1.6940142736386217
-0.38245239766929023,0,-0.8000012621231749
-1.9759632998916197,0,-4.805859508243295
-0.5703140677864662,0,0.1498326058034174
-1.1791082143628484,0,-2.3030171861956075
0.03390272368233751,1,3.6165137050635257
-1.1904077356744902,0,-4.006307741548813
0.9259751007146168,1,2.7951714285858675
-0.09107586035302723,1,1.3504871159848169
-0.17759599475873897,1,2.282189108111436
0.6558921377875826,1,3.21125364817735
0.9639069340758625,1,3.7382866223324767
-0.020098751769651646,1,0.3325387039065497
-0.7712002995492906,0,-2.6993419963280525
-1.7739696161121294,0,-3.225434571934354
-0.68604975703518,0,-2.7362055078887186
-0.6172122466479616,0,-1.7663022435852518
0.10705745299229676,1,2.215032235070451
-0.34514688113802716,0,-1.6726180345528303
0.6879329720514281,1,4.481221906464663
-0.6129832712706895,0,-0.0020301983034889393
-0.05704116685294176,0,-1.685502332044184
1.1839874431968893,1,2.9356036432117913
0.3418252139549665,0,-1.602126816585017
-0.06003754168856451,1,0.5973335540747376
-0.601944441935177,0,-0.4375004072979547
-0.6332313967149771,0,-1.6803577357048112
-0.8506132529519478,0,-1.240429262287928
-0.5410068657828994,0,-2.604348049847543
0.7556658387443146,1,3.8093069320705344
-0.2218882712922687,1,0.5011142294871127
-1.349773069381231,0,-2.687376456479557
1.7681692930597834,1,4.943464084726514
0.31996519114516303,0,-0.6316181386019578
-1.4069434005131694,0,-3.966971132766121
-0.44184892724082386,0,0.0840966145217783
0.11088638282841785,0,0.6207649231585313
1.704592093297377,1,5.959233228148181
-1.1081124582588693,0,-1.8915666810152203
0.9760407193559466,1,3.5950720735211097
1.399486426972343,1,2.5729622352779202
-0.6286543050745702,1,-0.02767530691031017
-0.27751361886023346,0,-0.582411558124211
-1.0363092473737703,0,-0.1195112964749665
-0.20346114108030489,0,0.28003434993806753
-0.03658997434293117,1,2.962881233023666
0.6596499980823705,1,3.4168377020594694
1.0901834710204468,1,2.9690637150914143
-0.7480960646216471,0,-1.379067913093443
-1.9673250642259945,0,-3.698426482187756
-0.021244779276242128,1,0.518354871676834
0.2935375299686405,1,1.7026876833443598
0.24941768768504166,1,1.7930683816929114
-0.326673247509044,1,2.4522733375470303
0.1247520996639345,1,-0.33123632606310927
1.5154448083522476,1,5.736708037420539
0.3817341689625093,1,1.326673102965636
-0.37336842500308426,0,-2.1188160372757827
-0.5001978170959955,0,0.17954649584647298
-0.1698523576777307,0,0.3921933538789197
1.6367399618306402,1,6.0279986260424705
-0.1833007095261973,1,1.9341005284931823
-0.01979434452070797,0,2.020256312695986
-0.48231357093630295,0,-0.40590330492812055
1.0989833574419647,1,3.541489338760771
1.959837254744675,1,5.762600886810692
0.4506130494313883,1,3.6446952272087403
0.08277290378542575,1,0.8861704823107346
0.03678283317423478,1,0.9216770838170888
-2.3843067887857456,0,-5.077573592169399
0.7451508642848174,1,0.8857189298043022
0.13416641599584359,0,0.406411240409234
0.42834205066072517,1,0.4705553973704246
-0.7114621940837048,1,0.1301349247652094
-0.38445687897709163,0,0.09637599818106657
-0.411024936503173,0,-1.2989263336501817
1.0216229840730389,1,5.220361838332948
-0.3787598366030933,0,-2.2180205726246744
2.0826603221097977,1,6.856581325851428
0.4308624190150374,0,1.5368618944369956
-1.2756826599957316,0,-4.267398568302152
-0.12854629325195685,0,2.453701712536619
-0.6516751221564157,0,-1.3670955298167975
-2.1943824698200243,0,-5.2662489617956805
1.5994709401137894,1,3.291854685443562
0.7031425422200039,1,2.6862670567803337
0.5332073178993125,0,0.9390077634086653
0.16540366029970424,1,1.9334528491390728
-1.3820175686924376,0,-3.061831293608835
-0.4836171395554367,0,-0.3340089689957799
0.8417807747840127,1,2.795931716904779
-1.0512200297825025,0,-4.037404176805476
-2.5317693162508133,0,-5.212900128151268
-0.22710600778092638,0,-2.821689668935131
-0.14175755402753884,0,0.07025552283631181
0.13556341641470915,1,0.7918266025467829
0.7285186435145362,1,3.120397641944873
0.6376058122312086,1,4.089286605987022
0.2587698052439216,1,1.068790915219843
1.1955313880867093,1,4.952319034685536
-1.5189697808133147,0,-3.4713291283127825
0.5045818144773903,1,4.262358431020366
0.6265383633369425,1,2.3879241134756715
-1.2395622860802393,0,-3.3196175576671703
-1.502870608682389,0,-2.3185027669694898
-0.7459421264756015,0,-1.927673982574839
-0.6615414425152921,0,-2.164532399159593
0.7534194635024309,1,2.5289990763010706
-0.6145387836910952,1,0.22631590043480826
-0.856348518281204,0,-0.3705169053175539
-0.6116337366945591,0,-3.1573552188486955
1.1186323341542117,1,3.760345327258844
0.013043374376952133,1,2.1509903434079476
-0.17925102535691226,1,1.3349465242779714
-0.11000549870105175,0,1.0898541720314308
1.2920603343265227,1,4.009775338894522
-0.7491717266032418,0,-1.6828948953924283
1.315508290940104,1,4.723346128893551
0.21049629892150362,1,2.0203064127943566
-0.16041938197534772,0,-0.7112475022311664
2.5009004979342815,1,7.017945035454943
-1.0556394897985963,0,-2.7638072728138376
-0.35368575956700604,0,-1.318548671153339
-1.2324312391640002,0,-2.9928565000936143
0.9524619705361694,1,4.757993101238746
1.6891889336516785,1,1.6573615113176432
1.6699227814046387,1,5.235444397572219
1.2239487531460047,1,3.9821693204922317
-0.19762046779596562,0,-2.0761113948300514
-0.3652409774898465,0,-0.4207551758436908
-1.671169772494065,0,-2.8665875531565983
2.0358735351817927,1,6.161386301720985
0.4689780781484677,1,-0.2138719067480137
-0.49195690486948307,0,0.38247560211547227
1.3280568889869675,1,3.4183770732890943
-0.9727645167600009,1,0.24103871323317438
0.40662203422267407,0,1.5543178491276342
-0.17262913429083468,0,-1.2219553542009622
0.638677139880301,1,3.4378142321121525
-0.06357353918612146,0,-0.5126403192846012
-1.4509278911112244,0,-4.973232961560607
0.0755763726700378,1,2.818894670867855
1.0488641418753617,1,2.8226833207344835
-0.029216405853985244,0,-0.9129262744460247
0.775115121589086,1,2.6471643751414495
-1.0455294856740531,0,-1.8188222460207182
-0.026260793269852138,1,1.3902080026381936
-0.6245104550885774,0,-0.7009539854699843
0.7469808401047098,1,1.6544723136807609
0.03149156226199577,1,0.8205967540932569
0.6900736763366125,1,2.764150280351691
1.087710426157866,1,5.573308144974438
0.6916185751213884,0,1.2694246118290187
0.2731184342936442,0,1.6314591322489198
-0.9982122585114053,0,-1.9578693482384928
-0.0027861106669012366,0,-0.48923085877137096
-0.5330904020158329,0,-1.3129052281461064
-0.34406395670422657,1,0.6434523745626657
-0.37453415075025087,1,1.3545774374602368
-0.9799255747822445,0,-0.5852398819879345
-1.9573385891339898,0,-3.5549963305816585
-0.6681430483277668,0,-0.14920841791377826
0.19337945192415906,1,0.9219691662186326
-1.3481770454274902,0,-3.110984599669011
0.015682236471624342,1,0.8070619387355819
1.9002684243109647,1,5.614981439496781
1.0230565552522393,1,3.187154725325065
1.6435415091205292,1,5.516855955275254
0.3911278769327262,1,1.3512540422330108
1.167509822986446,1,3.8780506192941733
-0.7239647304677874,0,-0.7610715499233187
-0.6443402670219842,0,-3.3539833090845788
-2.7391402061374728,0,-3.356649104944742
1.186145474042299,1,3.589139063204722
1.540323979819886,1,2.555608045963599
-0.5531772453472696,0,-0.9482605921177533
-0.25395170639723497,0,-0.474459944821319
-0.7538621136909615,0,-1.5896186069544158
0.3826535514774916,1,3.2564982158816496
1.1249325453032408,1,4.497310062033537
-1.742771973881041,0,-3.1876677567382368
0.4094385306422523,1,2.7690326952311524
-0.2766717717191454,0,-0.6577019928763774
0.11339439196668935,1,3.502279633173427
0.45899400167429094,0,-0.5612080150091847
-0.18820243877282114,0,-0.2367532033297457
-0.10358685340578061,0,-0.14214907562278112
-0.2138751675546389,0,0.38553007095531516
0.9703162017882814,1,2.5967785261516636
0.41875996012749656,1,0.5938473178584569
0.22058353773736078,1,2.097990091572915
-1.2709517210922827,0,-2.2606729499659615
-0.3785797432131542,0,0.7324399230213406
0.8986691603391742,1,2.026976274353262
0.037696573123922904,1,2.730086912964566
0.6595314695891383,1,5.186477303205399
1.7665118003276337,1,4.655258713132791
1.0386060692088166,1,2.2862699189244093
0.09315833769974234,1,1.2793423090261136
-0.5109891701957271,0,-1.0079733730200735
-2.5535495960558983,0,-4.543311317104882
-0.16838492247285253,0,-0.9281645747837525
-0.32601249581684916,1,2.4031735425136436
0.3903661943953757,1,1.1662000737826894
-0.1539052269746876,0,-2.047015606122175
-0.32038505943679435,0,0.46594030541372866
-1.7793989305072206,0,-5.8334188922206405
-0.9399678291500665,0,-2.0840654271728494
0.4766510408005575,1,5.570983210809164
1.7159076311326944,1,4.919771709305457
-0.09752538374562343,1,0.18418158181250344
0.3278110735741233,0,0.5982246833614528
0.9524781569528054,1,3.3541555252860773
-0.8108939362002495,0,-1.4611379320473825
0.36681404328544215,1,2.8958910687305037
-0.7404901063321587,0,-2.5200913810320564
0.8648244384910116,0,3.417196932218817
0.15140304795173262,0,0.547920380276083
0.2984518139814398,0,1.3236976743646833
-0.7825985974185891,0,-2.1933465945928208
0.7070323596107849,1,4.200446856217104
2.084712921231016,1,5.412373433648967
-1.0079116954282061,0,-1.7382708773628806
-0.3397590076475238,0,-1.6126240924821569
0.23160747416809183,1,0.9662833219340567
0.7864062119958165,0,2.2610177304445154
-0.5595462852894689,0,-1.5626994007863237
-2.83303029014274,0,-6.519883667789857
1.359189494164025,1,3.5751956463010197
0.7605061195841427,1,3.7199653108857067
-1.7429475304866653,0,-4.1149329221769415
-0.6075687917795559,0,-1.3327925151612758
1.5681824295273261,1,4.651392609341749
1.447796418457866,1,2.478243950905433
0.9386400226789446,1,1.9061536399843713
-0.17611243395986265,0,-0.01594697867216277
0.08298741881250997,1,0.9289454764723227
-0.13092580512612648,0,0.7948733010281654
1.1282397832688371,1,4.723286670788219
-0.8758424064951101,0,-1.0325161466347832
-0.8057996548842047,0,0.20817247754418822
1.0102745868360157,1,3.4374598459288483
-0.044361455511561634,1,2.060159014880716
1.378467355453808,1,3.6725337343115854
-0.6715122069805457,0,1.1093454989076323
-0.0547783603388251,0,1.8740769317583692
-0.9224129848439533,0,-1.8329455351701147
0.007362681423567135,0,0.4013115927523265
-1.478546936998799,0,-1.597796274632792
-0.4876334209549628,0,-1.1224063467240326
-1.4362538649281178,0,-3.5291318006559402
0.6939232331912584,1,3.761836217389399
0.7165893397596519,1,3.011617925602974
-1.730262730484345,0,-3.2775310113234295
1.3338857455005728,1,3.3335001479331803
2.497415126419854,1,4.777158104476311
0.04600638673634095,0,0.32815518335178295
-0.6411142602246448,0,-0.3772664789550898
2.8243305910030463,1,6.922854432930051
-1.3189684983025107,0,-1.2015074770461547
0.020106466869098387,1,0.8362966083226522
0.17962227263192343,1,0.804540090297927
1.3451476204524146,1,4.123064933708698
0.35973897512678843,1,2.136885374902286
-0.4986338957884514,0,-0.22729906024168023
-0.9511843703879561,0,-2.677331564839897
-0.34182182024613555,0,0.684450596322627
-1.0069273609451441,0,-0.046937759382034594
0.04782531978468294,0,0.056506612601024006
-0.5641961798604865,0,0.12131806046334548
-1.4940377932897506,0,-4.044572657204761
1.2551457883749038,1,5.085513117931724
-0.4976725234290394,0,0.051931361701383794
-1.2681368049753126,0,-1.6728363297607465
-0.16825913448754154,1,1.147918642154623
0.06837156596765875,1,-1.3175058093067138
-1.7464667255790336,0,-4.134660594810197
0.33164766712576277,1,1.5373793165669238
-1.0471575686902646,0,-3.0725700754410066
1.7110288091907877,1,5.044300622928642
0.5239605120767348,1,2.128957578632235
-0.39989999010931637,1,-0.12441198998365466
-0.7451677703173502,0,-2.54913568888252
-0.10496770756362395,0,-0.9254484006124766
0.6127907415832897,1,3.847080695016508
-0.02549412858519966,1,0.7879866882021066
-0.21715880713685662,0,-0.9492563207069857
0.058370290817895645,1,1.160042966612545
-0.6038589312369547,0,-0.8687243486644897
-0.3432059268430377,1,1.2698376348424576
-2.085792438905004,0,-7.216241417053171
0.9737262308523678,1,4.469087675532344
0.2987977803217619,1,3.5339635948872776
-0.7734558440334302,0,-2.59709822542853
1.8987349813552388,1,4.3251717179756435
0.08701648039238656,1,1.2237795730065015
-1.036143571975197,0,-2.8282911634069987
0.8567374214704584,1,3.437401716887523
0.3980482165092625,1,0.3495711466596607
0.39457998548421935,1,1.171232362931699
-0.4257556046515905,0,0.6876859908717264
0.4504957237780347,1,1.4727714802080516
-0.26175829022109454,0,0.7199116976607358
0.5559414516458422,0,1.4672210988818213
-1.9049444540106388,0,-5.619156622609536
-0.4338734629791891,0,-0.23241773074217198
1.7221550978081948,1,4.826642893423537
-0.7670674554003002,0,-1.9896019670503409
-0.6038382974931864,0,-0.9627195018143688
-0.4479613384499751,1,1.078710808666842
-1.2148061358886433,0,-1.722020449802667
-2.208280776228252,0,-3.238308704908502
-0.23058639852361285,0,-0.05303688426886932
0.13585942408165688,1,0.39608475937695187
-0.05250506853865217,0,-0.5786555947284954
-0.14487856194788684,1,4.1532912113728475
0.043040870850387644,1,2.310572802082503
1.022841471550764,1,5.914970243913025
-0.19044618592921678,1,2.514541710340752
-0.5740825770872696,0,-0.9063630826187907
-0.2811254848880863,1,1.2391561000049447
0.5793467597567757,1,2.622113479636706
1.4120268785432495,1,2.5862491412399997
-0.6281437391691783,0,-1.2382402258701324
0.09893378702888371,0,1.4085421265999645
0.3383574419359596,1,1.5770748890507156
-0.9925780067288229,0,-1.5732030143958362
0.02041716721291813,0,0.8924253803190336
-1.465673857342095,0,-3.8410281539966658
-1.7690503037393988,0,-3.9894034718224622
0.366746407892257,1,1.2155813253073549
-0.3838747413307828,0,-1.5899150893509728
0.20228040762121913,0,-0.8830444684106233
-0.017894977008350053,1,0.563761584605273
-0.9764000486637974,0,-0.5333444165297556
-0.045254301964336476,0,-1.0059856330189654
-1.2331013050148552,0,-2.33974339096902
1.3909723580014006,1,3.779075962331845
-1.3559703448599638,0,-1.5330747526829887
-0.19578527096858125,0,0.919591754666454
-1.0422715880472482,0,-1.2204731939555495
0.5704211733607956,1,2.946976899824346
-0.33143137128150285,1,0.6060777205960959
-0.5186667196212101,0,-2.22920814343367
0.8532015450515544,1,5.149931971225306
0.029430591677552183,0,-0.700811834397449
0.5166444459359673,1,3.196935238904776
-0.9813259365174648,0,-0.9030863004115324
-1.404816943927507,0,-3.3649143847603433
0.10720796204013365,1,2.7524284513962294
-0.3188463554947312,1,1.626520492349393
0.6264346724539442,1,4.480833180289654
-0.0799084526625497,0,-0.6291633717518106
0.20507533923462995,1,0.624286661189545
-1.6233825299412439,0,-3.752254815326999
1.8884369396142566,1,5.485727421762845
-0.16424198503203188,0,-0.2702712429790073
